match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
exact,Hải Phòng,Hai Phong (Do Son),hai phong,hai phong,gas,coal,500.0,100.0,80.0,False,False,True,,
exact_capacity_diff,LNG Bà Rịa 2,Vinh Tan (CCGT),ba ria - vung tau,binh thuan,gas,imported gas,1200.0,1200.0,0.0,False,False,False,,
exact_capacity_diff,LNG Bến Tre,Vinh Tan 6,ben tre,binh thuan,gas,coal,3000.0,3000.0,0.0,False,False,False,,
exact_capacity_diff,"LNG Cà Mau 2,3",Vinh Tan 7,ca mau,binh thuan,gas,coal,3000.0,3000.0,0.0,False,False,False,,
exact_capacity_diff,LNG Hiệp Phước (phase I),Dai Tu 2,tp ho chi minh,thai binh,gas,coal,1200.0,1200.0,0.0,False,True,False,,
exact_capacity_diff,LNG Phong Điền – Huế,Lia,hue,quang ninh,gas,coal,3000.0,3000.0,0.0,False,False,False,,
exact_capacity_diff,LNG Quảng Bình,Dai Nam,quang binh,thai binh,gas,coal,3000.0,3000.0,0.0,False,False,False,,
fuzzy_capacity_diff,LNG Thái Bình,Thai Binh 2 (Dong Hai),thai binh,thai binh,gas,gas,4500.0,2600.0,42.2,True,False,True,,
exact_capacity_diff,Long Phú 3,Song Hinh,soc trang,binh phuoc,coal,imported gas,1800.0,1800.0,0.0,False,False,False,,
exact,Mong Duong 1,Mong Duong 1,quang ninh,quang ninh,coal,coal,1080.0,1200.0,11.1,True,False,True,,
exact,Mong Duong 2,Mong Duong 2,quang ninh,quang ninh,coal,coal,1240.0,2000.0,61.3,True,False,True,,
fuzzy_capacity_diff,Nam Dinh 1,Nam Dinh 2 (Khoai My),nam dinh,nam dinh,coal,imported gas,1200.0,800.0,33.3,False,False,True,,
fuzzy_capacity_diff,Nghi Son 2,Nghi Son,thanh hoa,ha tinh,coal,imported gas,1200.0,1100.0,8.3,False,False,False,,
exact,Ninh Binh,Ninh Binh,ninh binh,ninh binh,coal,coal,100.0,1200.0,1100.0,True,False,True,,
fuzzy_capacity_diff,Ninh Thuan Novatek project,Binh Thuan,ninh thuan,binh thuan,gas,imported gas,4500.0,660.0,85.3,False,False,False,,
exact_capacity_diff,NĐ Hiệp Phước,Yen Phu,tp ho chi minh,hanoi,unknown,unknown,310.0,300.0,3.2,True,False,False,,
exact_capacity_diff,NĐ Thủ Đức,Viet Tri,tp ho chi minh,vinh phuc,gas,unknown,290.0,300.0,3.4,False,False,False,,
exact,Phả Lại 1,Pha Lai 1,hai duong,hai duong,coal,gas,440.0,1000.0,127.3,False,False,True,,
exact,Phả Lại 2,Pha Lai 2,hai duong,hai duong,coal,gas,600.0,300.0,50.0,False,False,True,,
fuzzy_capacity_diff,Quang Ninh 1,Quang Ninh CCGT,quang ninh,quang ninh,gas,imported gas,600.0,660.0,10.0,False,True,True,,
exact_capacity_diff,Quảng Trạch 1,Khanh Hoa 1,quang binh,khanh hoa,coal,imported gas,1400.0,1400.0,0.0,False,True,False,,
exact_capacity_diff,Son Dong,Binh Dinh,bac giang,binh dinh,coal,coal,220.0,200.0,9.1,True,False,False,,
exact_capacity_diff,TBKHH Bà Rịa 2,Hung Yen,ba ria - vung tau,hung yen,gas,unknown,175.0,180.0,2.9,False,False,False,,
exact,TBKHH Dung Quất I,Dung Quat 1,quang ngai,quang ngai,gas,imported gas,750.0,1800.0,140.0,False,False,True,,
exact,TBKHH Dung Quất II,Dung Quat 2,quang ngai,quang ngai,gas,imported gas,750.0,1800.0,140.0,False,False,True,,
fuzzy_capacity_diff,"TBKHH Kiên Giang I, II",Kien Giang,kien giang,kien giang,gas,unknown,1500.0,400.0,73.3,False,False,True,,
fuzzy_capacity_diff,TBKHH Phú Mỹ 2.1 MR,Phu My (Moc Chau),ba ria - vung tau,son la,gas,coal,450.0,100.0,77.8,False,False,False,,
exact,TBKHH Phú Mỹ 4,Phu My 4,ba ria - vung tau,ba ria - vung tau,gas,coal,468.0,1200.0,156.4,False,False,True,,
exact_capacity_diff,TBKHH Ô Môn II,Dinh Vu,can tho,hai phong,gas,gas,1050.0,1030.0,1.9,True,False,False,,
exact_capacity_diff,TBKHH Ô Môn III,Nha Be,can tho,ho chi minh,gas,imported gas,1050.0,1000.0,4.8,False,False,False,,
fuzzy_capacity_diff,Thái Bình 1,Thai Binh LNG,thai binh,thai binh,coal,imported gas,600.0,2000.0,233.3,False,False,True,,
fuzzy,Thái Bình 2,Thai Binh,thai binh,thai binh,coal,coal,1200.0,1200.0,0.0,True,False,True,,
exact_capacity_diff,Uong Bi I,Thai Nguyen (Dong Trieu),quang ninh,thai nguyen,coal,coal,105.0,100.0,4.8,True,False,False,,
exact_capacity_diff,Uong Bi I extension,Thai Nguyen (Lignite),quang ninh,thai nguyen,coal,coal,300.0,300.0,0.0,True,False,False,,
exact,Vinh Tan 1,Vinh Tan 1,binh thuan,binh thuan,coal,coal,1200.0,1200.0,0.0,True,False,True,,
exact,Vinh Tan 2,Vinh Tan 2,binh thuan,binh thuan,coal,coal,1244.0,1200.0,3.5,True,False,True,,
exact,Vinh Tan 3,Vinh Tan 3,binh thuan,binh thuan,coal,coal,1980.0,1200.0,39.4,True,False,True,,
exact,Vinh Tan 4,Vinh Tan 4,binh thuan,binh thuan,coal,coal,1200.0,1200.0,0.0,True,False,True,,
fuzzy_capacity_diff,Vinh Tan 4 extension,Vinh Tan 5,binh thuan,binh thuan,coal,coal,600.0,1200.0,100.0,True,False,True,,
reference_only,An Khánh - Bac Giang,,bac giang,,coal,,650.0,,,,,,,
reference_only,An Khánh 1,,thai nguyen,,coal,,116.0,,,,,,,
reference_only,Bà Rịa GT,,ba ria - vung tau,,gas,,46.0,,,,,,,
reference_only,Cam Pha 3,,quang ninh,,coal,,440.0,,,,,,,
reference_only,Cao Ngạn,,thai nguyen,,coal,,114.0,,,,,,,
reference_only,Cà Mau II,,ca mau,,gas,,771.0,,,,,,,
reference_only,Cẩm Phả 1,,quang ninh,,coal,,340.0,,,,,,,
reference_only,Cẩm Phả 2,,quang ninh,,coal,,340.0,,,,,,,
reference_only,Dong Nai Formosa,,đong nai,,coal,,150.0,,,,,,,
reference_only,Duyen Hai 3,,tra vinh,,coal,,1244.0,,,,,,,
reference_only,Formosa HT2,,ha tinh,,coal,,650.0,,,,,,,
reference_only,Ha Tinh Formosa Plastics Steel Complex,,ha tinh,,coal,,450.0,,,,,,,
reference_only,Hai Ha CHP Phase 1,,quang ninh,,coal,,150.0,,,,,,,
reference_only,Hai Phong 1,,hai phong,,coal,,600.0,,,,,,,
reference_only,Hai Phong 2,,hai phong,,coal,,600.0,,,,,,,
reference_only,LNG Bình Định,,binh đinh,,gas,,5000.0,,,,,,,
reference_only,LNG Bạc Liêu,,bac lieu,,gas,,3200.0,,,,,,,
reference_only,LNG Chân Mây,,hue,,gas,,4000.0,,,,,,,
reference_only,LNG Cà Mau 1,,ca mau,,gas,,1500.0,,,,,,,
reference_only,LNG Cà Ná,,ninh thuan,,gas,,1500.0,,,,,,,
reference_only,LNG Cà Ná II+III,,ninh thuan,,gas,,4500.0,,,,,,,
reference_only,LNG Cái Mép Hạ,,ba ria - vung tau,,gas,,6000.0,,,,,,,
reference_only,LNG Hiệp Phước (phase II),,tp ho chi minh,,gas,,1500.0,,,,,,,
reference_only,LNG Hà Tĩnh,,ha tinh,,gas,,6000.0,,,,,,,
reference_only,LNG Hải Lăng,,quang tri,,gas,,1500.0,,,,,,,
reference_only,LNG Hải Lăng (2 and 3),,quang tri,,gas,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 1 (Tiên Lãng),,hai phong,,coal,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 2 (Cát Hải),,hai phong,,coal,,1600.0,,,,,,,
reference_only,LNG Hải Phòng 3 (Cát Hải),,hai phong,,coal,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 4 (Đồ Sơn),,hai phong,,gas,,4500.0,,,,,,,
reference_only,LNG Long An I,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long An I phase 2,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long An II,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long An II phase 2,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long Sơn,,ba ria - vung tau,,gas,,1200.0,,,,,,,
reference_only,LNG Long Sơn II+III,,ba ria - vung tau,,gas,,3200.0,,,,,,,
reference_only,LNG Long Sơn IV (địa điểm Tây),,ba ria - vung tau,,gas,,3600.0,,,,,,,
reference_only,LNG Mũi Kê Gà 1,,binh thuan,,gas,,1200.0,,,,,,,
reference_only,"LNG Mũi Kê Gà 2,3",,binh thuan,,gas,,2400.0,,,,,,,
reference_only,LNG Mỹ Giang,,khanh hoa,,gas,,6000.0,,,,,,,
reference_only,LNG Nghi Sơn (Thanh Hóa),,thanh hoa,,gas,,5000.0,,,,,,,
reference_only,LNG Nhơn Trạch 3,,đong nai,,gas,,750.0,,,,,,,
reference_only,LNG Nhơn Trạch 4,,đong nai,,gas,,750.0,,,,,,,
reference_only,LNG Núi Thành (Quảng Nam),,quang nam,,gas,,3200.0,,,,,,,
reference_only,LNG Phú Mỹ 3.1,,ba ria - vung tau,,gas,,850.0,,,,,,,
reference_only,LNG Quảng Nam,,quang nam,,gas,,4000.0,,,,,,,
reference_only,LNG Quảng Ninh 1 (Cẩm Phả),,quang ninh,,gas,,1500.0,,,,,,,
reference_only,LNG Quảng Ninh 2 (Cẩm Phả),,quang ninh,,gas,,1500.0,,,,,,,
reference_only,LNG Quảng Ninh 3 (Quảng Yên),,quang ninh,,gas,,4500.0,,,,,,,
reference_only,LNG Quảng Ninh 4 (Hải Hà),,quang ninh,,gas,,3000.0,,,,,,,
reference_only,LNG Quảng Trạch 2,,quang binh,,gas,,1500.0,,,,,,,
reference_only,LNG Quỳnh Lập,,nghe an,,gas,,1500.0,,,,,,,
reference_only,LNG Sông Đốc (Cà Mau),,ca mau,,gas,,3000.0,,,,,,,
reference_only,LNG Sơn Mỹ I,,binh thuan,,gas,,2250.0,,,,,,,
reference_only,LNG Sơn Mỹ II,,binh thuan,,gas,,2250.0,,,,,,,
reference_only,LNG Tân Phước,,tien giang,,gas,,4500.0,,,,,,,
reference_only,"LNG Tân Thuận – Đầm Dơi, Cà Mau",,ca mau,,gas,,3200.0,,,,,,,
reference_only,LNG Vân Phong (J-Power),,khanh hoa,,gas,,3000.0,,,,,,,
reference_only,LNG Vân Phong (Mỹ Giang) phase 1,,khanh hoa,,gas,,3000.0,,,,,,,
reference_only,LNG Vân Phong (Mỹ Giang) phase 2,,khanh hoa,,gas,,3000.0,,,,,,,
reference_only,LNG miền Nam,,"hiep phuoc 2, ben tre, mui ke ga, ca mau,",,gas,,1500.0,,,,,,,
reference_only,Lee & Man,,hau giang,,coal,,125.0,,,,,,,
reference_only,Long An 2,,long an,,gas,,1600.0,,,,,,,
reference_only,Long An 1,,long an,,gas,,1200.0,,,,,,,
reference_only,Long Phú 1,,soc trang,,coal,,1200.0,,,,,,,
reference_only,Long Phú 2,,soc trang,,coal,,1320.0,,,,,,,
reference_only,Mao Khe,,quang ninh,,coal,,440.0,,,,,,,
reference_only,Na Dương 1,,lang son,,coal,,110.0,,,,,,,
reference_only,Na Dương 2,,lang son,,coal,,110.0,,,,,,,
reference_only,Nghi Son 1,,thanh hoa,,coal,,600.0,,,,,,,
reference_only,Nong Son 1,,quang nam,,coal,,30.0,,,,,,,
reference_only,NĐ Cần Thơ,,can tho,,unknown,,165.0,,,,,,,
reference_only,NĐ LNG miền Bắc,,"thai binh, nam đinh, nghi son, thanh hoa",,gas,,0.0,,,,,,,
reference_only,NĐ Ô Môn I,,can tho,,unknown,,660.0,,,,,,,
reference_only,Phả Lại 3,,hai duong,,coal,,660.0,,,,,,,
reference_only,Quang Ninh 2,,quang ninh,,gas,,600.0,,,,,,,
reference_only,Quang Ninh 3,,quang ninh,,gas,,1200.0,,,,,,,
reference_only,Quảng Trạch 2,,quang binh,,gas,,1200.0,,,,,,,
reference_only,Quảng Trị 1,,quang tri,,coal,,1320.0,,,,,,,
reference_only,Quảng Trị 2,,quang tri,,coal,,1200.0,,,,,,,
reference_only,Quảng Trị – Huế area,,quang tri,,gas,,4000.0,,,,,,,
reference_only,Quỳnh Lập 1,,nghe an,,coal,,1200.0,,,,,,,
reference_only,Quỳnh Lập 2,,nghe an,,coal,,1200.0,,,,,,,
reference_only,Sông Hậu 1,,hau giang,,coal,,1200.0,,,,,,,
reference_only,Sông Hậu 2,,hau giang,,coal,,2000.0,,,,,,,
reference_only,TBKHH Bà Rịa 1,,ba ria - vung tau,,gas,,169.0,,,,,,,
reference_only,TBKHH Dung Quất III,,quang ngai,,gas,,750.0,,,,,,,
reference_only,TBKHH Nhơn Trạch I,,đong nai,,gas,,465.0,,,,,,,
reference_only,TBKHH Nhơn Trạch II,,đong nai,,gas,,750.0,,,,,,,
reference_only,TBKHH Phú Mỹ 1,,ba ria - vung tau,,gas,,1140.0,,,,,,,
reference_only,TBKHH Phú Mỹ 2.1,,ba ria - vung tau,,gas,,499.0,,,,,,,
reference_only,TBKHH Phú Mỹ 2.2,,ba ria - vung tau,,gas,,740.0,,,,,,,
reference_only,TBKHH Phú Mỹ 3,,ba ria - vung tau,,gas,,740.0,,,,,,,
reference_only,TBKHH Quảng Trị (khí Báo Vàng),,quang tri,,gas,,340.0,,,,,,,
reference_only,TBKHH miền Trung I,,quang nam,,gas,,750.0,,,,,,,
reference_only,TBKHH miền Trung II,,quang nam,,gas,,750.0,,,,,,,
reference_only,TBKHH Ô Môn I,,can tho,,gas,,660.0,,,,,,,
reference_only,TBKHH Ô Môn IV,,can tho,,gas,,1050.0,,,,,,,
reference_only,Thang Long,,quang ninh,,coal,,600.0,,,,,,,
reference_only,Tân Phước 1,,tien giang,,gas,,1200.0,,,,,,,
reference_only,Tân Phước 2,,tien giang,,gas,,1200.0,,,,,,,
reference_only,Uong Bi II extension,,quang ninh,,coal,,330.0,,,,,,,
reference_only,Vedan Vietnam Cogeneration power station,,đong nai,,coal,,60.0,,,,,,,
reference_only,Vung Ang 1,,ha tinh,,coal,,1200.0,,,,,,,
reference_only,Vung Ang 2,,ha tinh,,coal,,1330.0,,,,,,,
reference_only,Vung Ang 3,,ha tinh,,coal,,2400.0,,,,,,,
reference_only,Vân Phong 1,,khanh hoa,,coal,,1432.0,,,,,,,
