name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
An Khánh - Bắc Giang,Coal,Planned,2021-2030,Bắc Giang,650.0,,,
Na Dương II,Coal,Planned,2022-2023,Lạng Sơn,110.0,,,
Cẩm Phả III,Coal,Planned,2020,Quảng Ninh,0.0,,,
Công Thanh,Coal,Planned,2020-2026,Thanh Hóa,600.0,,,
Vũng Áng I,Coal,Planned,2012-2013,Hà Tĩnh,0.0,,,
Mạo Khê,Coal,Planned,2013,Quảng Ninh,0.0,,,
Nông Sơn,Coal,Planned,2013,Quảng Nam,30.0,,,
Nghi Sơn I,Coal,Planned,2013-2014,Thanh Hóa,0.0,,,
Thái Bình II,Coal,Planned,2017-2018,Thái Bình,0.0,,,
Mông Dương II,Coal,Planned,2015,Quảng Ninh,0.0,,,
Mông Dương I,Coal,Planned,2016,Quảng Ninh,0.0,,,
Hải Dương,Coal,Planned,2021-2022,Hải Dương,0.0,,,
Duyên Hải II,Coal,Planned,2021-2022,Trà Vinh,0.0,,,
Nam Định I,Coal,Planned,2021-2025,Nam Định,0.0,,,
Nghi Sơn II,Coal,Planned,2021-2022,Thanh Hóa,0.0,,,
Vũng Áng II,Coal,Planned,2021-2026,Hà Tĩnh,0.0,,,
Quảng Trạch I,Coal,Planned,2021-2024,Quảng Bình,0.0,,,
Vân Phong I,Coal,Planned,2022-2024,Khánh Hòa,0.0,,,
Vĩnh Tân III,Coal,Planned,2022-2025,Bình Thuận,0.0,,,
Long Phú I,Coal,Planned,2018-2019,Sóc Trăng,0.0,,,
Sông Hậu I,Coal,Planned,2019-2021,Hậu Giang,0.0,,,
Quỳnh Lập I,Coal,Planned,2022-2023,Thanh Hóa,600.0,,,
Vĩnh Tân I,Coal,Planned,2019,Bình Thuận,0.0,,,
Sông Hậu II,Coal,Planned,2021-2027,Hậu Giang,0.0,,,
Long Phú II,Coal,Planned,2021-2030,Sóc Trăng,0.0,,,
Long Phú III,Coal,Planned,2021-2023,Sóc Trăng,600.0,,,
Quảng Trị,Coal,Planned,2023-2027,Quảng Trị,0.0,,,
Vũng Áng III,Coal,Planned,2024-2030,Hà Tĩnh,0.0,,,
Quỳnh Lập II,Coal,Planned,2026-2028,Thanh Hóa,0.0,,,
Hải Phòng III,Coal,Planned,2025-2029,Hải Phòng,600.0,,,
Long An I,Coal,Planned,2024-2025,Long An,600.0,,,
Long An II,Coal,Planned,2026-2027,Long An,800.0,,,
Tân Phước I,Coal,Planned,2027-2030,Tiền Giang,600.0,,,
Tân Phước II,Coal,Planned,2028-2029,Tiền Giang,600.0,,,
Quảng Ninh III,Coal,Planned,2029-2030,Quảng Ninh,600.0,,,
Bạc Liêu I,Coal,Planned,2029-2030,Bạc Liêu,600.0,,,
Quảng Trạch II,Coal,Planned,2028-2029,Quảng Bình,600.0,,,
Nhơn Trạch 3&4,LNG,Planned,2023-2024,Đồng Nai,1500.0,,,
Kiên Giang 1&2,local natural gas,Delayed/Uncertain,Sau 2030,Kiên Giang,1500.0,,,
Sơn Mỹ I,local natural gas,BOT/Planned,2028-2029,Bình Thuận,2250.0,,,
Sơn Mỹ II,local natural gas,Planned,2023-2025,Bình Thuận,2250.0,,,
Ô Môn I,local natural gas,Conversion (Lô B),2021-2030,Cần Thơ,660.0,,,
Ô Môn II,local natural gas (Lô B),Planned,2026,Cần Thơ,1050.0,,,
Ô Môn III,local natural gas (Lô B),Delayed,2025,Cần Thơ,750.0,,,
Ô Môn IV,local natural gas (Lô B),Delayed,2023,Cần Thơ,750.0,,,
Miền Trung I,local natural gas (CVX),Delayed,2024-2025,Quảng Trị/Quảng Ngãi,750.0,,,
Miền Trung II,local natural gas (CVX),Planned,2024,Quảng Trị/Quảng Ngãi,750.0,,,
Dung Quất I,local natural gas (CVX),Planned/Delayed,2024,Quảng Ngãi,750.0,,,
Dung Quất II,local natural gas (CVX),BOT/Uncertain,2026,Quảng Ngãi,750.0,,,
Dung Quất III,local natural gas (CVX),Planned,2024,Quảng Ngãi,750.0,,,
LNG Quảng Ninh,LNG,Planned,2021-2030,Quảng Ninh,1500.0,,,
LNG Thái Bình,LNG,Planned,2021-2030,Thái Bình,1500.0,,,
LNG Nghi Sơn,LNG,Planned,2021-2030,Thanh Hóa,1500.0,,,
LNG Quảng Trạch II,LNG,Planned,2021-2030,Quảng Bình,1500.0,,,
LNG Quỳnh Lập/Nghi Sơn,LNG,Planned,2021-2030,Nghệ An/Thanh Hóa,1500.0,,,
LNG Hải Lăng giai đoạn 1,LNG,Planned,2021-2030,Quảng Trị,1500.0,,,
LNG Cà Ná,LNG,Planned,2021-2030,Ninh Thuận,1500.0,,,
LNG Long Sơn,LNG,Delayed,2031-2035,Bà Rịa - Vũng Tàu,1500.0,,,
LNG Hiệp Phước giai đoạn I,LNG,Planned,2021-2030,TP. Hồ Chí Minh,1200.0,,,
LNG Long An I,LNG,Planned,2021-2030,Long An,1500.0,,,
LNG Long An II,LNG,Planned,2031-2035,Long An,1500.0,,,
LNG Bạc Liêu,LNG,Planned,2021-2030,Bạc Liêu,3200.0,,,
LNG Hải Phòng,LNG,Potential/Planning,2021-2030,Hải Phòng,4500.0,,,
LNG Nam Định,LNG,Potential/Planning,2021-2030,Nam Định,0.0,,,
LNG Vũng Áng,LNG,Potential/Planning,2021-2030,Hà Tĩnh,0.0,,,
LNG Chân Mây,LNG,Potential/Planning,2021-2030,Thừa Thiên Huế,0.0,,,
LNG Mũi Kê Gà,LNG,Potential/Planning,2021-2030,Bình Thuận,0.0,,,
LNG Hiệp Phước 2,LNG,Potential/Planning,2021-2030,TP. Hồ Chí Minh,0.0,,,
LNG Tân Phước,LNG,Potential/Planning,2021-2030,Tiền Giang,0.0,,,
LNG Bến Tre,LNG,Potential/Planning,2021-2030,Bến Tre,0.0,,,
LNG Cà Mau,LNG,Potential/Planning,2021-2030,Cà Mau,0.0,,,
LNG Cẩm Phả,LNG,Planned,2021-2030,Quảng Ninh,1500.0,,,
Thủ Đức,Oil-fired,Operational (2011),,Ho Chi Minh City,165.0,,,
Cần Thơ,Oil-fired,Operational (2011),,Can Tho,33.0,,,
Hiệp Phước,Oil-fired,Operational (2011),,Ho Chi Minh City,375.0,,,
Bourbon,Oil-fired,Operational (2011),,Not specified,24.0,,,
Thu Duc,Gas turbine (oil),Operational (2018),,Ho Chi Minh City,113.0,,,
Can Tho,Gas turbine (oil),Operational (2018),,Can Tho,155.0,,,
Can Tho (S4),Oil-fired (FO),Operational (2018),,Can Tho,33.0,,,
EVN's PowerCorporations,Diesel,Operational (2011),,Various,285.0,,,
Amata,Diesel,Operational (2011),,Not specified,14.0,,,
NMĐ sinh khối KCP #1,Biomass,Planned,,Phú Yên,30.0,,,
Điện sinh khối An Khê #1,Biomass,Planned,,Gia Lai,55.0,,,
NMĐ sinh khối KCP #2,Biomass,Planned,,Phú Yên,30.0,,,
Điện sinh khối An Khê #2,Biomass,Planned,,Gia Lai,55.0,,,
NĐ sinh khối Lee&Man,Biomass (co-generation),Planned,,Hau Giang,125.0,,,
"Formosa Hà Tĩnh #3,4",Gas from blast furnace,Planned,,Ha Tinh,0.0,,,
"Formosa Hà Tĩnh #8,9",Gas from blast furnace,Planned,,Ha Tinh,0.0,,,
NĐ đồng phát Hải Hà 1,Co-generation,Planned,,Quang Ninh,0.0,,,
NĐ hóa dầu Long Sơn #1,Co-generation,Planned,,Ba Ria - Vung Tau,75.0,,,
"NĐ hóa dầu Long Sơn #2,3",Co-generation,Planned,,Ba Ria - Vung Tau,0.0,,,
NĐ đồng phát Hải Hà 2,Co-generation,Planned,,Quang Ninh,0.0,,,
NĐ đồng phát Hải Hà 3,Co-generation,Planned,,Quang Ninh,0.0,,,
NĐ đồng phát Rạng Đông,Co-generation,Planned,,Nam Dinh,100.0,,,
NĐ đồng phát Hải Hà 4,Co-generation,Planned,,Quang Ninh,0.0,,,
NĐ đồng phát Đức Giang,Co-generation,Planned,,Hanoi,100.0,,,
NĐ khí dư Hòa Phát II,Waste gas,Planned,,Not specified,300.0,,,
