name,fuel,status,cod,province,capacity_mwe
Thủ Đức 2,Coal,Trial Operation,2005,Ho Chi Minh,300
Cần Thơ,Coal,Operational,2010,Cần Thơ,33
Ô Môn 1,Coal,Operational,2008,Cần Thơ,660
Ô Môn 2,Coal,Operational,2010,Cần Thơ,660
Duyên Hải 1,Coal,Constructed,2020,Trà Vinh,600
Duyên Hải 3,Coal,Operational,2015,Trà Vinh,1244
Mong Duong 1,Lignite,Trial Operation,2015,Quảng Ninh,1080
Mong Duong 2,Lignite,Planned,,Quảng Ninh,1200
Duong No 1,Coal,Planned,,Hải Phòng,0
Duong No 2,Coal,Planned,,Hải Phòng,0
Nam Định I,Coal,Constructed,2023,Nam Định,1200
An Khanh 1,Coal,Trial Operation,1996,Bắc Giang,50
An Khanh 2,Coal,Operational,2010,Bắc Giang,150
An Khanh 3,Coal,Planned,,Bắc Giang,300
An Khanh 4,Coal,Planned,,Bắc Giang,600
Quynh Lap 1,Coal,Constructed,2024,Thanh Hoá,1200
Quynh Lap 2,Coal,Planned,,Thanh Hoá,1200
Vung Ang 2,Coal,Constructed,2012,Hà Tĩnh,1200
Van Phong 1.1,Coal,Trial Operation,2023,Khanh Hoa,660
Van Phong 1.2,Coal,Planned,2026,Khanh Hoa,660
Van Phong 2.1,Coal,Planned,,Khanh Hoa,660
Van Phong 2.2,Coal,Planned,,Khanh Hoa,660
Duyen Hai 1,Coal,Trial Operation,,Tra Vinh,1244
Duyen Hai 3,Coal,Trial Operation,2015,Tra Vinh,1244
Long Phu 1,Coal,Planned,2020s,Soc Trang,1200
Long Phu 2,Coal,Proposed,,Soc Trang,1320
Long Phu 3,Coal,Proposed,,Soc Trang,1800
Soc Trang 1,Coal,Trial Operation,,Soc Trang,25
Soc Trang 2,Coal,Trial Operation,,Soc Trang,75
Thai Binh 1,Coal,Operational,2017,Thái Bình,450
Thai Binh 2,Coal,Suspended,,Thái Bình,1200
Long An I,Coal,Trial Operation,2024,Long An,600
Long An II,Coal,Proposed,,Long An,800
Tra Vinh 1,Coal,Trial Operation,2007,Tra Vinh,250
Tra Vinh 2,Coal,Trial Operation,2008,Tra Vinh,250
Nghi Son 1,Coal,Trial Operation,,Thanh Hóa,1200
Nghi Son 3,Coal,Trial Operation,,Thanh Hóa,1200
Nghi Son 4,Coal,Trial Operation,2029,Thanh Hóa,1000
Cam Pha 3,Coal,Suspended,,Quảng Ninh,300
Mong Duong 3,Lignite,Proposed,,Quảng Ninh,1200
Mong Duong 4,Lignite,Proposed,,Quảng Ninh,1200
Quang Tri,Coal,Decommissioned,,Quảng Trị,64
Quang Tri 2,Coal,Planned,,Quảng Trị,1200
Kainji TPP 1,Coal,Trial Operation,2025,Binh Thuan,1200
Kainji TPP 2,Coal,Planned,,Binh Thuan,1200
Binh Dinh 1,Coal,Trial Operation,2025,Binh Dinh,2000
Binh Dinh 2,Coal,Planned,,Binh Dinh,2000
Binh Dinh 3,Coal,Trial Operation,,Binh Dinh,2000
Can Tho 1,Coal,Operational,,Can Tho,33
Bac Lieu 1,Coal,Suspended,,Bac Lieu,1500
Bac Lieu 2,Coal,Planned,,Bac Lieu,1500
Tuyen Quang 1,Coal,Planned,,Tuyen Quang,300
Khe Bố,Coal,Trial Operation,2014,Hà Tĩnh,100
Khe Chàm,Coal,Trial Operation,2010,Quảng Ninh,420
Hòn Gai 1,Coal,Decommissioned,,Quảng Ninh,150
Hòn Gai 2,Coal,Decommissioned,,Quảng Ninh,150
Kỳ Lừa,Coal,Trial Operation,,Lạng Sơn,20
Chợ Đồn,Coal,Decommissioned,,Bắc Kạn,12
Cẩm Xuyên 1,Coal,Suspended,2022,Hà Tĩnh,300
Cẩm Xuyên 2,Coal,Suspended,2024,Hà Tĩnh,300
Con Ong,Coal,Trial Operation,,Vĩnh Phúc,80
Tân Phú 1,Coal,Proposed,,Đồng Nai,600
Tân Phú 2,Coal,Proposed,,Đồng Nai,600
Bù Gia Mập,Coal,Proposed,,Đồng Nai,1200
Thi Vai 1,Coal,Trial Operation,,Đồng Nai,240
Thi Vai 2,Coal,Trial Operation,,Đồng Nai,240
Dầu Tiếng 1,Coal,Decommissioned,,Tây Ninh,60
Dầu Tiếng 2,Coal,Decommissioned,,Tây Ninh,60
Bàu Bàng,Coal,Trial Operation,,Bình Dương,120
Bàu Bàng 2,Coal,Trial Operation,,Bình Dương,120
Bàu Bàng 3,Coal,Proposed,,Bình Dương,250
Bàu Bàng 4,Coal,Proposed,,Bình Dương,250
Đồng Xoài,Coal,Proposed,,Bình Phước,600
Chơn Thành 1,Coal,Trial Operation,2017,Bình Phước,600
Chơn Thành 2,Coal,Proposed,,Bình Phước,600
Chơn Thành 3,Coal,Proposed,,Bình Phước,600
Thủ Dầu Một,Coal,Trial Operation,,Bình Dương,110
Brard 1,Coal,Suspended,,Tiền Giang,150
Long An 3,Coal,Proposed,,Long An,600
Long An 4,Coal,Proposed,,Long An,600
Phú Sơn 1,Coal,Trial Operation,2020,Nghệ An,305
Phú Sơn 2,Coal,Planned,,Nghệ An,300
Quảng Trị 1,Coal,Operational,2022,Quảng Trị,300
Thăng Long,Coal,Operational,2015,Bắc Giang,600
Cẩm Phả,Coal,Trial Operation,2017,Quảng Ninh,600
Cẩm Phả 2,Coal,Trial Operation,2025,Quảng Ninh,600
Cẩm Phả 3,Coal,Suspended,,Quảng Ninh,440
Cẩm Phả 4,Coal,Planned,,Quảng Ninh,660
Cẩm Phả 5,Coal,Planned,,Quảng Ninh,660
Uông Bí 3,Coal,Suspended,,Hải Phòng,450
Uông Bí 4,Coal,Constructed,2026,Hải Phòng,600
Hải Phòng 3,Coal,Trial Operation,2023s,Hải Phòng,1200
Hải Phòng 5,Coal,Planned,,Hải Phòng,1200
Tân Minh,Coal,Trial Operation,2019,Phú Thọ,110
Ninh Bình 3,Coal,Constructed,2024,Ninh Bình,600
Thái Bình 2,Coal,Planned,,Thái Bình,1200
Thái Bình 3,Coal,Planned,,Thái Bình,2000
Thái Bình 4,Coal,Planned,,Thái Bình,2000
Quảng Ninh 3,Coal,Trial Operation,2022,Quảng Ninh,1500
Quảng Ninh 4,Coal,Trial Operation,2022,Quảng Ninh,1500
OM 1,local gas,operational,,Can Tho GAS,660
OM 2 BOT,LNG,under construction,,Can Tho GAS,750
OM 3 (EVN),GAS,operational delayed,,Can Tho,750
OM 4,GAS,operational delayed,,Can Tho,750
OM 2 IPPTBV,””,planned,,””,1050
Dung Quat 1,GAS,operational delayed,,Dung Quat,750
Dung Quat 2,GAS,BOT planned,,Dung Quat,750
Dung Quat 3,GAS,GAS planned,,Dung Quat,750
Mien Trung 1,750,planned c.2025?,,Gas LôB,0
Mien Trung 2,750,planned c.2025?,,Gas LôB,0
Mien Trung 3 (if no petrochem feed),750,planned c.2026,,GAS LôB,0
Quang Tri 340 MW,340,BOT,,””,0
Cà Mau I,GAS LôB,operational,,Mui Khe GAS,750
Cà Mau II,GAS LôB,under construction,,Mui Khe,750
Phú Mỹ I (EVN),GAS LôB/LNG,operational,,Phú Mỹ,1090
Phú Mỹ II.1 (EVN),GAS LôB/LNG,operational,,Phú Mỹ,900
Phú Mỹ II.2 BOT,LNG,operational,,Phú Mỹ,740
Phú Mỹ III BOT,LNG,under construction,,Phú Mỹ,740
Phú Mỹ IV (EVN),GAS,operational,,Phú Mỹ,458
Nhon Trach 1 (PVN),GAS LôB,operational,,Nhơn Trạch,465
Nhon Trach 2 (PVN),GAS LôB,operational,,Nhơn Trạch,750
Bà Rịa CCGT (EVN),Vung Tau,operational,,Bà Rịa,0
Cà Ná LNG 1,LNG,BOT proposed,,Ninh Thuan,1500
Cà Ná LNG 2-3,,proposed,,"””,LNG,4500,Ninh Thuan,LNG,NA,PDP8 PL9.1""""",0
Kê Gà,no date given,LNG,,Cà Mau proposed,0
Hiệp Phước I BOT,LNG,operational,,Hiep Phuoc GAS,1200
Hiệp Phước I Phase II,GAS/LNG,BOT+PetroVietnam,,Hiep Phuoc,1500
Sơn Mỹ I CCGT,GAS,BOT,,Phu My,2250
Sơn Mỹ II CCGT,GAS,BOT,,Phu My,2250
Long Sơn LNG (BOT),1200,2025-2026,,LNG,0
Long Sơn 2-3,"””,3200,stcp_vn_2304""""",LNG,,proposed,0
Long An LNG (BOT) Phase 1,1500,2025-2026,,LNG,0
Long An LNG (BOT) Phase 2,1500,2031-2035,,LNG,0
Bạc Liêu LNG BOT,3200,2025-2027,,LNG,0
Bạc Liêu 800MW IPP planned,800,2028-2030,,LNG,0
Quảng Ninh LNG 1,LNG,2025-2026,,Quảng Ninh,1500
Quảng Ninh LNG 2,LNG,2025-2030,,Quảng Ninh,1500
Thái Bình LNG 1,4500,2021-2030,,LNG,0
Thái Bình 7 500 MW option,7500,2027-2035,,LNG|GAS LôB,0
Hải Phòng 1,1500,,,LNG,0
Hải Phòng 2,1500,,,LNG,0
Hải Phòng 3 (Tiên Lãng),4500,2021-2030,,LNG,0
Hải Phòng 3 (Cát Hải),1600,,,LNG,0
Hải Phòng 4 (Đông Sơn),4500,2028-2030,,LNG,0
Nghi Sơn LNG 2400 MW,Thanh Hoa,BOT,,2021-2025,0
Vũng Áng LNG 1500 MW,LNG,BOT,,Hà Tĩnh,1500
Long Phú LNG,2000,2024-2025,,LNG,0
Hà Tĩnh LNG 6000 MW,stcp_vn_2304,Khanh Hoa,,6000,0
Thanh Hóa 2400,NA,Thanh Hoa,,,0
Quảng Bình 6 000 MW,stcp_vn_2304,LNG,,4000,0
Sơn Giang 4 000 MW,stcp_vn_2304,LNG,,4000,0
Mỹ Giang 3 000 MW,Study E542 PL9.1,LNG,,6000,0
Bến Tre 3 000 MW,Study E542 PL9.1,LNG,,3000,0
Cà Mau 3 000 (Tân Thuận),Study E542 PL9.1,LNG,,3200,0
Sông Đốc 3 000 MW,Study E542 PL9.1,LNG,,3000,0
Thủ Đức (1-4),,Operating,1985,Ho Chi Minh City,165
Ô Môn I (1-2),,Operating,1999,Can Tho,660
Bourbon (Vietnam),,Operating,2000,Nam Dinh,24
Cần Thơ (1-2),,Operating,2008,Can Tho,33
Thủ Đức GT1,,Operating,1994,Hanoi,33
Hiệp Phước GT,,Operating,2013,Ho Chi Minh City,375
Formosa 1 (Hà Tĩnh),,Operating,2008,Hà Tĩnh,150
Formosa 2-5 (Hà Tĩnh),,Operating,2013-2016,Hà Tĩnh,400
Formosa HT#2 (Hà Tĩnh),,Operating,2015,Hà Tĩnh,150
Formosa HT#3,,Operating,2017,Hà Tĩnh,100
Formosa HT#4,,Operating,2018,Hà Tĩnh,100
Formosa HT#5,,Operating,2019,Hà Tĩnh,150
Vĩnh Sơn Biomass,,Operating,2013,Bình Định,30
KCP Biomass 1 (Phú Yên),,Operating,2016,Phú Yên,30
An Khánh Biomass Sugar Mill,,Operating,2017,Quảng Ngãi,55
Lee&Man Biomass (Đồng Nai),,Operating,2018,Đồng Nai,125
