name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Sơn Mỹ (than),Coal,Cancelled (converted to LNG),—,Bình Thuận,0,PDP VIII,,Site repurposed for LNG
Nhiệt điện Na Dương 1,Coal,Operational,2004,Lạng Sơn,0,PDP VII Revised,GEM Wiki – Na Duong,Uses local lignite
Nhiệt điện Na Dương 2,Coal,Operational,2021,Lạng Sơn,0,PDP VII Revised; PDP VIII,GEM Wiki,
Nhiệt điện Cao Ngạn,Coal,Operational,2007,Thái Nguyên,0,PDP VII Revised,GEM Wiki,
Nhiệt điện Sơn Động,Coal,Operational,2014,Bắc Giang,0,PDP VII Revised,GEM Wiki,
Nhiệt điện An Khánh 1,Coal,Operational,2015,Thái Nguyên,0,MOIT records,,
Nhiệt điện Đông Triều,Coal,Operational,2016,Quảng Ninh,0,PDP VII Revised,,
Nhiệt điện BOT Vân Phong 2,Coal,Cancelled,—,Khánh Hòa,0,PDP VIII,GEM Wiki,Removed from PDP VIII
Nhiệt điện Quảng Trạch 1,Coal,Under construction,Expected ~2025–2026,Quảng Bình,0,PDP VIII (Decision 500/QĐ-TTg),GEM Wiki – Quang Trach 1,
Nhiệt điện Quảng Trạch 2,Coal,Cancelled / Converted to LNG in PDP VIII,—,Quảng Bình,0,PDP VIII,GEM Wiki,Converted to LNG
