name,fuel,status,cod,province,capacity_mwe
Song Hau 1,coal,operating,2021-2022,Hau Giang,1200
Thai Binh 2,coal,operating,2022-2023,Thai Binh,1200
Thang Long,coal,operating,2017-2018,Thanh Hoa,600
Nong Son,coal,operating,2013,Quang Nam,30
Van Phong 1 (BOT),coal,under construction,2024-2025,Khanh Hoa,1432
Quang Trach 1,coal,under construction,2024-2025,Quang Binh,1403
Vung Ang 2 (BOT),coal,under construction,2025-2026,Ha Tinh,1330
Long Phu 1,coal,under construction,2026+,Soc Trang,1200
Na Duong 2,coal,under construction,2023-2025,Lang Son,110
An Khanh - Bac Giang,coal,under construction,2023-2025,Bac Giang,650
Cong Thanh,coal,delayed/uncertain,2026+,Thanh Hoa,600
Nam Dinh 1 (BOT),coal,delayed/uncertain,,Nam Dinh,1200
Quang Tri coal (BOT),coal,delayed/uncertain,,Quang Tri,1320
Vinh Tan 3 (BOT),coal,delayed/uncertain,,Binh Thuan,1980
Song Hau 2 (BOT),coal,delayed/uncertain,,Hau Giang,2120
Long Phu 2 (BOT),coal,cancelled/stalled,,Soc Trang,1320
Long Phu 3,coal,cancelled/stalled,,Soc Trang,1800
Quynh Lap 1,coal,delayed/uncertain,,Nghe An,1200
Hai Phong 3,coal,delayed/uncertain,,Hai Phong,1200
Quynh Lap 2,coal,delayed/uncertain,,Nghe An,1200
Cam Pha 3,coal,cancelled/stalled,,Quang Ninh,440
Vung Ang 3,coal,cancelled/stalled,,Ha Tinh,1200
Quang Trach 2,coal/LNG,planning,2026+,Quang Binh,1500
Tan Phuoc 1,coal,cancelled/stalled,,Tien Giang,1200
Tan Phuoc 2,coal,cancelled/stalled,,Tien Giang,1200
Long An 1 (coal version),coal,cancelled/converted to LNG,,Long An,1200
Long An 2 (coal version),coal,cancelled/converted to LNG,,Long An,1600
Quang Ninh 3 (coal version),coal,cancelled/stalled,,Quang Ninh,1200
Formosa Ha Tinh (phase 2),coal,planning,,Ha Tinh,650
Dong Phat Hai Ha 1,coal,planning,,Quang Ninh,300
Dong Phat Hai Ha 2,coal,deferred to 2031-2035,,Quang Ninh,600
Dong Phat Hai Ha 3,coal,deferred to 2031-2035,,Quang Ninh,600
Dong Phat Hai Ha 4,coal,deferred to 2031-2035,,Quang Ninh,600
Dong Phat Duc Giang,coal,planning,,Quang Ninh,100
Hoa Phat Dung Quat (gas by-product),blast furnace gas/coal,operating,,Quang Ngai,300
Phu My 1,gas,operating,1998-2002,Ba Ria-Vung Tau,1108
Phu My 2.1,gas,operating,2001-2005,Ba Ria-Vung Tau,945
Phu My 4,gas,operating,2004,Ba Ria-Vung Tau,477
Ba Ria,gas,operating,1995,Ba Ria-Vung Tau,389
Thu Duc (gas turbine),gas/oil,operating,1997-2001,Ho Chi Minh City,113
Phu My 2.2 (BOT),gas,operating,2005,Ba Ria-Vung Tau,740
Phu My 3 (BOT),gas,operating,2004,Ba Ria-Vung Tau,740
Nhon Trach 1,gas,operating,2009,Dong Nai,465
Nhon Trach 2,gas,operating,2011,Dong Nai,750
Ca Mau 1,gas,operating,2008,Ca Mau,750
Ca Mau 2,gas,operating,2008,Ca Mau,750
Thu Duc (oil fired),oil,operating,1965-1972,Ho Chi Minh City,165
Can Tho (steam S4),oil,operating,1974,Can Tho,33
O Mon 1,oil/gas,operating,2009,Can Tho,660
Can Tho (gas turbine),gas/oil,operating,,Can Tho,155
Hiep Phuoc (BOT),oil,retired/converted,,Ho Chi Minh City,375
O Mon 3 (CCGT - Lo B gas),gas,planning,2025-2027,Can Tho,1050
O Mon 4 (CCGT - Lo B gas),gas,planning,2023-2025,Can Tho,1050
O Mon 2 (CCGT - Lo B gas),gas,planning,,Can Tho,1050
Dung Quat 1 (CCGT - CVX gas),gas,planning,2024-2025,Quang Ngai,750
Dung Quat 2 (CCGT - CVX gas BOT),gas,planning,,Quang Ngai,750
Dung Quat 3 (CCGT - CVX gas),gas,planning,,Quang Ngai,750
Mien Trung 1 (CCGT - CVX gas),gas,planning,,Quang Ngai/Quang Tri,750
Mien Trung 2 (CCGT - CVX gas),gas,planning,,Quang Ngai/Quang Tri,750
Quang Tri gas (Bao Vang field),gas,planning,,Quang Tri,340
Nhon Trach 3,LNG,under construction,2024-2025,Dong Nai,812
Nhon Trach 4,LNG,under construction,2025-2026,Dong Nai,812
LNG Quang Ninh,LNG,planning,,Quang Ninh,1500
LNG Thai Binh,LNG,planning,,Thai Binh,1500
LNG Nghi Son,LNG,planning,,Thanh Hoa,1500
LNG Quynh Lap / Nghi Son,LNG,planning,,Nghe An/Thanh Hoa,1500
LNG Hai Lang (phase 1),LNG,planning,,Quang Tri,1500
LNG Ca Na,LNG,planning,,Ninh Thuan,1500
Son My 2 (CCGT - LNG),LNG,planning,,Binh Thuan,2250
Son My 1 (CCGT - LNG BOT),LNG,planning,,Binh Thuan,2250
LNG Hiep Phuoc (phase 1),LNG,planning,,Ho Chi Minh City,1200
LNG Long An 1,LNG,planning,,Long An,1500
LNG Long An 2,LNG,planning (2031-2035),,Long An,1500
LNG Bac Lieu,LNG,planning,,Bac Lieu,3200
LNG Long Son,LNG,planning (2031-2035),,Ba Ria-Vung Tau,1500
Kien Giang 1 (CCGT),gas/LNG,cancelled/stalled,,Kien Giang,750
Kien Giang 2 (CCGT),gas/LNG,cancelled/stalled,,Kien Giang,750
Ve Dan,gas,operating,,Dong Nai,72
Dam Phu My,gas,operating,,Ba Ria-Vung Tau,21
Bourbon,oil,operating,,Ba Ria-Vung Tau,24
Amata,diesel,operating,,Dong Nai,14
Pha Lai 3,coal,planning,,Hai Duong,660
Bao Dai (coal),coal,planning,,unspecified (north),600
