name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Phú Mỹ III BOT,Local Natural Gas,Operational,,Bà Rịa - Vũng Tàu,740.0,,,
Ô Môn I,Local Natural Gas,Operational (Unit 1) / Under Construction (Unit 2),,Cần Thơ,660.0,,,
Ô Môn II,Local Natural Gas,Planned,,Cần Thơ,1050.0,,,
Ô Môn III,Local Natural Gas,Planned,,Cần Thơ,1050.0,,,
Ô Môn IV,Local Natural Gas,Planned,,Cần Thơ,1050.0,,,
Dung Quất I,Local Natural Gas (Cá Voi Xanh),Planned,,Quảng Ngãi,750.0,,,
Dung Quất II,Local Natural Gas (Cá Voi Xanh),Planned,,Quảng Ngãi,750.0,,,
Dung Quất III,Local Natural Gas (Cá Voi Xanh),Planned,,Quảng Ngãi,750.0,,,
Miền Trung I,Local Natural Gas (Cá Voi Xanh),Planned,,Quảng Nam/Quảng Ngãi,750.0,,,
Miền Trung II,Local Natural Gas (Cá Voi Xanh),Planned,,Quảng Nam/Quảng Ngãi,750.0,,,
Báo Vàng (Quảng Trị),Local Natural Gas (Báo Vàng),Planned,,Quảng Trị,340.0,,,
Kiên Giang I & II,Local Natural Gas (Lô B),Planned,,Kiên Giang,1500.0,,,
LNG Quảng Ninh,Imported LNG,Under Development,,Quảng Ninh,1500.0,,,
LNG Thái Bình,Imported LNG,Under Development,,Thái Bình,1500.0,,,
LNG Nghi Sơn,Imported LNG,Under Development,,Thanh Hóa,1500.0,,,
LNG Quảng Trạch II,Imported LNG,Planned Conversion,,Quảng Bình,1500.0,,,
LNG Quỳnh Lập/Nghi Sơn,Imported LNG,Potential,,Nghệ An/Thanh Hóa,1500.0,,,
LNG Hải Lăng Phase I,Imported LNG,Under Development,,Quảng Trị,1500.0,,,
LNG Cà Ná,Imported LNG,Under Development,,Ninh Thuận,1500.0,,,
Sơn Mỹ I,Imported LNG,Planned,,Bình Thuận,2250.0,,,
Sơn Mỹ II,Imported LNG,Planned,,Bình Thuận,2250.0,,,
LNG Long Sơn I,Imported LNG,Planned,,Bà Rịa - Vũng Tàu,1500.0,,,
LNG Long Sơn II,Imported LNG,Planned,,Bà Rịa - Vũng Tàu,1500.0,,,
Nhơn Trạch 3 & 4,Imported LNG,Under Construction,,Đồng Nai,1624.0,,,
Hiệp Phước Phase I,Imported LNG,Planned Conversion,,TP. Hồ Chí Minh,1200.0,,,
LNG Long An I,Imported LNG,Under Development,,Long An,1500.0,,,
LNG Long An II,Imported LNG,Planned,,Long An,1500.0,,,
LNG Bạc Liêu,Imported LNG,Under Development,,Bạc Liêu,3200.0,,,
Thủ Đức,Oil,Operating,,Ho Chi Minh City,165.0,,,
Cần Thơ,Oil / Gas turbine (oil),Operating,,Can Tho,183.0,,,
Hiệp Phước,Oil,Operating,,Ho Chi Minh City,375.0,,,
Bourbon,Oil,Operating,,Tay Ninh,24.0,,,
EVN's PowerCorporations,Diesel,Operating,,Various,285.0,,,
Amata,Diesel,Operating,,Dong Nai,14.0,,,
KCP #1,Biomass,Planned/Under Construction,,Phu Yen,30.0,,,
An Khê #1,Biomass,Planned/Under Construction,,Gia Lai,55.0,,,
Long Son #1,Co-generation (Petrochemical),Planned/Under Construction,,Ba Ria - Vung Tau,75.0,,,
Lee&Man,Biomass (Co-generation),Planned/Under Construction,,Hau Giang,125.0,,,
KCP #2,Biomass,Planned/Under Construction,,Phu Yen,30.0,,,
An Khê #2,Biomass,Planned/Under Construction,,Gia Lai,55.0,,,
"Long Son #2,3",Co-generation (Petrochemical),Planned/Under Construction,,Ba Ria - Vung Tau,150.0,,,
Hải Hà 1,Co-generation/Industry,Planned/Under Construction,,Quang Ninh,300.0,,,
"Formosa Hà Tĩnh #3,4",Co-generation (Blast furnace gas),Planned/Under Construction,,Ha Tinh,200.0,,,
"Formosa Hà Tĩnh #8,9",Co-generation (Blast furnace gas),Planned/Under Construction,,Ha Tinh,200.0,,,
Đức Giang,Co-generation,Planned/Under Construction,,Lao Cai,100.0,,,
Hòa Phát II,Co-generation (Blast furnace gas),Planned/Under Construction,,Quang Ngai,300.0,,,
Rạng Đông,Co-generation,Planned/Under Construction,,Nam Dinh,100.0,,,
Hải Hà 2,Co-generation/Industry,Planned,,Quang Ninh,600.0,,,
Hải Hà 3,Co-generation/Industry,Planned,,Quang Ninh,600.0,,,
Hải Hà 4,Co-generation/Industry,Planned,,Quang Ninh,600.0,,,
