match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,LNG Bạc Liêu,Bac Lieu LNG Terminal,bac lieu,bac lieu,gas,unknown,3200.0,0.0,100.0,False,True,True,,
fuzzy_capacity_diff,LNG Cà Ná,Ca Na LNG Power Plant,ninh thuan,ninh thuan,gas,unknown,1500.0,0.0,100.0,False,True,True,,
fuzzy_capacity_diff,LNG Hiệp Phước (phase I),Hiep Phuoc LNG Power Plant,tp ho chi minh,tp ho chi minh,gas,unknown,1200.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Hiệp Phước (phase II),Hiep Phuoc LNG Terminal,tp ho chi minh,tp ho chi minh,gas,unknown,1500.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Hải Lăng,Hai Lang LNG Terminal,quang tri,quang tri,gas,unknown,1500.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Hải Lăng (2 and 3),Hai Lang LNG Power Plant,quang tri,quang tri,gas,unknown,4500.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Long An I,Long An LNG Terminal,long an,long an,gas,unknown,1500.0,0.0,100.0,False,False,True,,
exact,LNG Long An II,Long An II Thermal Power Plant,long an,long an,gas,unknown,1500.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Nghi Sơn (Thanh Hóa),Nghi Son LNG Power Plant,thanh hoa,thanh hoa,gas,unknown,5000.0,0.0,100.0,False,False,True,,
exact,LNG Nhơn Trạch 3,Nhon Trach 3 Power Plant,đong nai,dong nai,gas,unknown,750.0,0.0,100.0,False,False,False,,
exact,LNG Nhơn Trạch 4,Nhon Trach 4 Power Plant,đong nai,dong nai,gas,unknown,750.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,LNG Quỳnh Lập,Quynh Lap LNG Power Plant,nghe an,nghe an,gas,unknown,1500.0,0.0,100.0,False,False,True,,
exact,LNG Sơn Mỹ I,Son My 1 Power Plant,binh thuan,binh thuan,gas,unknown,2250.0,0.0,100.0,False,True,True,,
exact,LNG Sơn Mỹ II,Son My 2 Power Plant,binh thuan,binh thuan,gas,unknown,2250.0,0.0,100.0,False,True,True,,
fuzzy_capacity_diff,LNG Thái Bình,Thai Binh 3 Thermal Power Plant,thai binh,thai binh,gas,coal,4500.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,LNG Vân Phong (J-Power),Van Phong 2 Thermal Power Plant,khanh hoa,khanh hoa,gas,coal,3000.0,0.0,100.0,False,False,True,,
exact_capacity_diff,Lee & Man,Son My LNG Terminal,hau giang,binh thuan,coal,unknown,125.0,0.0,100.0,False,False,False,,
exact,Long An 1,Long An I Thermal Power Plant,long an,long an,gas,unknown,1200.0,0.0,100.0,False,False,True,,
exact,Long Phú 1,Long Phu 1 Thermal Power Plant,soc trang,soc trang,coal,coal,1200.0,0.0,100.0,True,False,True,,
exact,Long Phú 2,Long Phu 2 Thermal Power Plant,soc trang,soc trang,coal,coal,1320.0,0.0,100.0,True,False,True,,
exact,Long Phú 3,Long Phu 3 Thermal Power Plant,soc trang,soc trang,coal,coal,1800.0,0.0,100.0,True,False,True,,
exact,Mao Khe,Mao Khe Thermal Power Plant,quang ninh,quang ninh,coal,coal,440.0,0.0,100.0,True,True,True,,
exact,Mong Duong 1,Mong Duong 1 Thermal Power Plant,quang ninh,quang ninh,coal,coal,1080.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Na Dương 1,Na Duong Thermal Power Plant,lang son,lang son,coal,coal,110.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Na Dương 2,Mong Duong 2 Thermal Power Plant,lang son,quang ninh,coal,coal,110.0,0.0,100.0,True,True,False,,
exact,Nam Dinh 1,Nam Dinh 1 Thermal Power Plant,nam dinh,nam dinh,coal,coal,1200.0,0.0,100.0,True,True,True,,
exact,Nghi Son 1,Nghi Son 1 Thermal Power Plant,thanh hoa,thanh hoa,coal,coal,600.0,0.0,100.0,True,True,True,,
exact,Nghi Son 2,Nghi Son 2 Thermal Power Plant,thanh hoa,thanh hoa,coal,coal,1200.0,0.0,100.0,True,True,True,,
exact,Ninh Binh,Ninh Binh Thermal Power Plant,ninh binh,ninh binh,coal,coal,100.0,0.0,100.0,True,False,True,,
exact_capacity_diff,Nong Son 1,Tra Vinh LNG Power Plant,quang nam,tra vinh,coal,unknown,30.0,0.0,100.0,False,False,False,,
exact_capacity_diff,NĐ Cần Thơ,Binh Dai LNG Power Plant,can tho,ben tre,unknown,unknown,165.0,0.0,100.0,True,False,False,,
fuzzy_capacity_diff,NĐ Hiệp Phước,Hiep Phuoc Power Plant,tp ho chi minh,tp ho chi minh,unknown,unknown,310.0,0.0,100.0,True,True,True,,
exact_capacity_diff,NĐ LNG miền Bắc,Cai Mep LNG Terminal,"thai binh, nam đinh, nghi son, thanh hoa",ba ria - vung tau,gas,unknown,0.0,0.0,,False,False,False,,
fuzzy_capacity_diff,Phả Lại 1,Pha Lai Thermal Power Plant,hai duong,hai duong,coal,coal,440.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Quang Ninh 1,Quang Ninh Thermal Power Plant,quang ninh,quang ninh,gas,coal,600.0,0.0,100.0,False,False,True,,
fuzzy_capacity_diff,Quang Ninh 2,Quang Ninh LNG Power Plant,quang ninh,quang ninh,gas,unknown,600.0,0.0,100.0,False,False,True,,
exact,Quảng Trạch 2,Quang Trach 2 Thermal Power Plant,quang binh,quang binh,gas,coal,1200.0,0.0,100.0,False,False,True,,
exact,Quỳnh Lập 1,Quynh Lap 1 Thermal Power Plant,nghe an,nghe an,coal,coal,1200.0,0.0,100.0,True,False,True,,
exact,Quỳnh Lập 2,Quynh Lap 2 Thermal Power Plant,nghe an,nghe an,coal,coal,1200.0,0.0,100.0,True,False,True,,
exact_capacity_diff,Son Dong,Hoang Mai LNG Power Plant,bac giang,nghe an,coal,unknown,220.0,0.0,100.0,False,False,False,,
exact,Sông Hậu 1,Song Hau 1 Thermal Power Plant,hau giang,hau giang,coal,coal,1200.0,0.0,100.0,True,True,True,,
exact,Sông Hậu 2,Song Hau 2 Thermal Power Plant,hau giang,hau giang,coal,coal,2000.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,TBKHH Bà Rịa 1,Ba Ria Power Plant,ba ria - vung tau,ba ria - vung tau,gas,unknown,169.0,0.0,100.0,False,True,True,,
exact_capacity_diff,TBKHH Bà Rịa 2,Thu Duc Power Plant,ba ria - vung tau,tp ho chi minh,gas,unknown,175.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,TBKHH Dung Quất I,Dung Quat LNG Power Plant,quang ngai,quang ngai,gas,unknown,750.0,0.0,100.0,False,True,True,,
fuzzy_capacity_diff,"TBKHH Kiên Giang I, II",Kien Giang 1-2 Power Plant,kien giang,kien giang,gas,unknown,1500.0,0.0,100.0,False,True,True,,
exact,TBKHH Nhơn Trạch I,Nhon Trach 1 Power Plant,đong nai,dong nai,gas,unknown,465.0,0.0,100.0,False,True,False,,
exact,TBKHH Nhơn Trạch II,Nhon Trach 2 Power Plant,đong nai,dong nai,gas,unknown,750.0,0.0,100.0,False,True,False,,
exact,TBKHH Phú Mỹ 1,Phu My 1 Power Plant,ba ria - vung tau,ba ria - vung tau,gas,unknown,1140.0,0.0,100.0,False,True,True,,
exact,TBKHH Phú Mỹ 2.1,Phu My 2.1 Power Plant,ba ria - vung tau,ba ria - vung tau,gas,unknown,499.0,0.0,100.0,False,True,True,,
exact,TBKHH Phú Mỹ 2.2,Phu My 2.2 Power Plant,ba ria - vung tau,ba ria - vung tau,gas,unknown,740.0,0.0,100.0,False,True,True,,
exact,TBKHH Phú Mỹ 3,Phu My 3 Power Plant,ba ria - vung tau,ba ria - vung tau,gas,unknown,740.0,0.0,100.0,False,True,True,,
exact,TBKHH Phú Mỹ 4,Phu My 4 Power Plant,ba ria - vung tau,ba ria - vung tau,gas,unknown,468.0,0.0,100.0,False,True,True,,
fuzzy_capacity_diff,TBKHH Quảng Trị (khí Báo Vàng),Quang Trach 1 Thermal Power Plant,quang tri,quang binh,gas,coal,340.0,0.0,100.0,False,False,False,,
exact,TBKHH miền Trung I,Mien Trung 1 Thermal Power Plant,quang nam,quang tri,gas,coal,750.0,0.0,100.0,False,True,False,,
exact,TBKHH Ô Môn I,O Mon I Power Plant,can tho,can tho,gas,unknown,660.0,0.0,100.0,False,False,True,,
exact,TBKHH Ô Môn II,O Mon II Power Plant,can tho,can tho,gas,unknown,1050.0,0.0,100.0,False,True,True,,
exact,TBKHH Ô Môn III,O Mon III Power Plant,can tho,can tho,gas,unknown,1050.0,0.0,100.0,False,True,True,,
exact,TBKHH Ô Môn IV,O Mon IV Power Plant,can tho,can tho,gas,unknown,1050.0,0.0,100.0,False,False,True,,
exact,Thang Long,Thang Long Thermal Power Plant,quang ninh,quang ninh,coal,coal,600.0,0.0,100.0,True,True,True,,
exact,Thái Bình 1,Thai Binh 1 Thermal Power Plant,thai binh,thai binh,coal,coal,600.0,0.0,100.0,True,True,True,,
exact,Thái Bình 2,Thai Binh 2 Thermal Power Plant,thai binh,thai binh,coal,coal,1200.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Tân Phước 1,An Phuoc Thermal Power Plant,tien giang,dong nai,gas,coal,1200.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,Uong Bi I,Uong Bi Thermal Power Plant,quang ninh,quang ninh,coal,coal,105.0,0.0,100.0,True,False,True,,
exact_capacity_diff,Vedan Vietnam Cogeneration power station,Thi Vai LNG Terminal,đong nai,ba ria - vung tau,coal,unknown,60.0,0.0,100.0,False,True,False,,
exact,Vinh Tan 2,Vinh Tan 2 Thermal Power Plant,binh thuan,binh thuan,coal,coal,1244.0,0.0,100.0,True,True,True,,
exact,Vinh Tan 3,Vinh Tan 3 Thermal Power Plant,binh thuan,binh thuan,coal,coal,1980.0,0.0,100.0,True,True,True,,
exact,Vinh Tan 4,Vinh Tan 4 Thermal Power Plant,binh thuan,binh thuan,coal,coal,1200.0,0.0,100.0,True,True,True,,
fuzzy_capacity_diff,Vinh Tan 4 extension,Vinh Tan 4 Expansion,binh thuan,binh thuan,coal,coal,600.0,0.0,100.0,True,True,True,,
exact,Vung Ang 1,Vung Ang 1 Thermal Power Plant,ha tinh,ha tinh,coal,coal,1200.0,0.0,100.0,True,True,True,,
exact,Vung Ang 2,Vung Ang 2 Thermal Power Plant,ha tinh,ha tinh,coal,coal,1330.0,0.0,100.0,True,False,True,,
fuzzy_capacity_diff,Vung Ang 3,Vung Ang 3 LNG Power Plant,ha tinh,ha tinh,coal,unknown,2400.0,0.0,100.0,False,False,True,,
exact,Vân Phong 1,Van Phong 1 Thermal Power Plant,khanh hoa,khanh hoa,coal,coal,1432.0,0.0,100.0,True,False,True,,
reference_only,An Khánh - Bac Giang,,bac giang,,coal,,650.0,,,,,,,
reference_only,Cam Pha 3,,quang ninh,,coal,,440.0,,,,,,,
reference_only,Cong Thanh,,thanh hoa,,coal,,600.0,,,,,,,
reference_only,Cẩm Phả 1,,quang ninh,,coal,,340.0,,,,,,,
reference_only,Dong Nai Formosa,,đong nai,,coal,,300.0,,,,,,,
reference_only,Dung Quat Special Economic Zone (J-Power) Phase I,,quang ngai,,coal,,2400.0,,,,,,,
reference_only,Dung Quat Special Economic Zone (J-Power) Phase II,,quang ngai,,coal,,2000.0,,,,,,,
reference_only,Duyên Hải 2,,tra vinh,,coal,,1200.0,,,,,,,
reference_only,Formosa HT2,,ha tinh,,coal,,650.0,,,,,,,
reference_only,Ha Tinh Formosa Plastics Steel Complex,,ha tinh,,coal,,450.0,,,,,,,
reference_only,Ha Tinh Formosa Plastics Steel Complex,,ha tinh,,coal,,450.0,,,,,,,
reference_only,Hai Duong,,hai duong,,coal,,1200.0,,,,,,,
reference_only,Hai Ha CHP Phase 2,,quang ninh,,coal,,750.0,,,,,,,
reference_only,Hai Ha CHP Phase 3,,quang ninh,,coal,,600.0,,,,,,,
reference_only,Hai Ha CHP Phase 4,,quang ninh,,coal,,600.0,,,,,,,
reference_only,Hai Phong 1,,hai phong,,coal,,600.0,,,,,,,
reference_only,Hai Phong 2,,hai phong,,coal,,600.0,,,,,,,
reference_only,Hai Phong 3,,hai phong,,coal,,1200.0,,,,,,,
reference_only,LNG Bà Rịa 2,,ba ria - vung tau,,gas,,1200.0,,,,,,,
reference_only,LNG Bình Định,,binh đinh,,gas,,5000.0,,,,,,,
reference_only,LNG Bến Tre,,ben tre,,gas,,3000.0,,,,,,,
reference_only,LNG Chân Mây,,hue,,gas,,4000.0,,,,,,,
reference_only,LNG Cà Mau 1,,ca mau,,gas,,1500.0,,,,,,,
reference_only,"LNG Cà Mau 2,3",,ca mau,,gas,,3000.0,,,,,,,
reference_only,LNG Cà Ná II+III,,ninh thuan,,gas,,4500.0,,,,,,,
reference_only,LNG Cái Mép Hạ,,ba ria - vung tau,,gas,,6000.0,,,,,,,
reference_only,LNG Hà Tĩnh,,ha tinh,,gas,,6000.0,,,,,,,
reference_only,LNG Hải Phòng 1 (Tiên Lãng),,hai phong,,coal,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 2 (Cát Hải),,hai phong,,coal,,1600.0,,,,,,,
reference_only,LNG Hải Phòng 3 (Cát Hải),,hai phong,,coal,,4500.0,,,,,,,
reference_only,LNG Hải Phòng 4 (Đồ Sơn),,hai phong,,gas,,4500.0,,,,,,,
reference_only,LNG Long An I phase 2,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long An II phase 2,,long an,,gas,,1500.0,,,,,,,
reference_only,LNG Long Sơn,,ba ria - vung tau,,gas,,1200.0,,,,,,,
reference_only,LNG Long Sơn II+III,,ba ria - vung tau,,gas,,3200.0,,,,,,,
reference_only,LNG Long Sơn IV (địa điểm Tây),,ba ria - vung tau,,gas,,3600.0,,,,,,,
reference_only,LNG Mũi Kê Gà 1,,binh thuan,,gas,,1200.0,,,,,,,
reference_only,"LNG Mũi Kê Gà 2,3",,binh thuan,,gas,,2400.0,,,,,,,
reference_only,LNG Mỹ Giang,,khanh hoa,,gas,,6000.0,,,,,,,
reference_only,LNG Núi Thành (Quảng Nam),,quang nam,,gas,,3200.0,,,,,,,
reference_only,LNG Phong Điền – Huế,,hue,,gas,,3000.0,,,,,,,
reference_only,LNG Phú Mỹ 3.1,,ba ria - vung tau,,gas,,850.0,,,,,,,
reference_only,LNG Quảng Bình,,quang binh,,gas,,3000.0,,,,,,,
reference_only,LNG Quảng Nam,,quang nam,,gas,,4000.0,,,,,,,
reference_only,LNG Quảng Ninh 1 (Cẩm Phả),,quang ninh,,gas,,1500.0,,,,,,,
reference_only,LNG Quảng Ninh 2 (Cẩm Phả),,quang ninh,,gas,,1500.0,,,,,,,
reference_only,LNG Quảng Ninh 3 (Quảng Yên),,quang ninh,,gas,,4500.0,,,,,,,
reference_only,LNG Quảng Ninh 4 (Hải Hà),,quang ninh,,gas,,3000.0,,,,,,,
reference_only,LNG Quảng Trạch 2,,quang binh,,gas,,1500.0,,,,,,,
reference_only,LNG Sông Đốc (Cà Mau),,ca mau,,gas,,3000.0,,,,,,,
reference_only,LNG Tân Phước,,tien giang,,gas,,4500.0,,,,,,,
reference_only,"LNG Tân Thuận – Đầm Dơi, Cà Mau",,ca mau,,gas,,3200.0,,,,,,,
reference_only,LNG Vân Phong (Mỹ Giang) phase 1,,khanh hoa,,gas,,3000.0,,,,,,,
reference_only,LNG Vân Phong (Mỹ Giang) phase 2,,khanh hoa,,gas,,3000.0,,,,,,,
reference_only,LNG miền Nam,,"hiep phuoc 2, ben tre, mui ke ga, ca mau,",,gas,,1500.0,,,,,,,
reference_only,Long An 2,,long an,,gas,,1600.0,,,,,,,
reference_only,Mong Duong 2,,quang ninh,,coal,,1240.0,,,,,,,
reference_only,Ninh Thuan Novatek project,,ninh thuan,,gas,,4500.0,,,,,,,
reference_only,NĐ Thủ Đức,,tp ho chi minh,,gas,,290.0,,,,,,,
reference_only,NĐ Ô Môn I,,can tho,,unknown,,660.0,,,,,,,
reference_only,Phả Lại 2,,hai duong,,coal,,600.0,,,,,,,
reference_only,Phả Lại 3,,hai duong,,coal,,660.0,,,,,,,
reference_only,Quang Ninh 3,,quang ninh,,gas,,1200.0,,,,,,,
reference_only,Quảng Trạch 1,,quang binh,,coal,,1400.0,,,,,,,
reference_only,Quảng Trị 1,,quang tri,,coal,,1320.0,,,,,,,
reference_only,Quảng Trị 2,,quang tri,,coal,,1200.0,,,,,,,
reference_only,Quảng Trị – Huế area,,quang tri,,gas,,4000.0,,,,,,,
reference_only,TBKHH Dung Quất II,,quang ngai,,gas,,750.0,,,,,,,
reference_only,TBKHH Dung Quất III,,quang ngai,,gas,,750.0,,,,,,,
reference_only,TBKHH Phú Mỹ 2.1 MR,,ba ria - vung tau,,gas,,450.0,,,,,,,
reference_only,TBKHH miền Trung II,,quang nam,,gas,,750.0,,,,,,,
reference_only,Tân Phước 2,,tien giang,,gas,,1200.0,,,,,,,
reference_only,Uong Bi I extension,,quang ninh,,coal,,300.0,,,,,,,
reference_only,Uong Bi II extension,,quang ninh,,coal,,330.0,,,,,,,
reference_only,Vinh Tan 1,,binh thuan,,coal,,1200.0,,,,,,,
