name,fuel,status,cod,province,capacity_mwe
Duyen Hai 2,Coal,Operating,2015-10-01,Tra Vinh,1240
Duyen Hai 3,Coal,Operating,2018-04-01,Tra Vinh,1240
Duyen Hai 3 Expansion,Coal,Under Construction,2025-12-01,Tra Vinh,1320
Duyen Hai 4,Imported LNG,Planned,2030-12-01,Tra Vinh,2000
Hai Lang,Imported LNG,Planned,2030-12-01,Quang Tri,1500
Hai Phong 1,Coal,Operating,2006-06-01,Hai Phong,600
Hai Phong 2,Coal,Operating,2011-06-01,Hai Phong,600
Hai Phong 3,Coal,Operating,2017-01-01,Hai Phong,600
Hai Phong LNG,Imported LNG,Planned,2030-12-01,Hai Phong,1500
Hiep Phuoc,Local Natural Gas,Operating,2004-03-01,Ho Chi Minh City,70
Ho Tram,Imported LNG,Planned,2030-12-01,Ba Ria-Vung Tau,2400
Ke Ga 1,Imported LNG,Planned,2030-12-01,Binh Thuan,1000
Ke Ga 2,Imported LNG,Planned,2032-12-01,Binh Thuan,1000
Ke Sach,Coal,Operating,2009-06-01,Soc Trang,135
Kien Giang 1,Local Natural Gas,Operating,2003-10-01,Kien Giang,330
Kien Giang 2,Local Natural Gas,Operating,2012-03-01,Kien Giang,330
Kien Luong 1,Coal,Cancelled,TBD,Kien Giang,1320
Kien Luong 2,Coal,Cancelled,TBD,Kien Giang,1320
Kien Luong LNG,Imported LNG,Planned,2030-12-01,Kien Giang,1200
Lang Co,Imported LNG,Planned,2030-12-01,Thua Thien Hue,1500
Long An,Imported LNG,Planned,2032-12-01,Long An,1200
Long Phu 1,Coal,Cancelled,TBD,Soc Trang,1200
Mao Khe,Coal,Operating,2014-08-01,Quang Ninh,440
Minh Long,Coal,Operating,2009-06-01,Quang Ngai,135
Mong Duong 1,Coal,Operating,2015-06-01,Quang Ninh,1080
Mong Duong 2,Coal,Operating,2015-08-01,Quang Ninh,1240
Mong Duong 3,Coal,Cancelled,TBD,Quang Ninh,1240
Na Duong,Coal,Operating,2005-12-01,Lang Son,110
Nam Dinh 1,Imported LNG,Planned,2030-12-01,Nam Dinh,1200
Nam Dinh 2,Imported LNG,Planned,2032-12-01,Nam Dinh,1200
Nghe An LNG,Imported LNG,Planned,2030-12-01,Nghe An,1200
Nghi Son 1,Coal,Operating,2013-09-01,Thanh Hoa,600
Nghi Son 2,Coal,Operating,2018-07-01,Thanh Hoa,1200
Nhon Hoi,Imported LNG,Planned,2030-12-01,Binh Dinh,2400
Nhon Trach 1,Local Natural Gas,Operating,2005-04-01,Dong Nai,480
Nhon Trach 2,Local Natural Gas,Operating,2011-03-01,Dong Nai,750
Nhon Trach 3,Imported LNG,Under Construction,2025-03-01,Dong Nai,800
Nhon Trach 4,Imported LNG,Under Construction,2028-06-01,Dong Nai,1800
Ninh Binh,Coal,Operating,1994-06-01,Ninh Binh,100
O Mon 1,Local Natural Gas,Operating,2003-10-01,Can Tho,330
O Mon 2,Local Natural Gas,Operating,2010-03-01,Can Tho,330
O Mon 3 (Local Gas),Local Natural Gas,Cancelled,TBD,Can Tho,340
O Mon 3 (LNG),Imported LNG,Under Construction,2027-06-01,Can Tho,1050
O Mon 4,Imported LNG,Under Construction,2028-06-01,Can Tho,1050
Pha Lai 1,Coal,Operating,1999-06-01,Hai Duong,440
Pha Lai 2,Coal,Operating,2001-06-01,Hai Duong,600
Pha Lai 3,Coal,Cancelled,TBD,Hai Duong,660
Phu My 1,Local Natural Gas,Operating,2003-10-01,Ba Ria-Vung Tau,660
Phu My 2.1,Local Natural Gas,Operating,2003-06-01,Ba Ria-Vung Tau,565
Phu My 2.2,Local Natural Gas,Operating,2005-06-01,Ba Ria-Vung Tau,360
Phu My 3,Local Natural Gas,Operating,2004-03-01,Ba Ria-Vung Tau,660
Phu My 4,Local Natural Gas,Operating,2005-04-01,Ba Ria-Vung Tau,450
Phuong Mai,Coal,Cancelled,TBD,Binh Dinh,1320
Pleiku 1,Coal,Operating,2008-06-01,Gia Lai,220
Pleiku 2,Coal,Operating,2012-06-01,Gia Lai,220
Quang Ninh,Coal,Operating,2011-04-01,Quang Ninh,600
Quang Ninh LNG,Imported LNG,Planned,2030-12-01,Quang Ninh,1500
Quang Trach 1,Coal,Operating,2021-09-01,Quang Binh,1200
Quang Trach 2,Coal,Under Construction,2027-06-01,Quang Binh,1200
Quang Trach 3,Imported LNG,Planned,2030-12-01,Quang Binh,1500
Quynh Lap 1,Coal,Operating,2020-09-01,Nghe An,660
Quynh Lap 2,Coal,Planned,TBD,Nghe An,660
Son Dong,Coal,Planned,2030-12-01,Quang Ninh,1200
Son My 1,Imported LNG,Under Construction,2030-06-01,Binh Thuan,2000
Son My 2,Imported LNG,Planned,2032-12-01,Binh Thuan,2000
Song Hau 1,Coal,Operating,2018-12-01,Hau Giang,1200
Song Hau 2,Imported LNG,Planned,TBD,Hau Giang,1200
Tay Ninh,Coal,Operating,2013-06-01,Tay Ninh,330
Tay Ninh 2,Coal,Cancelled,TBD,Tay Ninh,330
Thai Binh 1,Coal,Operating,2019-06-01,Thai Binh,600
Thai Binh 2,Coal,Under Construction,2026-06-01,Thai Binh,600
Thai Binh 3,Imported LNG,Planned,2032-12-01,Thai Binh,600
Thai Binh 4,Imported LNG,Planned,2032-12-01,Thai Binh,600
Thang Long,Coal,Cancelled,TBD,Thai Binh,1200
Thanh Hoa LNG,Imported LNG,Planned,2030-12-01,Thanh Hoa,1200
Thi Vai,Imported LNG,Planned,2030-12-01,Ba Ria-Vung Tau,1500
Tien Giang,Imported LNG,Planned,2030-12-01,Tien Giang,2400
Tra Bong,Coal,Cancelled,TBD,Quang Ngai,135
Tra Vinh,Imported LNG,Planned,2030-12-01,Tra Vinh,3000
Uong Bi,Coal,Operating,1986-06-01,Quang Ninh,440
Uong Bi Expansion,Coal,Operating,2018-03-01,Quang Ninh,300
Van Phong 1,Imported LNG,Under Construction,2028-06-01,Khanh Hoa,1500
Vinh Tan 1,Coal,Operating,2018-08-01,Binh Thuan,620
Vinh Tan 2,Coal,Operating,2014-10-01,Binh Thuan,1240
Vinh Tan 3,Coal,Operating,2022-08-01,Binh Thuan,1980
Vinh Tan 3 Expansion,Coal,Cancelled,TBD,Binh Thuan,1980
Vinh Tan 4,Coal,Operating,2018-06-01,Binh Thuan,1980
Vung Ang 1,Coal,Operating,2014-08-01,Ha Tinh,1200
Vung Ang 2 (Coal),Coal,Cancelled,TBD,Ha Tinh,1200
Vung Ang 2 (LNG),Imported LNG,Planned,2030-12-01,Ha Tinh,1200
Xuan Thien Ea Sup,Coal,Planned,2030-12-01,Dak Lak,600
