name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Ô Môn I (chuyển đổi),Domestic Gas,Conversion,2025,Cần Thơ,660.0,PDP8 2023,Study E‑542,Converted from oil
Kiên Giang I&II,Imported LNG,Proposed,2030,Kiên Giang,1500.0,PDP7A 2016‑2030,Report 58/BC‑CBT,2×750 MW; financing stalled
Miền Trung I,Imported LNG,Financed,2024‑2025,Quảng Trị/Quảng Ngãi,750.0,PDP8 2023,Study E‑542,Mid‑central LNG hub
Miền Trung II,Imported LNG,Proposed,2025,Quảng Trị/Quảng Ngãi,750.0,PDP8 2023,Study E‑542,LNG expansion
Miền Trung III,Imported LNG,Proposed,2025,Quảng Trị,750.0,PDP8 2023,Study E‑542,Siting study ongoing
Hải Lăng,Imported LNG,Construction,2026‑2027,Quảng Trị,1500.0,PDP8 2023,Study E‑542,1 500 MW; FS approved
Chân Mây,Imported LNG,Proposed,2026,Thừa Thiên‑Huế,1500.0,PDP8 2023,Study E‑542,LNG terminal hub
Phong Điền,Imported LNG,Proposed,2026,Thừa Thiên‑Huế,1500.0,PDP8 2023,Study E‑542,Siting study
Mũi Kê Gà,Imported LNG,Proposed,2027‑2028,Bình Thuận,1500.0,PDP8 2023,Study E‑542,LNG near Vũng Tàu
Cà Na I,Imported LNG,Construction,2025,Ninh Thuận,1500.0,PDP8 2023,Study E‑542,1 500 MW; pre‑FS
Cà Na II&III,Imported LNG,Proposed,2026‑2030,Ninh Thuận,3000.0,PDP8 2023,Study E‑542,2×1 500 MW
Sơn Mỹ I,Imported LNG,Proposed,2026‑2027,Bà Rịa‑Vũng Tàu,2250.0,PDP8 2023,Study E‑542,LNG BOT; 3×750 MW
Sơn Mỹ II,Imported LNG,Financed,2023‑2024,Bà Rịa‑Vũng Tàu,2250.0,PDP8 2023,Study E‑542,3×750 MW; early works
Phú Mỹ 3.1,Imported LNG,Proposed,2025,Bà Rịa‑Vũng Tàu,850.0,PDP8 2023,Study E‑542,LNG near Phu My
Bà Rịa 2,Imported LNG,Proposed,2025,Bà Rịa‑Vũng Tàu,1200.0,Study E‑542,PDP8 2023,LNG expansion
Hiệp Phước I&II,Imported LNG,Construction,2024‑2025,TP.Hồ Chí Minh,1200.0,PDP8 2023,Study E‑542,Converts oil site; 1 200 MW
Long Sơn I,Imported LNG,Construction,2025‑2026,Vũng Tàu,1200.0,PDP8 2023,Study E‑542,LNG for petrochemicals
Long Sơn II‑IV,Imported LNG,Proposed,2027‑2030,Vũng Tàu,7800.0,Study E‑542,PDP8 2023,Multiple phases
Nhơn Trạch 3&4,Imported LNG,Financed,2023‑2024,Đồng Nai,1500.0,PDP8 2023,Study E‑542,2×750 MW; BOT tender
Bạc Liêu,Imported LNG,Under construction,2025‑2027,Bạc Liêu,3200.0,PDP8 2023,Study E‑542,2×1 600 MW; FS approved
Hiệp Phước 2,Imported LNG,Proposed,2026,TP.Hồ Chí Minh,825.0,PDP8 2023,Study E‑542,FS ongoing
Cái Mép H,Imported LNG,Proposed,2028,BR‑VT,6000.0,Study E‑542,PDP8 2023,6 000 MW hub
Tân Phước I‑III,Imported LNG,Proposed,2027‑2030,Tiền Giang,3000.0,Study E‑542,PDP8 2023,Siting study
Long An I,Imported LNG,Cancelled,2025,Long An,1500.0,PDP7A 2016‑2030,PDP8 2023,Converted to LNG but infeasible; reverted
Long An II,Imported LNG,Cancelled,2027‑2028,Long An,1500.0,PDP7A 2016‑2030,PDP8 2023,Converted to LNG but infeasible; reverted
Cà Mau 1‑3,Imported LNG,Proposed,2026‑2030,Cà Mau,3000.0,PDP8 2023,Study E‑542,Siting study
Sông Đốc,Imported LNG,Proposed,2027,Cà Mau,3000.0,Study E‑542,PDP8 2023,Siting study
Tân Thuận,Imported LNG,Proposed,2027,Cà Mau,3200.0,Study E‑542,PDP8 2023,Siting study
Bến Tre,Imported LNG,Proposed,2028,Bến Tre,3000.0,Study E‑542,PDP8 2023,Siting study
Nhiệt điện dầu Thủ Đức,Oil,Decommissioned,1975‑2025,TP.Hồ Chí Minh,165.0,EVN 2010‑2011,PDP8 2023,Retired 2025
Nhiệt điện dầu Cần Thơ,Oil,Decommissioned,1975‑2020,Cần Thơ,35.0,EVN 2010‑2011,PDP8 2023,Retired 2020
Nhiệt điện dầu Hiệp Phước,Oil,Decommissioned,2000‑2025,TP.Hồ Chí Minh,375.0,EVN 2010‑2011,PDP8 2023,Retired 2025
Nhiệt điện dầu Ô Môn I,Oil,Conversion,2000‑2025,Cần Thơ,330.0,EVN 2010‑2011,PDP8 2023,Converted to gas
Nhiệt điện dầu Bourbon,Oil,Decommissioned,2000‑2015,Bà Rịa‑Vũng Tàu,24.0,EVN 2010‑2011,PDP8 2023,< 30 MW excluded
Điện gió Khai Long,Wind,Operational,2020,Cà Mau,100.0,PDP7A 2016‑2030,PDP8 2023,Off‑topic; not thermal
Điện gió Bạc Liêu,Wind,Operational,2021,Bạc Liêu,142.0,PDP7A 2016‑2030,PDP8 2023,Off‑topic; not thermal
