name,fuel,status,cod,province,capacity_mwe
Phả Lại II,coal,operational,,Hải Dương,600.0
Pleikrong,,operational,,Kon Tum,100.0
Quang Ninh I,coal,operational,,Quảng Ninh,300.0
Quang Tri,,operational,,Quảng Trị,64.0
Son Dong,coal,operational,,Quảng Ninh,220.0
Song Ba Ha,,operational,,Phú Yên,220.0
Song Hinh,,operational,,Phú Yên,70.0
Song Tranh 2,,operational,,Quảng Nam,190.0
Srepok 3,,operational,,Đắk Lắk,220.0
Srepok 4,,operational,,Đắk Lắk,80.0
Srokphumieng,,operational,,Đắk Lắk,51.0
Srêpok 3,,operational,N/A,Đắk Lắk,220.0
Sê San 3,,operational,,Gia Lai,260.0
Sê San 3A,,operational,N/A,Gia Lai,108.0
Sê San 4,,operational,,Gia Lai,360.0
Sê San 4A,,operational,N/A,Gia Lai,63.0
Sông Côn,,operational,N/A,Bình Định,63.0
Sông Tranh 2,,operational,N/A,Quảng Nam,190.0
Sơn La,,operational,,Sơn La,2400.0
Thac Ba,,operational,,Yên Bái,120.0
Thac Mo,,operational,,Bình Phước,150.0
Thu Duc,,operational,,Hồ Chí Minh,128.0
Thác Bà,,operational,N/A,Yên Bái,120.0
Thác Mơ,,operational,N/A,Bình Phước,150.0
Thủ Đức,oil,operational,,Hồ Chí Minh,165.0
Thủy điện nhỏ,,operational,N/A,Various,300.0
Tri An,,operational,,Đồng Nai,400.0
Tuyên Quang,,operational,,Tuyên Quang,342.0
Uong Bi,coal,operational,,Quảng Ninh,105.0
Uông Bí,,operational,N/A,Quảng Ninh,105.0
Uông Bí mở rộng II,,operational,N/A,Quảng Ninh,330.0
Vinh Son,,operational,,Bình Định,66.0
Vinh Tan 2,coal,operational,2017,Bình Thuận,1244.0
Vê Dan,,operational,,Bà Rịa-Vũng Tàu,72.0
Vĩnh Sơn,,operational,N/A,Bình Định,66.0
Za Hưng,,operational,N/A,Quảng Nam,30.0
Ô Môn I,,operational,,Cần Thơ,330.0
Đà Nhim - Sông Pha,,operational,N/A,Lâm Đồng,167.0
Đầm Phú Mỹ,,operational,N/A,Bà Rịa-Vũng Tàu,21.0
Đồng Nai 3,,operational,N/A,Đắk Nông,180.0
