name,fuel,status,cod,province,capacity_mwe
Long Phú III,Coal,Under Construction,N/A,Sóc Trăng,1800
Long An I,LNG,Approved,2025-2026,Long An,1200
Long An II,LNG,Approved,2026-2027,Long An,1600
Long An III,LNG,Approved,N/A,Long An,1200
Tân Phước I,Coal,Approved,2029-2030,Tiền Giang,1200
Long An III,Coal,Approved,N/A,Long An,1200
Tân Phước II,Coal,Approved,2028-2029,Tiền Giang,1200
Tân Phước III,Coal,Approved,N/A,Tiền Giang,1200
Kiên Lương,Coal,Approved,N/A,Kiên Giang,3600
Sông Hậu III,Coal,Approved,N/A,Hậu Giang,2000
Ô Môn II,LNG,Approved,2026,Cần Thơ,750
Ô Môn III,LNG,Under Construction,2025,Cần Thơ,750
Ô Môn IV,LNG,Under Construction,2023,Cần Thơ,750
Kiên Giang 1&2,LNG,Under Construction,2023-2024,Kiên Giang,1500
Bạc Liêu,LNG,Approved,2025-2027,Bạc Liêu,3200
Hiệp Phước I+II,LNG,Under Construction,2021-2022,TP. Hồ Chí Minh,2700
Phú Mỹ 3.1,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,850
Bà Rịa 2,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,1200
Long Sơn I,LNG,Approved,2025-2026,Long An,1200
Long Sơn II+III,LNG,Approved,N/A,Long An,3200
Long Sơn IV,LNG,Approved,N/A,Long An,3600
Cái Mép H,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,6000
Long An I,LNG,Under Construction,N/A,Long An,1200
Long An II,LNG,Approved,N/A,Long An,1200
Long An III,LNG,Approved,N/A,Long An,1200
Tân Phúc,LNG,Approved,N/A,Long An,4500
Cà Mau 1,2,3,LNG,Approved,0
Tân Thuận,LNG,Approved,N/A,Cà Mau,3200
Sông Đốc,LNG,Approved,N/A,Cà Mau,3000
Bến Tre,LNG,Approved,N/A,Bến Tre,3000
Dung Quất I,Domestic Gas,Under Construction,2023-2024,Quảng Ngãi,750
Dung Quất II,Domestic Gas,Under Construction,2026,Quảng Ngãi,750
Dung Quất III,Domestic Gas,Under Construction,2024,Quảng Ngãi,750
Quảng Trị,Domestic Gas,Under Construction,N/A,Quảng Trị,340
Hải Lăng,LNG,Under Construction,2026-2027,Quảng Trị,4500
Hải Lăng I,LNG,Approved,N/A,Quảng Trị,1500
Chân Mây,LNG,Approved,N/A,Thừa Thiên Huế,4000
Phong Điền,LNG,Approved,N/A,Thừa Thiên Huế,3000
Quảng Nam,LNG,Approved,N/A,Quảng Nam,4000
Bình Định,LNG,Approved,N/A,Bình Định,5000
Vân Phong,LNG,Approved,N/A,Khánh Hòa,3000
Mỹ Giang,LNG,Approved,N/A,Khánh Hòa,6000
Cà Ná I,LNG,Under Construction,2025-2026,Ninh Thuận,1500
Cà Ná II+III,LNG,Approved,N/A,Ninh Thuận,4500
Mũi Kê Gà,LNG,Approved,N/A,Khánh Hòa,3600
Sơn Mỹ II CCGT,LNG,Under Construction,2023-2024,Ninh Thuận,2250
Sơn Mỹ I CCGT,LNG,Approved,2026-2028,Ninh Thuận,2250
Ô Môn II,Domestic Gas,Under Construction,2026,Cần Thơ,750
Ô Môn III,Domestic Gas,Under Construction,2025,Cần Thơ,750
Ô Môn IV,Domestic Gas,Under Construction,2023,Cần Thơ,750
Ô Môn V,Domestic Gas,Approved,2026,Cần Thơ,750
Duyên Hải II,Coal,Under Construction,2021-2022,Trà Vinh,1200
Sông Hậu I,Coal,Under Construction,2021-2022,Hậu Giang,1200
Long Phú I,Coal,Under Construction,2026,Sóc Trăng,1200
Sông Hậu II,Coal,Approved,2027,Hậu Giang,2000
Long Phú II,Coal,Approved,N/A,Sóc Trăng,1320
Long Phú III,Coal,Under Construction,N/A,Sóc Trăng,1800
Long An I,LNG,Approved,2025-2026,Long An,1200
Long An II,LNG,Approved,2026-2027,Long An,1600
Long An III,LNG,Approved,N/A,Long An,1200
Tân Phước I,Coal,Approved,2029-2030,Tiền Giang,1200
Long An III,Coal,Approved,N/A,Long An,1200
Tân Phước II,Coal,Approved,2028-2029,Tiền Giang,1200
Tân Phước III,Coal,Approved,N/A,Tiền Giang,1200
Kiên Lương,Coal,Approved,N/A,Kiên Giang,3600
Sông Hậu III,Coal,Approved,N/A,Hậu Giang,2000
Ô Môn II,Domestic Gas,Under Construction,2026,Cần Thơ,750
Ô Môn III,Domestic Gas,Under Construction,2025,Cần Thơ,750
Ô Môn IV,Domestic Gas,Under Construction,2023,Cần Thơ,750
Ô Môn V,Domestic Gas,Approved,2026,Cần Thơ,750
Hải Phòng 1,LNG,Approved,N/A,Hải Phòng,4500
Hải Phòng 2,LNG,Approved,N/A,Hải Phòng,4500
Hải Phòng 3,LNG,Approved,N/A,Hải Phòng,4500
Hải Phòng 4,LNG,Approved,N/A,Hải Phòng,4500
Quảng Ninh 1,LNG,Approved,N/A,Quảng Ninh,1500
Quảng Ninh 2,LNG,Approved,N/A,Quảng Ninh,1500
Quảng Ninh 3,LNG,Approved,N/A,Quảng Ninh,4500
Quảng Ninh 4,LNG,Approved,N/A,Quảng Ninh,3000
Thái Bình,LNG,Approved,N/A,Thái Bình,4500
Nghi Sơn,LNG,Approved,N/A,Thanh Hóa,5000
Hà Tĩnh,LNG,Approved,N/A,Hà Tĩnh,6000
Quảng Bình,LNG,Approved,N/A,Quảng Bình,3000
Hải Lăng,LNG,Under Construction,2026-2027,Quảng Trị,4500
Chân Mây,LNG,Approved,N/A,Thừa Thiên Huế,4000
Phong Điền,LNG,Approved,N/A,Thừa Thiên Huế,3000
Quảng Nam,LNG,Approved,N/A,Quảng Nam,4000
Bình Định,LNG,Approved,N/A,Bình Định,5000
Vân Phong,LNG,Approved,N/A,Khánh Hòa,3000
Mỹ Giang,LNG,Approved,N/A,Khánh Hòa,6000
Cà Ná I,LNG,Under Construction,2025-2026,Ninh Thuận,1500
Cà Ná II,LNG,Approved,N/A,Ninh Thuận,4500
Mũi Kê Gà,LNG,Approved,N/A,Khánh Hòa,3600
Sơn Mỹ I,LNG,Approved,2026-2028,Ninh Thuận,2250
Sơn Mỹ II,LNG,Under Construction,2023-2024,Ninh Thuận,2250
Nhơn Trạch 3&4,LNG,Under Construction,2023-2024,Đồng Nai,1500
Kiên Giang 1&2,LNG,Under Construction,2023-2024,Kiên Giang,1500
Bạc Liêu,LNG,Approved,2025-2027,Bạc Liêu,3200
Hiệp Phước,LNG,Under Construction,2021-2022,TP. Hồ Chí Minh,2700
Phú Mỹ 3.1,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,850
Bà Rịa 2,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,1200
Long Sơn I,LNG,Approved,2025-2026,Long An,1200
Long Sơn II,LNG,Approved,N/A,Long An,3200
Long Sơn IV,LNG,Approved,N/A,Long An,3600
Cái Mép H,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,6000
Long An I,LNG,Approved,2025-2026,Long An,1200
Long An II,LNG,Approved,2026-2027,Long An,1600
Long An III,LNG,Approved,N/A,Long An,1200
Tân Phúc,LNG,Approved,N/A,Long An,4500
Cà Mau 1,LNG,Approved,N/A,Cà Mau,3000
Cà Mau 2,LNG,Approved,N/A,Cà Mau,1500
Cà Mau 3,LNG,Approved,N/A,Cà Mau,1500
Tân Thuận,LNG,Approved,N/A,Cà Mau,3200
Sông Đốc,LNG,Approved,N/A,Cà Mau,3000
Bến Tre,LNG,Approved,N/A,Bến Tre,3000
Vĩnh Tân I,Coal,Operational,2018-2019,Bình Thuận,1200
Vĩnh Tân II,Coal,Operational,2018-2019,Bình Thuận,1200
Vĩnh Tân IV,Coal,Operational,2017-2018,Bình Thuận,1200
Vĩnh Tân III,Coal,Under Construction,2024-2025,Bình Thuận,1980
Hải Dương,Coal,Under Construction,2020-2021,Hải Dương,1200
Hải Dương II,Coal,Under Construction,2020-2021,Hải Dương,1200
Hải Phòng II,Coal,Operational,2019,Hải Phòng,1200
Hải Phòng III #1,Coal,Approved,2025-2026,Hải Phòng,1200
Hải Phòng III #2,Coal,Approved,2025-2026,Hải Phòng,1200
Quảng Ninh III #1,Coal,Approved,2029-2030,Quảng Ninh,1200
Quảng Ninh III #2,Coal,Approved,2029-2030,Quảng Ninh,1200
Quảng Ninh III #3,Coal,Approved,N/A,Quảng Ninh,2000
Quảng Ninh III #4,Coal,Approved,N/A,Quảng Ninh,2000
An Khánh,Coal,Approved,2023,Bắc Giang,650
Thăng Long,Coal,Operational,2023-2024,Hải Phòng,600
Công Thanh,Coal,Under Construction,2026,Thanh Hóa,600
Mỹ Lý,Hydro,Under Construction,2024,Lào Cai,250
Nậm Mô,Hydro,Under Construction,2026,Điện Biên,90
Pắc Ma,Hydro,Approved,N/A,Điện Biên,140
Nậm Củm 4,Hydro,Approved,N/A,Sơn La,54
Hồi Xuân,Hydro,Under Construction,2020,Lai Châu,102
An Khánh,Coal,Under Construction,2023,Bắc Giang,650
Thăng Long,Coal,Operational,2023-2024,Hải Phòng,600
Long Sơn,Hydro,Operational,2023-2024,Long An,1200
Long Sơn I,LNG,Under Construction,2025-2026,Long An,1200
Long Sơn II+III,LNG,Under Construction,N/A,Long An,3200
Long Sơn IV,LNG,Under Construction,N/A,Long An,3600
Cái Mép H,LNG,Under Construction,N/A,Bà Rịa - Vũng Tàu,6000
Cà Ná I,LNG,Under Construction,2025-2026,Ninh Thuận,1500
Cà Ná II,LNG,Under Construction,N/A,Ninh Thuận,4500
Cà Ná III,LNG,Under Construction,N/A,Ninh Thuận,4500
Mũi Kê Gà,LNG,Under Construction,N/A,Khánh Hòa,3600
Sơn Mỹ I,LNG,Under Construction,2026-2028,Ninh Thuận,2250
Sơn Mỹ II,LNG,Under Construction,2023-2024,Ninh Thuận,2250
Nhơn Trạch 3&4,LNG,Under Construction,2023-2024,Đồng Nai,1500
Kiên Giang 1&2,LNG,Under Construction,2023-2024,Kiên Giang,1500
Bạc Liêu,LNG,Under Construction,2025-2027,Bạc Liêu,3200
Hiệp Phước,LNG,Under Construction,2021-2022,TP. Hồ Chí Minh,2700
Phú Mỹ 3.1,LNG,Under Construction,N/A,Bà Rịa - Vũng Tàu,850
Bà Rịa 2,LNG,Under Construction,N/A,Bà Rịa - Vũng Tàu,1200
Long Sơn I,LNG,Under Construction,2025-2026,Long An,1200
Long Sơn II,LNG,Under Construction,N/A,Long An,3200
Long Sơn III,LNG,Under Construction,N/A,Long An,3200
Long Sơn IV,LNG,Under Construction,N/A,Long An,3600
Cái Mép H,LNG,Under Construction,N/A,Bà Rịa - Vũng Tàu,6000
Long An I,LNG,Under Construction,2025-2026,Long An,1200
Long An II,LNG,Under Construction,2026-2027,Long An,1600
Long An III,LNG,Under Construction,N/A,Long An,1200
Tân Phúc,LNG,Under Construction,N/A,Long An,4500
Cà Mau 1,LNG,Under Construction,N/A,Cà Mau,3000
Cà Mau 2,LNG,Under Construction,N/A,Cà Mau,1500
Cà Mau 3,LNG,Under Construction,N/A,Cà Mau,1500
Tân Thuận,LNG,Under Construction,N/A,Cà Mau,3200
Sông Đốc,LNG,Under Construction,N/A,Cà Mau,3000
Bến Tre,LNG,Under Construction,N/A,Bến Tre,3000
Hải Phòng 1,LNG,Under Construction,N/A,Hải Phòng,4500
Hải Phòng 2,LNG,Under Construction,N/A,Hải Phòng,4500
Hải Phòng 3,LNG,Under Construction,N/A,Hải Phòng,4500
Hải Phòng 4,LNG,Under Construction,N/A,Hải Phòng,4500
Quảng Ninh 1,LNG,Under Construction,N/A,Quảng Ninh,1500
Quảng Ninh 2,LNG,Under Construction,N/A,Quảng Ninh,1500
Quảng Ninh 3,LNG,Under Construction,N/A,Quảng Ninh,4500
Quảng Ninh 4,LNG,Under Construction,N/A,Quảng Ninh,3000
Thái Bình,LNG,Under Construction,N/A,Thái Bình,4500
Nghi Sơn,LNG,Under Construction,N/A,Thanh Hóa,5000
Hà Tĩnh,LNG,Under Construction,N/A,Hà Tĩnh,6000
Quảng Bình,LNG,Under Construction,N/A,Quảng Bình,3000
Hải Lăng,LNG,Under Construction,2026-2027,Quảng Trị,4500
Chân Mây,LNG,Under Construction,N/A,Thừa Thiên Huế,4000
Phong Điền,LNG,Under Construction,N/A,Thừa Thiên Huế,3000
Quảng Nam,LNG,Under Construction,N/A,Quảng Nam,4000
Bình Định,LNG,Under Construction,N/A,Bình Định,5000
Vân Phong,LNG,Under Construction,N/A,Khánh Hòa,3000
Mỹ Giang,LNG,Under Construction,N/A,Khánh Hòa,6000
Cà Ná I,LNG,Under Construction,2025-2026,Ninh Thuận,1500
Cà Ná II,LNG,Under Construction,N/A,Ninh Thuận,4500
Mũi Kê Gà,LNG,Under Construction,N/A,Khánh Hòa,3600
Sơn Mỹ I,LNG,Under Construction,2026-2028,Ninh Thuận,2250
Sơn Mỹ II,LNG,Under Construction,2023-2024,Ninh Thuận,2250
