name,fuel,status,cod,province,capacity_mwe
Phú Mỹ II.1,Gas-fired Steam,Commissioned,2015,Bà Rịa-Vũng Tàu,810.0
Phú Mỹ II.2,Gas-fired Steam,Commissioned,2014,Bà Rịa-Vũng Tàu,810.0
Phú Mỹ III,Gas-fired Steam,Commissioned,2015,Bà Rịa-Vũng Tàu,810.0
Phú Mỹ IV,Gas-fired Steam,Commissioned,2015,Bà Rịa-Vũng Tàu,810.0
Ô Môn I (Local Gas),Gas-fired Steam,Commissioned,2008,Cần Thơ,660.0
Ô Môn II (Local Gas),Gas-fired Steam,Commissioned,2014,Cần Thơ,1050.0
Ô Môn III (Lot B Gas),Gas-fired Steam,Commissioned,2025,Cần Thơ,1050.0
Ô Môn IV (Lot B Gas),Gas-fired Steam,Commissioned,2027,Cần Thơ,1050.0
Cà Mau I,Gas-fired Steam,Commissioned,2004,Cà Mau,750.0
Cà Mau II,Gas-fired Steam,Commissioned,2006,Cà Mau,750.0
Dung Quất I,Gas-fired Steam,Commissioned,2023,Quảng Ngãi,750.0
Dung Quất II,Gas-fired Steam,Commissioned,2026,Quảng Ngãi,750.0
Dung Quất III,Gas-fired Steam,Planned,2025,Quảng Ngãi,750.0
Miền Trung I,Gas-fired Steam,Commissioned,2024,Quảng Ngãi,750.0
Miền Trung II,Gas-fired Steam,Planned,2024,Quảng Ngãi,750.0
Đồng phát Đức Giang,Combined Heat & Power,Commissioned,2018,Hà Nội,100.0
Formosa Hà Tĩnh 2,Combined Heat & Power,Commissioned,2020,Hà Tĩnh,650.0
Giang Duyên,Combined Heat & Power,Commissioned,2020,Hải Dương,100.0
Hải Phòng 1 & 2,LNG,Under Construction,2023,Hải Phòng,6000.0
Hải Phòng 3,LNG,Planned,2023,Hải Phòng,4500.0
Tân Phú,LNG,Planned,2025,Hà Nội,4500.0
Hiệp Phước,LNG,Commissioned,2022,Hà Nội,1200.0
Long An I,LNG,Planned,2025-2026,Long An,1500.0
Long An II,LNG,Planned,2030,Long An,1500.0
Tân Phước I,LNG,Planned,2029-2030,Tiền Giang,1200.0
Tân Phước II,LNG,Planned,2028-2029,Tiền Giang,1200.0
Long Sơn II,LNG,Planned,2025-2026,Bà Rịa-Vũng Tàu,1500.0
Long Sơn III,LNG,Planned,2026-2027,Bà Rịa-Vũng Tàu,1500.0
Cà Mau 1,2,3,LNG,Planned,2025.0
Bến Tre,LNG,Planned,2025,Bến Tre,3000.0
Nam Định (Cọc),LNG,Planned,2027,Nam Định,4000.0
Thái Bình (Cọc),LNG,Planned,2027,Thái Bình,4000.0
Sơn Tây,Gas-fired Steam,Planned,2020,Bắc Ninh,300.0
Vũng Tàu 3,Gas-fired Steam,Planned,2027,Bà Rịa-Vũng Tàu,1200.0
Hải Phòng (Cọc),LNG,Planned,2023,Hải Phòng,4500.0
LNG Vũng Áng,LNG,Planned,2023,Hà Tĩnh,1500.0
LNG Quảng Ninh 2,LNG,Planned,2025,Quảng Ninh,1500.0
LNG Hà Tĩnh,LNG,Planned,2023,Hà Tĩnh,6000.0
LNG Quảng Bình,LNG,Planned,2023,Quảng Bình,3000.0
Hải Lăng (Quảng Trị) II,LNG,Planned,2026,Quảng Trị,3000.0
Chân Mây,LNG,Planned,2023,Thừa Thiên-Huế,4000.0
Phong Điền,LNG,Planned,2023,Thừa Thiên-Huế,3000.0
Quảng Nam,LNG,Planned,2023,Quảng Nam,4000.0
Bình Định,LNG,Planned,2023,Bình Định,5000.0
Vân Phong (LNG),LNG,Planned,2025,Khánh Hòa,3000.0
Mỹ Giang,LNG,Planned,2025,Khánh Hòa,6000.0
Cà Ná II+III,LNG,Planned,2025,Ninh Thuận,4500.0
Mũi Kê Gà,LNG,Planned,2025,Ninh Thuận,3600.0
Tân Phước III,LNG,Planned,2030,Tiền Giang,1200.0
Long An III,LNG,Planned,2030,Long An,1200.0
LNG Hải Phòng 3,LNG,Planned,2027,Hải Phòng,4500.0
LNG Hải Phòng 4,LNG,Planned,2027,Hải Phòng,4500.0
LNG Long An I,LNG,Planned,2025-2026,Long An,1500.0
LNG Long An II,LNG,Planned,2035,Long An,1500.0
LNG Cà Nam I,LNG,Planned,2025,Cà Mau,1500.0
LNG Cà Nam II+III,LNG,Planned,2026,Cà Mau,4500.0
