name,fuel,status,cod,province,capacity_mwe
Phong Điền,Coal,Approved,2026,Huế,2000.0
Quảng Nam,Coal,Approved,2026,Quảng Nam,4000.0
Vân Phong,Coal,Under Construction,2023-2024,Khánh Hòa,1432.0
Vĩnh Tân III,Coal,Under Construction,2026-2027,Bình Thuận,1980.0
Bình Định I,Coal,Approved,2026,Bình Định,1200.0
Bình Định II,Coal,Approved,2026,Bình Định,2000.0
Bình Định III,Coal,Approved,2026,Bình Định,2000.0
Duyên Hải II,Coal,Under Construction,2021-2022,Trà Vinh,1200.0
Sông Hậu I,Coal,Under Construction,2021-2022,Hậu Giang,1200.0
Long Phú I,Coal,Under Construction,2026,Sóc Trăng,1200.0
Sông Hậu II,Coal,Approved,2027,Hậu Giang,2000.0
Long Phú II,Coal,Approved,N/A,Sóc Trăng,1320.0
Long Phú III,Coal,Under Construction,N/A,Sóc Trăng,1800.0
Long An I,LNG,Approved,2025-2026,Long An,1200.0
Long An II,LNG,Approved,2026-2027,Long An,1600.0
Long An III,LNG,Approved,N/A,Long An,1200.0
Tân Phước I,Coal,Approved,2029-2030,Tiền Giang,1200.0
Long An III,Coal,Approved,N/A,Long An,1200.0
Tân Phước II,Coal,Approved,2028-2029,Tiền Giang,1200.0
Tân Phước III,Coal,Approved,N/A,Tiền Giang,1200.0
Kiên Lương,Coal,Approved,N/A,Kiên Giang,3600.0
Sông Hậu III,Coal,Approved,N/A,Hậu Giang,2000.0
Ô Môn II,LNG,Approved,2026,Cần Thơ,750.0
Ô Môn III,LNG,Under Construction,2025,Cần Thơ,750.0
Ô Môn IV,LNG,Under Construction,2023,Cần Thơ,750.0
Kiên Giang 1&2,LNG,Under Construction,2023-2024,Kiên Giang,1500.0
Bạc Liêu,LNG,Approved,2025-2027,Bạc Liêu,3200.0
Hiệp Phước I+II,LNG,Under Construction,2021-2022,TP. Hồ Chí Minh,2700.0
Phú Mỹ 3.1,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,850.0
Bà Rịa 2,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,1200.0
Long Sơn I,LNG,Approved,2025-2026,Long An,1200.0
Long Sơn II+III,LNG,Approved,N/A,Long An,3200.0
Long Sơn IV,LNG,Approved,N/A,Long An,3600.0
Cái Mép H,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,6000.0
Long An I,LNG,Under Construction,N/A,Long An,1200.0
Long An II,LNG,Approved,N/A,Long An,1200.0
Long An III,LNG,Approved,N/A,Long An,1200.0
Tân Phúc,LNG,Approved,N/A,Long An,4500.0
Cà Mau 1,2,3,LNG,Approved,0
Tân Thuận,LNG,Approved,N/A,Cà Mau,3200.0
Sông Đốc,LNG,Approved,N/A,Cà Mau,3000.0
Bến Tre,LNG,Approved,N/A,Bến Tre,3000.0
Dung Quất I,Domestic Gas,Under Construction,2023-2024,Quảng Ngãi,750.0
Dung Quất II,Domestic Gas,Under Construction,2026,Quảng Ngãi,750.0
Dung Quất III,Domestic Gas,Under Construction,2024,Quảng Ngãi,750.0
Quảng Trị,Domestic Gas,Under Construction,N/A,Quảng Trị,340.0
Hải Lăng,LNG,Under Construction,2026-2027,Quảng Trị,4500.0
Hải Lăng I,LNG,Approved,N/A,Quảng Trị,1500.0
Chân Mây,LNG,Approved,N/A,Thừa Thiên Huế,4000.0
Phong Điền,LNG,Approved,N/A,Thừa Thiên Huế,3000.0
Quảng Nam,LNG,Approved,N/A,Quảng Nam,4000.0
Bình Định,LNG,Approved,N/A,Bình Định,5000.0
Vân Phong,LNG,Approved,N/A,Khánh Hòa,3000.0
Mỹ Giang,LNG,Approved,N/A,Khánh Hòa,6000.0
Cà Ná I,LNG,Under Construction,2025-2026,Ninh Thuận,1500.0
Cà Ná II+III,LNG,Approved,N/A,Ninh Thuận,4500.0
Mũi Kê Gà,LNG,Approved,N/A,Khánh Hòa,3600.0
Sơn Mỹ II CCGT,LNG,Under Construction,2023-2024,Ninh Thuận,2250.0
Sơn Mỹ I CCGT,LNG,Approved,2026-2028,Ninh Thuận,2250.0
Ô Môn II,Domestic Gas,Under Construction,2026,Cần Thơ,750.0
Ô Môn III,Domestic Gas,Under Construction,2025,Cần Thơ,750.0
Ô Môn IV,Domestic Gas,Under Construction,2023,Cần Thơ,750.0
Ô Môn V,Domestic Gas,Approved,2026,Cần Thơ,750.0
Duyên Hải II,Coal,Under Construction,2021-2022,Trà Vinh,1200.0
Sông Hậu I,Coal,Under Construction,2021-2022,Hậu Giang,1200.0
Long Phú I,Coal,Under Construction,2026,Sóc Trăng,1200.0
Sông Hậu II,Coal,Approved,2027,Hậu Giang,2000.0
Long Phú II,Coal,Approved,N/A,Sóc Trăng,1320.0
Long Phú III,Coal,Under Construction,N/A,Sóc Trăng,1800.0
Long An I,LNG,Approved,2025-2026,Long An,1200.0
Long An II,LNG,Approved,2026-2027,Long An,1600.0
Long An III,LNG,Approved,N/A,Long An,1200.0
Tân Phước I,Coal,Approved,2029-2030,Tiền Giang,1200.0
Long An III,Coal,Approved,N/A,Long An,1200.0
Tân Phước II,Coal,Approved,2028-2029,Tiền Giang,1200.0
Tân Phước III,Coal,Approved,N/A,Tiền Giang,1200.0
Kiên Lương,Coal,Approved,N/A,Kiên Giang,3600.0
Sông Hậu III,Coal,Approved,N/A,Hậu Giang,2000.0
Ô Môn II,Domestic Gas,Under Construction,2026,Cần Thơ,750.0
Ô Môn III,Domestic Gas,Under Construction,2025,Cần Thơ,750.0
Ô Môn IV,Domestic Gas,Under Construction,2023,Cần Thơ,750.0
Ô Môn V,Domestic Gas,Approved,2026,Cần Thơ,750.0
Hải Phòng 1,LNG,Approved,N/A,Hải Phòng,4500.0
Hải Phòng 2,LNG,Approved,N/A,Hải Phòng,4500.0
Hải Phòng 3,LNG,Approved,N/A,Hải Phòng,4500.0
Hải Phòng 4,LNG,Approved,N/A,Hải Phòng,4500.0
Quảng Ninh 1,LNG,Approved,N/A,Quảng Ninh,1500.0
Quảng Ninh 2,LNG,Approved,N/A,Quảng Ninh,1500.0
Quảng Ninh 3,LNG,Approved,N/A,Quảng Ninh,4500.0
Quảng Ninh 4,LNG,Approved,N/A,Quảng Ninh,3000.0
Thái Bình,LNG,Approved,N/A,Thái Bình,4500.0
Nghi Sơn,LNG,Approved,N/A,Thanh Hóa,5000.0
Hà Tĩnh,LNG,Approved,N/A,Hà Tĩnh,6000.0
Quảng Bình,LNG,Approved,N/A,Quảng Bình,3000.0
Hải Lăng,LNG,Under Construction,2026-2027,Quảng Trị,4500.0
Chân Mây,LNG,Approved,N/A,Thừa Thiên Huế,4000.0
Phong Điền,LNG,Approved,N/A,Thừa Thiên Huế,3000.0
Quảng Nam,LNG,Approved,N/A,Quảng Nam,4000.0
Bình Định,LNG,Approved,N/A,Bình Định,5000.0
Vân Phong,LNG,Approved,N/A,Khánh Hòa,3000.0
Mỹ Giang,LNG,Approved,N/A,Khánh Hòa,6000.0
Cà Ná I,LNG,Under Construction,2025-2026,Ninh Thuận,1500.0
Cà Ná II,LNG,Approved,N/A,Ninh Thuận,4500.0
Mũi Kê Gà,LNG,Approved,N/A,Khánh Hòa,3600.0
Sơn Mỹ I,LNG,Approved,2026-2028,Ninh Thuận,2250.0
Sơn Mỹ II,LNG,Under Construction,2023-2024,Ninh Thuận,2250.0
Nhơn Trạch 3&4,LNG,Under Construction,2023-2024,Đồng Nai,1500.0
Kiên Giang 1&2,LNG,Under Construction,2023-2024,Kiên Giang,1500.0
Bạc Liêu,LNG,Approved,2025-2027,Bạc Liêu,3200.0
Hiệp Phước,LNG,Under Construction,2021-2022,TP. Hồ Chí Minh,2700.0
Phú Mỹ 3.1,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,850.0
Bà Rịa 2,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,1200.0
Long Sơn I,LNG,Approved,2025-2026,Long An,1200.0
Long Sơn II,LNG,Approved,N/A,Long An,3200.0
Long Sơn IV,LNG,Approved,N/A,Long An,3600.0
Cái Mép H,LNG,Approved,N/A,Bà Rịa - Vũng Tàu,6000.0
Long An I,LNG,Approved,2025-2026,Long An,1200.0
Long An II,LNG,Approved,2026-2027,Long An,1600.0
Long An III,LNG,Approved,N/A,Long An,1200.0
Tân Phúc,LNG,Approved,N/A,Long An,4500.0
Cà Mau 1,LNG,Approved,N/A,Cà Mau,3000.0
Cà Mau 2,LNG,Approved,N/A,Cà Mau,1500.0
Cà Mau 3,LNG,Approved,N/A,Cà Mau,1500.0
Tân Thuận,LNG,Approved,N/A,Cà Mau,3200.0
Sông Đốc,LNG,Approved,N/A,Cà Mau,3000.0
Bến Tre,LNG,Approved,N/A,Bến Tre,3000.0
Vĩnh Tân I,Coal,Operational,2018-2019,Bình Thuận,1200.0
Vĩnh Tân II,Coal,Operational,2018-2019,Bình Thuận,1200.0
Vĩnh Tân IV,Coal,Operational,2017-2018,Bình Thuận,1200.0
Vĩnh Tân III,Coal,Under Construction,2024-2025,Bình Thuận,1980.0
Hải Dương,Coal,Under Construction,2020-2021,Hải Dương,1200.0
Hải Dương II,Coal,Under Construction,2020-2021,Hải Dương,1200.0
Hải Phòng II,Coal,Operational,2019,Hải Phòng,1200.0
Hải Phòng III #1,Coal,Approved,2025-2026,Hải Phòng,1200.0
Hải Phòng III #2,Coal,Approved,2025-2026,Hải Phòng,1200.0
Quảng Ninh III #1,Coal,Approved,2029-2030,Quảng Ninh,1200.0
Quảng Ninh III #2,Coal,Approved,2029-2030,Quảng Ninh,1200.0
Quảng Ninh III #3,Coal,Approved,N/A,Quảng Ninh,2000.0
Quảng Ninh III #4,Coal,Approved,N/A,Quảng Ninh,2000.0
An Khánh,Coal,Approved,2023,Bắc Giang,650.0
Thăng Long,Coal,Operational,2023-2024,Hải Phòng,600.0
Công Thanh,Coal,Under Construction,2026,Thanh Hóa,600.0
Mỹ Lý,Hydro,Under Construction,2024,Lào Cai,250.0
Nậm Mô,Hydro,Under Construction,2026,Điện Biên,90.0
Pắc Ma,Hydro,Approved,N/A,Điện Biên,140.0
Nậm Củm 4,Hydro,Approved,N/A,Sơn La,54.0
Hồi Xuân,Hydro,Under Construction,2020,Lai Châu,102.0
An Khánh,Coal,Under Construction,2023,Bắc Giang,650.0
Thăng Long,Coal,Operational,2023-2024,Hải Phòng,600.0
Long Sơn,Hydro,Operational,2023-2024,Long An,1200.0
Long Sơn I,LNG,Under Construction,2025-2026,Long An,1200.0
Long Sơn II+III,LNG,Under Construction,N/A,Long An,3200.0
Long Sơn IV,LNG,Under Construction,N/A,Long An,3600.0
Cái Mép H,LNG,Under Construction,N/A,Bà Rịa - Vũng Tàu,6000.0
Cà Ná I,LNG,Under Construction,2025-2026,Ninh Thuận,1500.0
Cà Ná II,LNG,Under Construction,N/A,Ninh Thuận,4500.0
Cà Ná III,LNG,Under Construction,N/A,Ninh Thuận,4500.0
Mũi Kê Gà,LNG,Under Construction,N/A,Khánh Hòa,3600.0
Sơn Mỹ I,LNG,Under Construction,2026-2028,Ninh Thuận,2250.0
Sơn Mỹ II,LNG,Under Construction,2023-2024,Ninh Thuận,2250.0
Nhơn Trạch 3&4,LNG,Under Construction,2023-2024,Đồng Nai,1500.0
Kiên Giang 1&2,LNG,Under Construction,2023-2024,Kiên Giang,1500.0
Bạc Liêu,LNG,Under Construction,2025-2027,Bạc Liêu,3200.0
Hiệp Phước,LNG,Under Construction,2021-2022,TP. Hồ Chí Minh,2700.0
Phú Mỹ 3.1,LNG,Under Construction,N/A,Bà Rịa - Vũng Tàu,850.0
Bà Rịa 2,LNG,Under Construction,N/A,Bà Rịa - Vũng Tàu,1200.0
Long Sơn I,LNG,Under Construction,2025-2026,Long An,1200.0
Long Sơn II,LNG,Under Construction,N/A,Long An,3200.0
Long Sơn III,LNG,Under Construction,N/A,Long An,3200.0
Long Sơn IV,LNG,Under Construction,N/A,Long An,3600.0
Cái Mép H,LNG,Under Construction,N/A,Bà Rịa - Vũng Tàu,6000.0
Long An I,LNG,Under Construction,2025-2026,Long An,1200.0
Long An II,LNG,Under Construction,2026-2027,Long An,1600.0
Long An III,LNG,Under Construction,N/A,Long An,1200.0
Tân Phúc,LNG,Under Construction,N/A,Long An,4500.0
Cà Mau 1,LNG,Under Construction,N/A,Cà Mau,3000.0
Cà Mau 2,LNG,Under Construction,N/A,Cà Mau,1500.0
Cà Mau 3,LNG,Under Construction,N/A,Cà Mau,1500.0
Tân Thuận,LNG,Under Construction,N/A,Cà Mau,3200.0
Sông Đốc,LNG,Under Construction,N/A,Cà Mau,3000.0
Bến Tre,LNG,Under Construction,N/A,Bến Tre,3000.0
Hải Phòng 1,LNG,Under Construction,N/A,Hải Phòng,4500.0
Hải Phòng 2,LNG,Under Construction,N/A,Hải Phòng,4500.0
Hải Phòng 3,LNG,Under Construction,N/A,Hải Phòng,4500.0
Hải Phòng 4,LNG,Under Construction,N/A,Hải Phòng,4500.0
Quảng Ninh 1,LNG,Under Construction,N/A,Quảng Ninh,1500.0
Quảng Ninh 2,LNG,Under Construction,N/A,Quảng Ninh,1500.0
Quảng Ninh 3,LNG,Under Construction,N/A,Quảng Ninh,4500.0
Quảng Ninh 4,LNG,Under Construction,N/A,Quảng Ninh,3000.0
Thái Bình,LNG,Under Construction,N/A,Thái Bình,4500.0
Nghi Sơn,LNG,Under Construction,N/A,Thanh Hóa,5000.0
Hà Tĩnh,LNG,Under Construction,N/A,Hà Tĩnh,6000.0
Quảng Bình,LNG,Under Construction,N/A,Quảng Bình,3000.0
Hải Lăng,LNG,Under Construction,2026-2027,Quảng Trị,4500.0
Chân Mây,LNG,Under Construction,N/A,Thừa Thiên Huế,4000.0
Phong Điền,LNG,Under Construction,N/A,Thừa Thiên Huế,3000.0
Quảng Nam,LNG,Under Construction,N/A,Quảng Nam,4000.0
Bình Định,LNG,Under Construction,N/A,Bình Định,5000.0
Vân Phong,LNG,Under Construction,N/A,Khánh Hòa,3000.0
Mỹ Giang,LNG,Under Construction,N/A,Khánh Hòa,6000.0
Cà Ná I,LNG,Under Construction,2025-2026,Ninh Thuận,1500.0
Cà Ná II,LNG,Under Construction,N/A,Ninh Thuận,4500.0
Mũi Kê Gà,LNG,Under Construction,N/A,Khánh Hòa,3600.0
Sơn Mỹ I,LNG,Under Construction,2026-2028,Ninh Thuận,2250.0
Sơn Mỹ II,LNG,Under Construction,2023-2024,Ninh Thuận,2250.0
