name,fuel,status,cod,province,capacity_mwe
LNG Quảng Ninh 1,imported LNG,potential,unknown,Quảng Ninh,1500.0
LNG Quảng Ninh 2,imported LNG,potential,unknown,Quảng Ninh,1500.0
LNG Quảng Ninh 3,imported LNG,potential,unknown,Quảng Ninh,4500.0
LNG Quảng Ninh 4,imported LNG,potential,unknown,Quảng Ninh,3000.0
LNG Hà Tĩnh,imported LNG,potential,unknown,Hà Tĩnh,6000.0
LNG Quảng Bình,imported LNG,potential,unknown,Quảng Bình,3000.0
LNG Chân Mây,imported LNG,potential,unknown,Thừa Thiên Huế,4000.0
LNG Phong Điền,imported LNG,potential,unknown,Thừa Thiên Huế,3000.0
LNG Quảng Nam,imported LNG,potential,unknown,Quảng Nam,4000.0
LNG Bình Định,imported LNG,potential,unknown,Bình Định,5000.0
LNG Vân Phong,imported LNG,potential,unknown,Khánh Hòa,3000.0
LNG Mỹ Giang,imported LNG,potential,unknown,Khánh Hòa,6000.0
LNG Cà Ná II+III,imported LNG,potential,unknown,Ninh Thuận,4500.0
LNG Mũi Kê Gà,imported LNG,potential,unknown,Bình Thuận,3600.0
TBKHH Kiên Giang,imported LNG,potential / planned,2021-2022,Kiên Giang,1500.0
LNG Hiệp Phước I+II,imported LNG,potential / planned,2021-2022,TP. Hồ Chí Minh,2700.0
LNG Long Sơn I,imported LNG,potential / planned,2025-2026,Bà Rịa-Vũng Tàu,1200.0
LNG Long Sơn II+III,imported LNG,potential,unknown,Bà Rịa-Vũng Tàu,3200.0
LNG Long Sơn IV,imported LNG,potential,unknown,Bà Rịa-Vũng Tàu,3600.0
LNG Cái Mép H,imported LNG,potential,unknown,Bà Rịa-Vũng Tàu,6000.0
LNG Long An,imported LNG,potential / planned,2025-2026 / pre-2035,Long An,6000.0
LNG Tân Phúc,imported LNG,potential,unknown,unknown,4500.0
"LNG Cà Mau 1,2,3",imported LNG,potential,unknown,Cà Mau,4500.0
LNG Tân Thuận - Đầm Dơi,imported LNG,potential,unknown,Cà Mau,3200.0
LNG Sông Đốc,imported LNG,potential,unknown,Cà Mau,3000.0
LNG Bến Tre,imported LNG,potential,unknown,Bến Tre,3000.0
