name,fuel,status,cod,province,capacity_mwe
Phú Mỹ II.2 BOT,Local natural gas,Foreign IPP,2008,Bà Rịa–Vũng Tàu,740.0
Phú Mỹ III BOT,Local natural gas,Foreign IPP,2004,Bà Rịa–Vũng Tàu,740.0
Vê Dan,Local natural gas,Foreign IPP,2008,Đồng Nai,72.0
Đầm Phú Mỹ,Local natural gas,Foreign IPP,2003,Bà Rịa–Vũng Tàu,21.0
EVN's Power Corporations,Diesel,Operational,,Various,285.0
Amata,Diesel,Foreign IPP,2006,Đồng Nai,14.0
Hoà Bình MR #1,Hydropower,Under construction,2021,Hòa Bình,240.0
Nghi Sơn II #1,Coal fired,Under construction,2021,Thanh Hóa,600.0
Vũng Áng II #1,Coal fired,Under construction,2021,Hà Tĩnh,600.0
Hải Dương #2,Coal fired,Under construction,2021,Hải Dương,600.0
Nam Định I #1,Coal fired,Under construction,2021,Nam Định,600.0
Quảng Trạch I #1,Coal fired,Under construction,2021,Quảng Bình,600.0
Kiên Giang I,Local natural gas,Under construction,2021,Kiên Giang,750.0
Ô Môn IV,Local natural gas,Under construction,2021,Cần Thơ,750.0
Duyên Hải II #1,2,Coal fired,Under construction,2021,0
Sông Hậu II #1,Coal fired,Under construction,2021,Hậu Giang,1000.0
Long Phú II #1,Coal fired,Under construction,2021,Sóc Trăng,660.0
Long Phú III #1,Coal fed,Under construction,2021,Sóc Trăng,600.0
Uông Bí,Coal fired,Decommissioned,N/A,Quảng Ninh,105.0
Thiên Tân 3,Solar,Under construction,2021,Ninh Thuận,300.0
Bản Mồng (Sông Hiếu),Hydropower,Under construction,2022,Nghệ An,60.0
Hòa Bình MR #2,Hydropower,Under construction,2022,Hòa Bình,240.0
Đăk Re,Hydropower,Under construction,2022,Kon Tum,60.0
Hải Hà 2,Cogeneration,Under construction,2022,Quảng Ninh,750.0
Lục Nam #1,Coal fired,Under construction,2022,Bắc Giang,50.0
Quỳnh Lập I #1,Coal fired,Under construction,2022,Nghệ An,600.0
Vũng Áng II #2,Coal fired,Under construction,2022,Hà Tĩnh,600.0
Nghi Sơn II #2,Coal fired,Under construction,2022,Thanh Hóa,600.0
Nam Định I #2,Coal fired,Under construction,2022,Nam Định,600.0
Quảng Trạch I #2,Coal fired,Under construction,2022,Quảng Bình,600.0
Vĩnh Tân III #1,Coal fired,Under construction,2022,Bình Thuận,660.0
Sông Hậu II #2,Coal fired,Under construction,2022,Hậu Giang,1000.0
Long Phú II #2,Coal fired,Under construction,2022,Sóc Trăng,660.0
Long Phú III #2,3,Coal fired,Under construction,2022,0
Vân Phong I #1,Coal fired,Under construction,2022,Khánh Hòa,660.0
Kiên Giang II,Local natural gas,Under construction,2022,Kiên Giang,750.0
Cột nước thấp Phú Thọ,Hydropower,Under construction,2023,Phú Thọ,105.0
Quỳnh Lập I #2,Coal fired,Under construction,2023,Nghệ An,600.0
Lục Nam #2,Coal fired,Under construction,2023,Bắc Giang,50.0
Quảng Trị #1,Coal fired,Under construction,2023,Quảng Trị,600.0
Miền Trung I,Local natural gas,Under construction,2023,Quảng Ngãi,750.0
Dung Quất II,Local natural gas,Under construction,2023,Quảng Ngãi,750.0
Vĩnh Tân III #2,3,Coal fired,Under construction,2023,0
Vân Phong II #2,Coal fired,Under construction,2023,Khánh Hòa,660.0
Sơn Mỹ II #1,Local natural gas,Under construction,2023,Bình Thuận,750.0
Bác Ái #1,2,Hydropower,Under construction,2023-2025,0
Vũng Áng III #1,Coal fired,Under construction,2024,Hà Tĩnh,600.0
Quảng Trị #2,Coal fired,Under construction,2024,Quảng Trị,600.0
Miền Trung II,Local natural gas,Under construction,2024,Quảng Ngãi,750.0
Long An I #2,Coal fired,Under construction,2024,Long An,600.0
Sơn Mỹ II #2,Local natural gas,Under construction,2024,Bình Thuận,750.0
Trị An MR,Hydropower,Planned,2025,Đồng Nai,200.0
Hải Phòng III #1,Coal fired,Planned,2025,Hải Phòng,600.0
Hải Hà 3,Cogeneration,Planned,2025,Quảng Ninh,600.0
Rạng Đông,Cogeneration,Planned,2025,Nam Định,100.0
Vũng Áng III #2,Coal fired,Planned,2025,Hà Tĩnh,600.0
Long An I #1,Coal fired,Planned,2025,Long An,600.0
Sơn Mỹ II #3,Local natural gas,Planned,2025,Bình Thuận,750.0
Bác Ái #3,4,Hydropower,Planned,2025-2028,0
Nậm Pân 5,Hydropower,Planned,2020,Sơn La,35.0
Nậm Mô (Việt Nam),Hydropower,Planned,2020,Nghệ An,95.0
IaLy MR,Hydropower,Planned,2020,Gia Lai,360.0
Formosa Hà Tĩnh #6,7,Coal fired,Planned,2020,0
Formosa Hà Tĩnh #8,9,Local natural gas,Planned,2020,0
Formosa Hà Tĩnh #10,Coal fired,Planned,2020,Hà Tĩnh,150.0
Hải Dương #1,Coal fired,Planned,2020,Hải Dương,600.0
Cẩm Phả III #1,2,Coal fired,Planned,2020,0
Công Thanh,Coal fired,Planned,2020,Thanh Hóa,600.0
Ô Môn III,Local natural gas,Planned,2020,Cần Thơ,750.0
Nậm Củm 2,3,6,Hydropower,Planned,2020.0
Hanbaram,Wind,Planned,2020,Ninh Thuận,117.0
Thiên Tân 2,Solar,Planned,2020,Ninh Thuận,400.0
Nậm Na 1 (Lào),Hydropower,Planned,2026,Luang Prabang,72.0
Hải Phòng III #2,Coal fired,Planned,2026,Hải Phòng,600.0
Quỳnh Lập II #1,Coal fired,Planned,2026,Nghệ An,600.0
Miền Trung III,Local natural gas,Planned,2026,Quảng Ngãi,750.0
Long An II #1,Coal fired,Planned,2026,Long An,800.0
Ô Môn II,Local natural gas,Planned,2026,Cần Thơ,750.0
Sơn Mỹ I #1,Local natural gas,Planned,2026,Bình Thuận,750.0
Quỳnh Lập II #2,Coal fired,Planned,2027,Nghệ An,600.0
Sơn Mỹ I #2,Local natural gas,Planned,2027,Bình Thuận,750.0
Long An II #2,Coal fired,Planned,2027,Long An,800.0
Tân Phước I #1,Coal fired,Planned,2027,Tiền Giang,600.0
Hải Hà 4,Cogeneration,Planned,2028,Quảng Ninh,600.0
Quảng Trạch II #1,Coal fired,Planned,2028,Quảng Bình,600.0
Ninh Thuận II #1,Nuclear,Planned,2028,Ninh Thuận,1200.0
Tân Phước I #2,Coal fired,Planned,2028,Tiền Giang,600.0
Tân Phước II #1,Coal fired,Planned,2028,Tiền Giang,600.0
Sơn Mỹ I #3,Local natural gas,Planned,2028,Bình Thuận,750.0
Quảng Ninh III #1,Coal fired,Planned,2029,Quảng Ninh,600.0
Vũng Áng III #3,Coal fired,Planned,2029,Hà Tĩnh,600.0
Quảng Trạch II #2,Coal fired,Planned,2029,Quảng Bình,600.0
Tân Phước II #2,Coal fired,Planned,2029,Tiền Giang,600.0
Bạc Liêu I #1,Coal fired,Planned,2029,Bạc Liêu,600.0
Ninh Thuận I #2,Nuclear,Planned,2029,Ninh Thuận,1200.0
Ninh Thuận II #1,Nuclear,Planned,2029,Ninh Thuận,1100.0
Huổi Tạo,Hydropower,Planned,2030,Điện Biên,180.0
Đông Phù Yên #1,Pumped-storage hydropower,Planned,2028,Phú Yên,300.0
Đông Phù Yên #2,Pumped-storage hydropower,Planned,2029,Phú Yên,300.0
Đơn Dương #1,Pumped-storage hydropower,Planned,2030,Lâm Đồng,300.0
Quảng Ninh III #2,Coal fired,Planned,2030,Quảng Ninh,600.0
Vũng Áng III #4,Coal fired,Planned,2030,Hà Tĩnh,600.0
Bạc Liêu I #2,Coal fired,Planned,2030,Bạc Liêu,600.0
Ninh Thuận II #2,Nuclear,Planned,2030,Ninh Thuận,1100.0
