name,fuel,status,cod,province,capacity_mwe
Hải Hà IV,Coal,Planned,2028,Quang Ninh,600.0
Nam Định II,Coal,Planned,2027,Nam Dinh,2000.0
Rạng Đông,Coal,Planned,2028,Nam Dinh,2400.0
Kim Sơn,Coal,Planned,2029,Ninh Binh,3000.0
Phú Thọ,Coal,Planned,2030,Phu Tho,600.0
Thái Bình III,Coal,Planned,2030,Thai Binh,4000.0
Nghi Sơn II,Coal,Operational,2022,Thanh Hoa,1200.0
Vũng Áng II,Coal,Under Construction,2024,Ha Tinh,1200.0
Quảng Trạch I,Coal,Under Construction,2024,Quang Binh,1200.0
Quảng Trạch II,Coal,Planned,2026,Quang Binh,1200.0
Công Thanh,Coal,Delayed,2026,Thanh Hoa,600.0
Formosa Hà Tĩnh II,Coal,Operational,2020,Ha Tinh,650.0
Quỳnh Lập I,Coal,Planned,2026,Thanh Hoa,1200.0
Quỳnh Lập II,Coal,Planned,2028,Thanh Hoa,1200.0
Vũng Áng III,Coal,Planned,2029,Ha Tinh,1200.0
Quảng Trị I,Coal,Delayed,2026,Quang Tri,1320.0
Quảng Trị II,Coal,Planned,2029,Quang Tri,2000.0
Phong Điền,Coal,Planned,2030,Thua Thien Hue,2000.0
Vân Phong,Coal,Under Construction,2023,Khanh Hoa,1432.0
Vĩnh Tân III,Coal,Delayed,2025,Binh Thuan,1980.0
Bình Định I,Coal,Planned,2027,Binh Dinh,1200.0
Bình Định II,Coal,Planned,2029,Binh Dinh,2000.0
Bình Định III,Coal,Planned,2030,Binh Dinh,2000.0
Duyên Hải II,Coal,Operational,2021,Tra Vinh,1200.0
Sông Hậu I,Coal,Operational,2021,Hau Giang,1200.0
Long Phú I,Coal,Under Construction,2023,Soc Trang,1200.0
Sông Hậu II,Coal,Delayed,2027,Hau Giang,2000.0
Long Phú II,Coal,Delayed,2030,Soc Trang,1320.0
Long Phú III,Coal,Planned,2025,Soc Trang,1800.0
Long An I,Coal,Planned,2025,Long An,1200.0
Long An II,Coal,Planned,2027,Long An,1600.0
Tân Phước I,Coal,Planned,2029,Tien Giang,1200.0
Tân Phước II,Coal,Planned,2030,Tien Giang,1200.0
Kiên Lương,Coal,Planned,2030,Kien Giang,3600.0
Sông Hậu III,Coal,Planned,2030,Hau Giang,2000.0
Ô Môn I,Gas,Operational,2009,Can Tho,330.0
Ô Môn II,Gas,Planned,2026,Can Tho,1050.0
Ô Môn III,Gas,Planned,2025,Can Tho,1050.0
Ô Môn IV,Gas,Planned,2023,Can Tho,1050.0
Dung Quất I,Gas,Planned,2024,Quang Ngai,750.0
Dung Quất II,Gas,Planned,2026,Quang Ngai,750.0
Dung Quất III,Gas,Planned,2025,Quang Ngai,750.0
Miền Trung I,Gas,Planned,2024,Quang Ngai,750.0
Miền Trung II,Gas,Planned,2025,Quang Ngai,750.0
Quảng Trị,Gas,Planned,2025,Quang Tri,340.0
LNG Quảng Ninh,LNG,Planned,2026,Quang Ninh,1500.0
LNG Thái Bình,LNG,Planned,2027,Thai Binh,1500.0
LNG Nghi Sơn,LNG,Planned,2028,Thanh Hoa,1500.0
LNG Quảng Trạch II,LNG,Planned,2027,Quang Binh,1500.0
LNG Hải Lăng I,LNG,Planned,2026,Quang Tri,1500.0
LNG Cà Ná I,LNG,Planned,2025,Ninh Thuan,1500.0
Sơn Mỹ II,LNG,Planned,2024,Binh Thuan,2250.0
Sơn Mỹ I,LNG,Planned,2027,Binh Thuan,2250.0
Nhơn Trạch 3&4,LNG,Planned,2022,Dong Nai,1624.0
LNG Hiệp Phước I,LNG,Planned,2023,Ho Chi Minh City,1200.0
LNG Long An I,LNG,Planned,2025,Long An,1500.0
LNG Bạc Liêu,LNG,Planned,2026,Bac Lieu,3200.0
LNG Long Sơn I,LNG,Planned,2026,Ba Ria-Vung Tau,1500.0
