name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
O Môn II,Local natural gas (Lô B),Planned,,Can Tho,1050.0,,,
O Môn III,Local natural gas (Lô B),Planned,,Can Tho,1050.0,,,
O Môn IV,Local natural gas (Lô B),Planned,,Can Tho,1050.0,,,
TBKHH Miền Trung I,Local natural gas (Cá Voi Xanh),Under Construction,,Quang Nam,750.0,,,
TBKHH Miền Trung II,Local natural gas (Cá Voi Xanh),Under Construction,,Quang Ngai,750.0,,,
TBKHH Miền Trung III,Local natural gas (Cá Voi Xanh),Planned,,Quang Ngai,750.0,,,
TBKHH Quảng Trị,Local natural gas (Báo Vàng),Planned,,Quang Tri,340.0,,,
TBKHH Dung Quất III,Local natural gas (Cá Voi Xanh),Planned,,Quang Nam,750.0,,,
TBKHH Kiên Giang I,Local natural gas (Lô B),Planned,,Kien Giang,750.0,,,
TBKHH Kiên Giang II,Local natural gas (Lô B),Planned,,Kien Giang,750.0,,,
TBKHH Sơn Mỹ I,Imported LNG,Planned,,Ba Ria - Vung Tau,750.0,,,
TBKHH Sơn Mỹ II,Imported LNG,Planned,,Ba Ria - Vung Tau,2250.0,,,
