name,fuel,status,cod,province,capacity_mwe
Nhiệt điện Thái Bình 2,Coal (domestic/imported),Operational,2022–2024,Thái Bình,0
Nhiệt điện Nghi Sơn 1,Coal (imported),Operational,2013–2014,Thanh Hóa,0
Nhiệt điện Nghi Sơn 2,Coal (imported),Operational,2022–2023,Thanh Hóa,0
Nhiệt điện Vũng Áng 2,Coal (imported),Under construction,2026 (expected),Hà Tĩnh,0
Nhiệt điện Vũng Áng 3,Coal (imported),Cancelled/Removed from PDP8,—,Hà Tĩnh,0
Nhiệt điện Formosa Hà Tĩnh,Coal (imported),Operational (captive),2016–2017,Hà Tĩnh,0
Nhiệt điện Vĩnh Tân 1,Coal (imported),Operational,2018–2019,Bình Thuận,0
Nhiệt điện Vĩnh Tân 2,Coal (imported),Operational,2014–2015,Bình Thuận,0
Nhiệt điện Vĩnh Tân 3,Coal (imported),Cancelled/Converted to LNG in PDP8,—,Bình Thuận,0
Nhiệt điện Vĩnh Tân 4,Coal (imported),Operational,2017–2018,Bình Thuận,0
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal (imported),Operational,2019–2020,Bình Thuận,0
Nhiệt điện Duyên Hải 1,Coal (imported),Operational,2015–2016,Trà Vinh,0
Nhiệt điện Duyên Hải 2,Coal (imported),Operational,2017,Trà Vinh,0
Nhiệt điện Duyên Hải 3,Coal (imported),Operational,2017–2018,Trà Vinh,0
Nhiệt điện Duyên Hải 3 mở rộng,Coal (imported),Operational,2019,Trà Vinh,0
Nhiệt điện Long Phú 1,Coal (imported),Under construction (severely delayed),2027+ (uncertain),Sóc Trăng,0
Nhiệt điện Long Phú 2,Coal (imported),Cancelled/Removed from PDP8,—,Sóc Trăng,0
Nhiệt điện Long Phú 3,Coal (imported),Cancelled/Removed from PDP8,—,Sóc Trăng,0
Nhiệt điện Sông Hậu 1,Coal (imported),Operational,2020–2022,Hậu Giang,0
Nhiệt điện Sông Hậu 2,Coal (imported),Cancelled/Removed from PDP8,—,Hậu Giang,0
Nhiệt điện Vân Phong 1,Coal (imported),Under construction,2027–2028 (expected),Khánh Hòa,0
Nhiệt điện Quảng Trạch 1,Coal (imported),Under construction,2025–2026 (expected),Quảng Bình,0
Nhiệt điện Quảng Trạch 2,Coal (imported),Converted to LNG in PDP8,—,Quảng Bình,0
Nhiệt điện Công Thanh,Coal (imported),Suspended/Delayed,—,Thanh Hóa,0
Nhiệt điện Quỳnh Lập 1,Coal (imported),Cancelled/Removed from PDP8,—,Nghệ An,0
Nhiệt điện Quỳnh Lập 2,Coal (imported),Cancelled/Removed from PDP8,—,Nghệ An,0
Nhiệt điện An Khánh – Bắc Giang,Coal (domestic),Operational,2017,Bắc Giang,0
Nhiệt điện Lục Nam,Coal (domestic),Cancelled,—,Bắc Giang,0
Nhiệt điện Thăng Long,Coal (domestic),Operational,2018,Quảng Ninh,0
Nhiệt điện Hải Hà,Coal (domestic),Cancelled/Removed from PDP8,—,Quảng Ninh,0
Nhiệt điện Nam Định 1,Coal (imported),Cancelled/Removed from PDP8,—,Nam Định,0
Nhiệt điện Quảng Trị,Coal (imported),Cancelled/Removed from PDP8,—,Quảng Trị,0
Nhiệt điện Vũng Áng 1,Coal (imported),Operational,2014–2015,Hà Tĩnh,0
Nhiệt điện Kiên Lương 1,Coal (imported),Cancelled/Removed from PDP8,—,Kiên Giang,0
Nhiệt điện Kiên Lương 2,Coal (imported),Cancelled/Removed from PDP8,—,Kiên Giang,0
Nhiệt điện Sóc Trăng 1,Coal (imported),Cancelled/Removed from PDP8,—,Sóc Trăng,0
Nhiệt điện Bình Thuận (An Lộc),Coal (imported),Cancelled/Removed from PDP8,—,Bình Thuận,0
