name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy điện khí Bà Rịa,Domestic gas,Operating,2023-12,2006,Bà Rịa–Vũng Tàu,300.0,HIGH,[43],[44],
Nhà máy điện khí Phú Mỹ 1.1,Domestic gas,Operating,2023-12,2004,Bà Rịa–Vũng Tàu,300.0,HIGH,[45],[46],
Nhà máy điện khí Phú Mỹ 2.1,Domestic gas,Operating,2023-12,2002,Bà Rịa–Vũng Tàu,300.0,HIGH,[45],[47],
Nhà máy điện khí Phú Mỹ 3,Domestic gas,Operating,2023-12,2003-2004,Bà Rịa–Vũng Tàu,750.0,HIGH,[45],[48],
Nhà máy điện khí Phú Mỹ 4,Domestic gas,Operating,2023-12,2005,Bà Rịa–Vũng Tàu,500.0,HIGH,[45],[49],
Nhà máy điện khí Phú Mỹ 5,Domestic gas,Operating,2023-12,2012,Bà Rịa–Vũng Tàu,500.0,HIGH,[45],[50],
Nhà máy điện khí LNG Sơn Mỹ 1,Imported LNG,Construction,2023-12,TBD,Bình Thuận,1500.0,MEDIUM,[51],[52],
Nhà máy điện khí LNG Sơn Mỹ 2,Imported LNG,Construction,2023-12,TBD,Bình Thuận,1500.0,MEDIUM,[51],[52],
Nhà máy điện khí LNG Nhơn Trạch 3,Imported LNG,Construction,2023-12,TBD,Đồng Nai,860.0,MEDIUM,[53],[54],
Nhà máy điện khí LNG Nhơn Trạch 4,Imported LNG,Construction,2023-12,TBD,Đồng Nai,860.0,MEDIUM,[53],[54],
Nhà máy nhiệt điện Ô Môn 1 (cũ),Coal,Retired,2015-12,1990-2000,Cần Thơ,440.0,HIGH,[55],[56],
Nhà máy nhiệt điện Thủ Đức,Domestic gas,Operating,2023-12,1984-1997,Hồ Chí Minh,600.0,HIGH,[57],[58],
Nhà máy nhiệt điện Hiệp Phước,Domestic gas,Operating,2023-12,2017,Hồ Chí Minh,860.0,HIGH,[59],[60],
Nhà máy nhiệt điện Bà Rịa (OCGT),Domestic gas,Operating,2023-12,1995,Bà Rịa–Vũng Tàu,220.0,HIGH,[61],[62],
Nhà máy nhiệt điện Phả Lại 3,Coal,Cancelled,2020-06,N/A,Hải Dương,1200.0,MEDIUM,[63],[64],Project shelved due to financing and environmental concerns.
Nhà máy nhiệt điện Thái Bình 2,Coal,Cancelled,2020-06,N/A,Thái Bình,1200.0,MEDIUM,[65],[66],Project cancelled due to financing and environmental concerns.
Nhà máy nhiệt điện Sông Đà 6,Coal,Shelved,2018-03,N/A,Hòa Bình,500.0,MEDIUM,[67],[68],Project halted due to land acquisition and environmental issues.
Nhà máy nhiệt điện Nghi Sơn 4,Coal,Announced,2023-12,TBD,Thanh Hóa,1200.0,LOW,[69],,Project announced in PDP8 but no further progress reported.
Nhà máy nhiệt điện Quảng Trạch 1,Coal,Permitted,2023-12,TBD,Quảng Bình,1200.0,MEDIUM,[70],[71],
Nhà máy nhiệt điện Quảng Trạch 2,Coal,Permitted,2023-12,TBD,Quảng Bình,1200.0,MEDIUM,[70],[71],
Nhà máy nhiệt điện Vũng Áng 2,Coal,Construction,2023-12,TBD,Hà Tĩnh,1200.0,MEDIUM,[72],[73],
Nhà máy nhiệt điện Vũng Áng 3,Coal,Announced,2023-12,TBD,Hà Tĩnh,1200.0,LOW,[74],,Project announced in PDP8 but no further progress reported.
