name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Vĩnh Tân 3,Coal,Operating,2024-01-01,2020,Binh Thuan,1320.0,HIGH,CLP Annual Report,GEM Wiki,BOT; CLP/One Energy.
Vĩnh Tân 4,Coal,Operating,2024-01-01,2018,Binh Thuan,1200.0,HIGH,EVN Annual Report 2022,GEM Wiki,
Vĩnh Tân 4 Mở rộng,Coal,Operating,2024-01-01,2019,Binh Thuan,600.0,HIGH,EVN Annual Report 2022,GEM Wiki,
Duyên Hải 1,Coal,Operating,2024-01-01,2015,Tra Vinh,1200.0,HIGH,EVN Annual Report 2022,GEM Wiki,
Duyên Hải 2,Coal,Operating,2024-01-01,2016,Tra Vinh,1200.0,HIGH,EVN Annual Report 2022,GEM Wiki,
Duyên Hải 3,Coal,Operating,2024-01-01,2017,Tra Vinh,1200.0,HIGH,EVN Annual Report 2022,GEM Wiki,
Duyên Hải 3 Mở rộng,Coal,Operating,2024-01-01,2018,Tra Vinh,600.0,HIGH,EVN Annual Report 2022,GEM Wiki,
Hải Dương,Coal,Operating,2024-01-01,2021,Hai Duong,1200.0,MEDIUM,Jaks Annual Report,GEM Wiki,BOT; commercial self-report cap.
Sông Hậu 1,Coal,Operating,2024-01-01,2022,Hau Giang,1200.0,HIGH,PV Power Press Release,GEM Wiki,
Long Phú 1,Coal,Construction,2024-01-01,N/A,Soc Trang,1200.0,HIGH,PV Power Annual Report,GEM Wiki,See Explanatory Notes.
Quảng Trạch 1,Coal,Construction,2024-01-01,N/A,Quang Binh,1200.0,HIGH,EVN Press Release,GEM Wiki,
Nam Định 1,Coal,Construction,2024-01-01,N/A,Nam Dinh,1200.0,MEDIUM,GEM Wiki,Trade Press,BOT; slow progress.
Vũng Áng 2,Coal,Permitted,2024-01-01,N/A,Ha Tinh,1200.0,HIGH,CLP Press Release,GEM Wiki,BOT; Mitsubishi/CLP.
Long Phú 2,Coal,Cancelled,2024-01-01,N/A,Soc Trang,1320.0,HIGH,Tata Power Annual Report,GEM Wiki,Developer withdrew.
Bạc Liêu (Than),Coal,Cancelled,2024-01-01,N/A,Bac Lieu,1200.0,HIGH,Gov Decision 500,GEM Wiki,See Explanatory Notes.
Phú Mỹ 1,Domestic gas,Operating,2024-01-01,2001,Ba Ria - Vung Tau,464.0,HIGH,EVN Annual Report,GEM Wiki,
Phú Mỹ 2.1,Domestic gas,Operating,2024-01-01,1997,Ba Ria - Vung Tau,464.0,HIGH,EVN Annual Report,GEM Wiki,
Phú Mỹ 2.2,Domestic gas,Operating,2024-01-01,2005,Ba Ria - Vung Tau,464.0,HIGH,EDF Press Release,GEM Wiki,BOT; EDF consortium.
Phú Mỹ 3,Domestic gas,Operating,2024-01-01,2004,Ba Ria - Vung Tau,720.0,HIGH,GEM Wiki,Trade Press,BOT; BP/Conoco.
Phú Mỹ 4,Domestic gas,Operating,2024-01-01,2004,Ba Ria - Vung Tau,464.0,HIGH,EVN Annual Report,GEM Wiki,
Bà Rịa,Domestic gas,Operating,2024-01-01,1994,Ba Ria - Vung Tau,240.0,HIGH,EVN Annual Report,GEM Wiki,Mixed OCGT/CCGT; listed as OCGT.
Nhơn Trạch 1,Domestic gas,Operating,2024-01-01,2009,Dong Nai,900.0,HIGH,PV Power Annual Report,GEM Wiki,
Nhơn Trạch 2,Domestic gas,Operating,2024-01-01,2011,Dong Nai,1500.0,HIGH,PV Power Annual Report,GEM Wiki,
Cà Mau 1 & 2,Domestic gas,Operating,2024-01-01,2008,Ca Mau,1500.0,HIGH,PV Power Annual Report,GEM Wiki,
Ô Môn 1,Domestic gas,Operating,2024-01-01,2015,Can Tho,660.0,HIGH,EVN Annual Report,GEM Wiki,
Miền Trung,Domestic gas,Operating,2024-01-01,2004,Quang Nam,400.0,HIGH,EVN Annual Report,GEM Wiki,
Nhơn Trạch 3 & 4,Imported LNG,Construction,2024-01-01,N/A,Dong Nai,1600.0,HIGH,PV Power Press Release,GEM Wiki,See Explanatory Notes.
Ô Môn 2,Imported LNG,Construction,2024-01-01,N/A,Can Tho,750.0,MEDIUM,EVN Press Release,GEM Wiki,Fuel conversion from gas to LNG.
Ô Môn 3 & 4,Imported LNG,Announced,2024-01-01,N/A,Can Tho,1500.0,MEDIUM,PDP8 Draft,GEM Wiki,Dependent on LNG supply chain.
Sơn Mỹ LNG,Imported LNG,Permitted,2024-01-01,N/A,Binh Thuan,1500.0,HIGH,AES Press Release,GEM Wiki,
Bạc Liêu LNG,Imported LNG,Announced,2024-01-01,N/A,Bac Lieu,3200.0,MEDIUM,Trade Press,GEM Wiki,See Explanatory Notes.
Quảng Ninh LNG,Imported LNG,Announced,2024-01-01,N/A,Quang Ninh,1200.0,MEDIUM,PDP8 Draft,GEM Wiki,
