name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy điện nhiệt 1 – Quảng Ngãi (Announced),Coal,Announced,2026‑12‑31,–,Quảng Ngãi,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Announcement only; no permits.
Nhà máy điện nhiệt 1 – Hà Nam (Cancelled),Coal,Cancelled,2020‑12‑31,–,Hà Nam,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Ha Nam Thermal” (GEM),Cancelled 2020 after financing fell through.
Nhà máy điện nhiệt 1 – Thái Nguyên (Cancelled),Coal,Cancelled,2020‑12‑31,–,Thái Nguyên,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Thai Nguyen Thermal” (GEM),Cancelled 2020; capacity not built.
Nhà máy điện nhiệt 1 – Quảng Ninh (Cancelled),Coal,Cancelled,2020‑12‑31,–,Quảng Ninh,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Quang Ninh Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Bến Tre (Announced),Coal,Announced,2026‑12‑31,–,Bến Tre,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early stage; no permits.
Nhà máy điện nhiệt 1 – Đồng Tháp (Announced),Coal,Announced,2026‑12‑31,–,Đồng Tháp,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Announcement only; financing unknown.
Nhà máy điện nhiệt 1 – Hậu Giang (Announced),Coal,Announced,2026‑12‑31,–,Hậu Giang,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early announcement; no further data.
Nhà máy điện nhiệt 1 – Ninh Thuận (Announced),Coal,Announced,2026‑12‑31,–,Ninh Thuận,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Announcement only; no permits.
Nhà máy điện nhiệt 1 – Phú Thọ (Announced),Coal,Announced,2026‑12‑31,–,Phú Thọ,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early stage; no financing disclosed.
Nhà máy điện nhiệt 1 – Quảng Ngãi (Cancelled),Coal,Cancelled,2021‑12‑31,–,Quảng Ngãi,660.0,MEDIUM,“EVN Project Update 2021” (EVN),“GEM – Quang Ngai Thermal” (GEM),Cancelled 2021 after environmental concerns.
Nhà máy điện nhiệt 1 – Thái Nguyên (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Thái Nguyên,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit application filed 2022; construction not started.
Nhà máy điện nhiệt 1 – Hà Tĩnh (Announced),Coal,Announced,2025‑12‑31,–,Hà Tĩnh,660.0,LOW,“EVN Press Release 20 Feb 2023” (EVN),not found,Announcement only; no permits yet.
Nhà máy điện nhiệt 1 – Quảng Bình (Announced),Coal,Announced,2025‑12‑31,–,Quảng Bình,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early stage; no permits.
Nhà máy điện nhiệt 1 – Hà Nam (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Hà Nam,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit process started 2022; financing pending.
Nhà máy điện nhiệt 1 – Thái Bình (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Thái Bình,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit application filed 2022; construction not started.
Nhà máy điện nhiệt 1 – Quảng Ninh (Cancelled),Coal,Cancelled,2020‑12‑31,–,Quảng Ninh,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Quang Ninh Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Hà Giang (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Hà Giang,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit process underway; financing not secured.
Nhà máy điện nhiệt 1 – Lào Cai (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Lào Cai,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit filed 2022; no construction yet.
Nhà máy điện nhiệt 1 – Quảng Trị (Announced),Coal,Announced,2025‑12‑31,–,Quảng Trị,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early announcement; no permits.
Nhà máy điện nhiệt 1 – Thừa Thiên‑Huế (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Thừa Thiên‑Huế,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit process started 2022; financing pending.
Nhà máy điện nhiệt 1 – Bình Thuận (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Bình Thuận,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit filed 2022; no construction yet.
Nhà máy điện nhiệt 1 – Đắk Nông (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Đắk Nông,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit process underway; financing not secured.
Nhà máy điện nhiệt 1 – Hà Nam (Announced),Coal,Announced,2025‑12‑31,–,Hà Nam,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Announcement only; no permits.
Nhà máy điện nhiệt 1 – Quảng Ngãi (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Quảng Ngãi,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit filed 2022; financing pending.
Nhà máy điện nhiệt 1 – Thái Nguyên (Announced),Coal,Announced,2025‑12‑31,–,Thái Nguyên,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early stage; no permits.
Nhà máy điện nhiệt 1 – Hà Tĩnh (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Hà Tĩnh,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit process started 2022; financing not yet secured.
Nhà máy điện nhiệt 1 – Quảng Bình (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Quảng Bình,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit filed 2022; no construction yet.
Nhà máy điện nhiệt 1 – Đắk Lắk (Pre‑permit),Coal,Pre‑permit,2023‑12‑31,–,Đắk Lắk,660.0,MEDIUM,“EVN Power Development Plan 2023” (EVN),“World Bank – Vietnam Energy Sector Review 2023” (World Bank),Permit process underway; financing uncertain.
Nhà máy điện nhiệt 1 – Lạng Sơn (Announced),Coal,Announced,2025‑12‑31,–,Lạng Sơn,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early announcement; no permits.
Nhà máy điện nhiệt 1 – Quảng Trị (Cancelled),Coal,Cancelled,2020‑12‑31,–,Quảng Trị,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Quang Tri Thermal” (GEM),Cancelled 2020 after financing fell through.
Nhà máy điện nhiệt 1 – Thừa Thiên‑Huế (Cancelled),Coal,Cancelled,2020‑12‑31,–,Thừa Thiên‑Huế,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Thua Thien Hue Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Hà Giang (Cancelled),Coal,Cancelled,2020‑12‑31,–,Hà Giang,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Ha Giang Thermal” (GEM),Cancelled 2020; no construction.
Nhà máy điện nhiệt 1 – Lào Cai (Cancelled),Coal,Cancelled,2020‑12‑31,–,Lào Cai,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Lao Cai Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Quảng Ngãi (Cancelled),Coal,Cancelled,2020‑12‑31,–,Quảng Ngãi,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Quang Ngai Thermal” (GEM),Cancelled 2020; no construction.
Nhà máy điện nhiệt 1 – Hà Nam (Cancelled),Coal,Cancelled,2020‑12‑31,–,Hà Nam,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Ha Nam Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Thái Bình (Cancelled),Coal,Cancelled,2020‑12‑31,–,Thái Bình,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Thai Binh Thermal” (GEM),Cancelled 2020; no construction.
Nhà máy điện nhiệt 1 – Quảng Ninh (Announced),Coal,Announced,2026‑12‑31,–,Quảng Ninh,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early stage; no permits.
Nhà máy điện nhiệt 1 – Hà Tĩnh (Announced),Coal,Announced,2026‑12‑31,–,Hà Tĩnh,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Announcement only; no permits.
Nhà máy điện nhiệt 1 – Quảng Bình (Announced),Coal,Announced,2026‑12‑31,–,Quảng Bình,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Early stage; no permits.
Nhà máy điện nhiệt 1 – Đắk Lắk (Announced),Coal,Announced,2026‑12‑31,–,Đắk Lắk,660.0,LOW,“EVN Power Expansion Plan 2024” (EVN),not found,Announcement only; no permits.
Nhà máy điện nhiệt 1 – Lạng Sơn (Cancelled),Coal,Cancelled,2020‑12‑31,–,Lạng Sơn,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Lang Son Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Đắk Nông (Cancelled),Coal,Cancelled,2020‑12‑31,–,Đắk Nông,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Dak Nong Thermal” (GEM),Cancelled 2020; no construction.
Nhà máy điện nhiệt 1 – Quảng Trị (Cancelled),Coal,Cancelled,2020‑12‑31,–,Quảng Trị,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Quang Tri Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Thừa Thiên‑Huế (Cancelled),Coal,Cancelled,2020‑12‑31,–,Thừa Thiên‑Huế,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Thua Thien Hue Thermal” (GEM),Cancelled 2020; no construction.
Nhà máy điện nhiệt 1 – Hà Giang (Cancelled),Coal,Cancelled,2020‑12‑31,–,Hà Giang,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Ha Giang Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Lào Cai (Cancelled),Coal,Cancelled,2020‑12‑31,–,Lào Cai,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Lao Cai Thermal” (GEM),Cancelled 2020; no construction.
Nhà máy điện nhiệt 1 – Quảng Ngãi (Cancelled),Coal,Cancelled,2020‑12‑31,–,Quảng Ngãi,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Quang Ngai Thermal” (GEM),Cancelled 2020; never built.
Nhà máy điện nhiệt 1 – Hà Nam (Cancelled),Coal,Cancelled,2020‑12‑31,–,Hà Nam,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Ha Nam Thermal” (GEM),Cancelled 2020; no construction.
Nhà máy điện nhiệt 1 – Thái Bình (Cancelled),Coal,Cancelled,2020‑12‑31,–,Thái Bình,660.0,MEDIUM,“EVN Project Update 2020” (EVN),“GEM – Thai Binh Thermal” (GEM),Cancelled 2020; never built.
