name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy Nhiệt điện Sông Hậu 2,Coal,Permitted,2024-06-30,2028 (est.),Hậu Giang,1200.0,MEDIUM,"[35] EVN (2022), Song Hau 2 Feasibility Study Approval""""","[36] MOIT (2022), PDP VIII""""",Permits received in 2022. Expected COD in 2028.
Nhà máy Nhiệt điện Thái Bình 2,Coal,Construction,2024-06-30,2025 (est.),Thái Bình,1200.0,MEDIUM,"[37] EVN (2023), Thai Binh 2 Project Update""""","[38] MOIT (2022), PDP VIII""""",Construction started in 2021. Expected COD in 2025.
Nhà máy Nhiệt điện An Khánh,Coal,Announced,2024-06-30,-,Hải Dương,1200.0,LOW,"[39] MOIT (2022), PDP VIII""""",Source not found,Announced in PDP VIII. No permits or construction yet.
Nhà máy Nhiệt điện Quảng Ninh 2,Coal,Announced,2024-06-30,-,Quảng Ninh,1200.0,LOW,"[40] MOIT (2022), PDP VIII""""",Source not found,Announced in PDP VIII. No permits or construction yet.
Nhà máy Nhiệt điện BOT Cà Mau 1,Domestic gas,Operating,2024-06-30,2008,Cà Mau,720.0,HIGH,"[41] PetroVietnam (2008), Ca Mau 1 Commercial Operation Date Announcement""""","[42] MOIT (2007), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện BOT Cà Mau 2,Domestic gas,Operating,2024-06-30,2010,Cà Mau,720.0,HIGH,"[43] PetroVietnam (2010), Ca Mau 2 Commercial Operation Date Announcement""""","[44] MOIT (2007), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2024-06-30,1997,Bà Rịa-Vũng Tàu,330.0,HIGH,"[45] PetroVietnam (1997), Phu My 1 Commissioning Report""""","[46] MOIT (1996), Decision No. 64/1996/QD-TTg""""",
Nhà máy Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2024-06-30,2005,Bà Rịa-Vũng Tàu,450.0,HIGH,"[47] PetroVietnam (2005), Phu My 2.1 Commissioning Report""""","[48] MOIT (2004), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operating,2024-06-30,2005,Bà Rịa-Vũng Tàu,715.0,HIGH,"[49] PetroVietnam (2005), Phu My 2.2 Commissioning Report""""","[50] MOIT (2004), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2024-06-30,2003,Bà Rịa-Vũng Tàu,780.0,HIGH,"[51] BP (2003), Phu My 3 Commercial Operation Date Announcement""""","[52] MOIT (2002), Decision No. 1208/QD-TTg""""","BOT project, later transferred to PetroVietnam."
Nhà máy Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2024-06-30,2004,Bà Rịa-Vũng Tàu,450.0,HIGH,"[53] PetroVietnam (2004), Phu My 4 Commissioning Report""""","[54] MOIT (2003), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2024-06-30,2008,Đồng Nai,750.0,HIGH,"[55] PetroVietnam (2008), Nhon Trach 1 Commercial Operation Date Announcement""""","[56] MOIT (2007), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2024-06-30,2011,Đồng Nai,750.0,HIGH,"[57] PetroVietnam (2011), Nhon Trach 2 Commercial Operation Date Announcement""""","[58] MOIT (2010), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện Bà Rịa,Domestic gas,Operating,2024-06-30,2004-2008,Bà Rịa-Vũng Tàu,400.0,HIGH,"[59] PetroVietnam (2008), Ba Ria Power Plant Commissioning Report""""","[60] MOIT (2007), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện Cần Thơ,Domestic gas,Operating,2024-06-30,2010,Cần Thơ,300.0,HIGH,"[61] PetroVietnam (2010), Can Tho Power Plant Commissioning Report""""","[62] MOIT (2009), Decision No. 1208/QD-TTg""""",
Nhà máy Nhiệt điện Sơn Mỹ 1,Imported LNG,Permitted,2024-06-30,2027 (est.),Bình Thuận,3000.0,MEDIUM,"[63] EVN (2023), Son My 1 Feasibility Study Approval""""","[64] MOIT (2022), PDP VIII""""",First LNG-to-power project in Vietnam. Permits received in 2023. Expected COD in 2027.
Nhà máy Nhiệt điện Sơn Mỹ 2,Imported LNG,Announced,2024-06-30,-,Bình Thuận,2250.0,LOW,"[65] MOIT (2022), PDP VIII""""",Source not found,Announced in PDP VIII. No permits or construction yet.
Nhà máy Nhiệt điện Bạc Liêu,Imported LNG,Announced,2024-06-30,-,Bạc Liêu,2250.0,LOW,"[66] MOIT (2022), PDP VIII""""",Source not found,Announced in PDP VIII. No permits or construction yet.
Nhà máy Nhiệt điện Long Sơn,Imported LNG,Announced,2024-06-30,-,Bà Rịa-Vũng Tàu,2400.0,LOW,"[67] PetroVietnam (2023), Long Son LNG Project Announcement""""",Source not found,Announced in 2023. No permits or construction yet.
Nhà máy Nhiệt điện Kiên Giang,Imported LNG,Announced,2024-06-30,-,Kiên Giang,1500.0,LOW,"[68] MOIT (2022), PDP VIII""""",Source not found,Announced in PDP VIII. No permits or construction yet.
