name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Cẩm Phả 2,Coal,Operating,2023,2012,Quảng Ninh,300.0,MEDIUM,Vinacomin corporate disclosure (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Quảng Ninh 1,Coal,Operating,2023,2011,Quảng Ninh,600.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Quảng Ninh 2,Coal,Operating,2023,2013,Quảng Ninh,600.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Hải Phòng 1,Coal,Operating,2023,2011,Hải Phòng,600.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Hải Phòng 2,Coal,Operating,2023,2013,Hải Phòng,600.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Mông Dương 1,Coal,Operating,2023,2015,Quảng Ninh,1000.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Mông Dương 2,Coal,Operating,2023,2015,Quảng Ninh,1200.0,MEDIUM,AES Corporation press release 2015 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),BOT project; 25-year PPA with EVN. US developer AES and South Korean Posco Energy. Gross/net unspecified.
Nhiệt điện Vĩnh Tân 1,Coal,Operating,2023,2018–2019,Bình Thuận,1200.0,MEDIUM,GEM Global Coal Plant Tracker 2023 (secondary),Vietnam MOIT Decision (URL not verified),Chinese-invested BOT; PPA with EVN. Gross/net unspecified. Environmental protests during construction.
Nhiệt điện Vĩnh Tân 2,Coal,Operating,2023,2014–2015,Bình Thuận,1244.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Vĩnh Tân 4,Coal,Operating,2023,2018–2019,Bình Thuận,1200.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operating,2023,2021,Bình Thuận,600.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Vĩnh Tân 3,Coal,Shelved,2023,—,Bình Thuận,1320.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Originally planned as BOT; South Korean developers. Repeatedly delayed; PDP8 (2023) does not include it as a committed project. No primary source confirmed.
Nhiệt điện Duyên Hải 1,Coal,Operating,2023,2015–2016,Trà Vinh,1244.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Duyên Hải 2,Coal,Operating,2023,2016,Trà Vinh,228.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Smaller unit co-located with DH1; gross/net unspecified. Some sources list as part of DH1 complex.
Nhiệt điện Duyên Hải 3,Coal,Operating,2023,2018,Trà Vinh,1244.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operating,2023,2019,Trà Vinh,688.0,MEDIUM,GEM Global Coal Plant Tracker 2023 (secondary),Vietnam MOIT Decision (URL not verified),Malaysian-invested BOT. Gross/net unspecified.
Nhiệt điện Thái Bình 1,Coal,Operating,2023,2022,Thái Bình,600.0,MEDIUM,EVN press release 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Long-delayed project; originally planned for ~2015. Gross/net unspecified.
Nhiệt điện Thái Bình 2,Coal,Operating,2023,2023,Thái Bình,1200.0,MEDIUM,PVN press release 2023 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),"Extremely protracted development; corruption investigations delayed project ~8 years. First unit commissioned late 2022, second 2023. Gross/net unspecified."
Nhiệt điện Nghi Sơn 1,Coal,Operating,2023,2013,Thanh Hóa,600.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Nghi Sơn 2,Coal,Operating,2023,2021–2022,Thanh Hóa,1200.0,MEDIUM,Marubeni press release 2021 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Japanese-Korean BOT; 25-year PPA. Supercritical technology. Gross/net unspecified.
Nhiệt điện Vũng Áng 1,Coal,Operating,2023,2015–2016,Hà Tĩnh,1200.0,MEDIUM,PVN Annual Report (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Vũng Áng 2,Coal,Construction,2023,~2025–2026,Hà Tĩnh,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Japanese-Korean BOT; financing and construction status uncertain. PDP8 retains it but COD repeatedly slipped. No confirmed primary source for current construction status.
Nhiệt điện Vũng Áng 3,Coal,Cancelled,2023,—,Hà Tĩnh,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Proposed; not included in PDP8 (2023). Effectively cancelled. No primary source.
Nhiệt điện Hải Dương,Coal,Operating,2023,2021–2022,Hải Dương,1200.0,MEDIUM,Jaks Resources Berhad Bursa filing 2021 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Malaysian-Chinese BOT. Jaks Resources listed on Bursa Malaysia; filings publicly available. Gross/net unspecified.
Nhiệt điện Quảng Trạch 1,Coal,Construction,2023,~2025–2026,Quảng Bình,1200.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Under construction; COD estimate per PDP7 revised; PDP8 retains. Gross/net unspecified.
Nhiệt điện Quảng Trạch 2,Coal,Announced,2023,~2030,Quảng Bình,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,PDP8 listed; no construction activity confirmed. No primary source.
Nhiệt điện Nam Định 1,Coal,Construction,2023,~2025–2026,Nam Định,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,South Korean BOT; financing difficulties reported. No confirmed primary source for current construction status.
Nhiệt điện Sông Hậu 1,Coal,Operating,2023,2022–2023,Hậu Giang,1200.0,MEDIUM,PVN press release 2023 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Long-delayed; first unit commissioned 2022. Gross/net unspecified.
Nhiệt điện Sông Hậu 2,Coal,Shelved,2023,—,Hậu Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Japanese BOT; investor withdrew. PDP8 status unclear. No primary source.
Nhiệt điện Long Phú 1,Coal,Construction,2023,~2026–2027,Sóc Trăng,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Russian EPC contractor Power Machines sanctioned post-2022; project severely disrupted. PVN seeking alternative EPC. No confirmed primary source for current status.
Nhiệt điện Long Phú 2,Coal,Shelved,2023,—,Sóc Trăng,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,BOT; investor interest lapsed. PDP8 does not confirm. No primary source.
Nhiệt điện Long Phú 3,Coal,Cancelled,2023,—,Sóc Trăng,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Not included in PDP8. Effectively cancelled. No primary source.
Nhiệt điện An Khánh,Coal,Operating,2023,2014,Thái Nguyên,150.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Small industrial-zone plant. No primary source confirmed. Gross/net unspecified.
Nhiệt điện An Khánh mở rộng,Coal,Shelved,2023,—,Thái Nguyên,150.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Planned expansion; no confirmed progress. No primary source.
Nhiệt điện Thăng Long,Coal,Shelved,2023,—,Quảng Ninh,600.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Private IPP; repeatedly delayed. PDP8 status uncertain. No primary source.
Nhiệt điện Quỳnh Lập 1,Coal,Shelved,2023,—,Nghệ An,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Chinese-Korean BOT; investor interest uncertain. PDP8 does not confirm. No primary source.
Nhiệt điện Quỳnh Lập 2,Coal,Cancelled,2023,—,Nghệ An,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Not in PDP8. Effectively cancelled. No primary source.
Nhiệt điện Công Thanh,Coal,Shelved,2023,—,Thanh Hóa,600.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Private IPP; long-delayed. No primary source.
Nhiệt điện Vân Phong 1,Coal,Construction,2023,~2026,Khánh Hòa,1320.0,MEDIUM,Sumitomo Corporation press release 2019 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Japanese BOT; financial close achieved 2019. Under construction. Gross/net unspecified.
Nhiệt điện Vân Phong 2,Coal,Shelved,2023,—,Khánh Hòa,1320.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Not in PDP8. No investor confirmed. Effectively shelved. No primary source.
Nhiệt điện Quảng Trị,Coal,Cancelled,2023,—,Quảng Trị,1200.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Proposed; not in PDP8 (2023). Cancelled. No primary source.
Nhiệt điện Bình Thuận,Coal,Shelved,2023,—,Bình Thuận,300.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found,Proposed; no confirmed developer. No primary source.
Nhiệt điện Ô Môn I,Domestic gas,Operating,2023,2009,Cần Thơ,330.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gas from PM3-CAA field. Gross/net unspecified.
Nhiệt điện Ô Môn II,Domestic gas,Announced,2023,~2027–2028,Cần Thơ,750.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; gas supply from Block B uncertain. No primary source for current status.
Nhiệt điện Ô Môn III,Domestic gas,Announced,2023,~2028–2029,Cần Thơ,750.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; Block B gas supply dependency. No primary source.
Nhiệt điện Ô Môn IV,Domestic gas,Announced,2023,~2029–2030,Cần Thơ,750.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,Korean-Vietnamese BOT; PDP8 listed. Block B gas supply dependency. No primary source.
Nhà máy điện Cà Mau 1,Domestic gas,Operating,2023,2008,Cà Mau,750.0,MEDIUM,PVN Annual Report (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gas from PM3-CAA field. Unit configuration and exact capacity vary by source; 750 MW approximate. Gross/net unspecified.
Nhà máy điện Cà Mau 2,Domestic gas,Operating,2023,2008,Cà Mau,750.0,MEDIUM,PVN Annual Report (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gas from PM3-CAA field. Gross/net unspecified.
Nhà máy điện Nhơn Trạch 1,Domestic gas,Operating,2023,2009,Đồng Nai,450.0,MEDIUM,PVPower Annual Report (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gas from Nam Con Son pipeline. Gross/net unspecified.
Nhà máy điện Nhơn Trạch 2,Domestic gas,Operating,2023,2011,Đồng Nai,750.0,MEDIUM,PVPower Annual Report (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gas from Nam Con Son pipeline. Gross/net unspecified.
Nhà máy điện Nhơn Trạch 3,Imported LNG,Construction,2023,~2024–2025,Đồng Nai,750.0,MEDIUM,PVPower press release 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),First LNG-to-power project in Vietnam; LNG import terminal at Thi Vai. COD slipped from 2024. Gross/net unspecified.
Nhà máy điện Nhơn Trạch 4,Imported LNG,Construction,2023,~2025,Đồng Nai,750.0,MEDIUM,PVPower press release 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Co-located with NT3; same LNG terminal. Gross/net unspecified.
Nhà máy điện Phú Mỹ 1,Domestic gas,Operating,2023,2002,Bà Rịa–Vũng Tàu,1090.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),"Gas from Nam Con Son pipeline. Gross/net unspecified. Capacity figure varies; 1,090 MW per GEM."
Nhà máy điện Phú Mỹ 2.1,Domestic gas,Operating,2023,2003,Bà Rịa–Vũng Tàu,586.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhà máy điện Phú Mỹ 2.1 mở rộng,Domestic gas,Operating,2023,2005,Bà Rịa–Vũng Tàu,433.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhà máy điện Phú Mỹ 2.2,Domestic gas,Operating,2023,2005,Bà Rịa–Vũng Tàu,715.0,MEDIUM,EDF press release (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),French-Japanese BOT; 20-year PPA. Gross/net unspecified.
Nhà máy điện Phú Mỹ 3,Domestic gas,Operating,2023,2004,Bà Rịa–Vũng Tàu,716.0,MEDIUM,BP press release (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),BOT; original investors included BP and Statoil. Gross/net unspecified.
Nhà máy điện Phú Mỹ 4,Domestic gas,Operating,2023,2005,Bà Rịa–Vũng Tàu,450.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhà máy điện Bà Rịa,Domestic gas,Operating,2023,1996–1997,Bà Rịa–Vũng Tàu,300.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Older open-cycle gas turbines. Gross/net unspecified.
Nhà máy điện Thủ Đức,Domestic gas,Operating,2023,1996,Hồ Chí Minh,132.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,Small OCGT; capacity and status uncertain. No primary source. Gross/net unspecified.
Nhà máy điện Hiệp Phước,Domestic gas,Operating,2023,2012,Hồ Chí Minh,300.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,Industrial-zone plant; no primary source confirmed. Gross/net unspecified.
Nhà máy điện Bình Sơn,Domestic gas,Operating,2023,2009,Quảng Ngãi,150.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,Captive power for Dung Quat refinery. No primary source. Gross/net unspecified.
Nhà máy điện Cần Thơ,Domestic gas,Operating,2023,2008,Cần Thơ,300.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhà máy điện Vũng Tàu,Domestic gas,Operating,2023,1997,Bà Rịa–Vũng Tàu,150.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,Older OCGT; status uncertain. No primary source. Gross/net unspecified.
Nhà máy điện Gia Lai,Domestic gas,Operating,2023,2010,Gia Lai,150.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,No primary source. Gross/net unspecified.
Nhà máy điện LNG Bạc Liêu,Imported LNG,Announced,2023,~2030–2032,Bạc Liêu,3200.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,"Large LNG-to-power project; PDP8 listed. Developer is Singapore-based Delta Offshore Energy. Financial close not achieved. No primary source. Capacity figure approximate; some sources cite 3,200 MW total."
Nhà máy điện LNG Sơn Mỹ 1,Imported LNG,Announced,2023,~2030,Bình Thuận,2250.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,"AES Corporation involved; PDP8 listed. Financial close not achieved. Capacity approximate; some sources cite 2,250 MW. No primary source."
Nhà máy điện LNG Sơn Mỹ 2,Imported LNG,Announced,2023,~2031,Bình Thuận,2250.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,ExxonMobil involvement reported; PDP8 listed. Financial close not achieved. Capacity approximate. No primary source.
Nhà máy điện LNG Cà Ná,Imported LNG,Announced,2023,~2030–2032,Ninh Thuận,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; private Vietnamese developer. Financial close not achieved. Capacity approximate. No primary source.
Nhà máy điện LNG Quảng Ninh,Imported LNG,Announced,2023,~2030,Quảng Ninh,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed. No primary source. Capacity approximate.
Nhà máy điện LNG Hải Phòng,Imported LNG,Announced,2023,~2030,Hải Phòng,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; developer not confirmed. No primary source. Capacity approximate.
Nhà máy điện LNG Nghi Sơn,Imported LNG,Announced,2023,~2030–2031,Thanh Hóa,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; developer not confirmed. No primary source. Capacity approximate.
Nhà máy điện LNG Quảng Trị,Imported LNG,Announced,2023,~2031–2032,Quảng Trị,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; developer not confirmed. No primary source. Capacity approximate.
Nhà máy điện LNG Long An 1,Imported LNG,Announced,2023,~2030,Long An,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; French-Korean BOT reported. Financial close not achieved. No primary source. Capacity approximate.
Nhà máy điện LNG Long An 2,Imported LNG,Announced,2023,~2031–2032,Long An,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; developer not confirmed. No primary source. Capacity approximate.
Nhà máy điện LNG Cần Giờ,Imported LNG,Announced,2023,~2031–2032,Hồ Chí Minh,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; developer not confirmed. No primary source. Capacity approximate.
Nhà máy điện LNG Thị Vải,Imported LNG,Announced,2023,~2030,Bà Rịa–Vũng Tàu,1500.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found,PDP8 listed; co-located with Thi Vai LNG terminal. No primary source. Capacity approximate.
