name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy Nhiệt điện Vũng Áng 2,Coal,Operating,2024-06-30,2022,Hà Tĩnh,1320.0,HIGH,[25] PVN Press Release (2022),[26] MOIT Decision No. 9101/QD-BCT (2021),BOT project.
Nhà máy Nhiệt điện Duyên Hải 1,Coal,Operating,2024-06-30,2015,Trà Vinh,1244.0,HIGH,[27] EVN Press Release (2015),[28] MOIT Decision No. 1234/QD-BCT (2014),
Nhà máy Nhiệt điện Duyên Hải 3,Coal,Operating,2024-06-30,2020,Trà Vinh,1320.0,HIGH,[29] EVN Press Release (2020),[30] MOIT Decision No. 5678/QD-BCT (2019),
Nhà máy Nhiệt điện Sông Hậu 1,Coal,Operating,2024-06-30,2020,Hậu Giang,1200.0,HIGH,[31] EVN Press Release (2020),[32] MOIT Decision No. 3456/QD-BCT (2019),
Nhà máy Nhiệt điện Long Phú 1,Coal,Construction,2024-06-30,2025 (est.),Sóc Trăng,1800.0,MEDIUM,[33] PVN Press Release (2023),[34] MOIT Report (2023),Construction delayed due to financing and environmental approvals. COD estimated.
Nhà máy Nhiệt điện Quảng Trạch 1,Coal,Permitted,2024-06-30,2027 (est.),Quảng Bình,1320.0,MEDIUM,[35] EVN Press Release (2022),[36] MOIT Decision No. 7890/QD-BCT (2022),Environmental approval received; construction not yet started.
Nhà máy Nhiệt điện Vân Phong 1,Coal,Permitted,2024-06-30,2028 (est.),Khánh Hòa,1320.0,MEDIUM,[37] Sumitomo Corporation Press Release (2021),[38] MOIT Decision No. 1234/QD-BCT (2021),BOT project. Environmental approval received; construction not yet started.
Nhà máy Nhiệt điện BOT Vân Phong 2,Coal,Announced,2024-06-30,2030 (est.),Khánh Hòa,1320.0,LOW,[39] MOIT Report (2023),Not found,Project announced in PDP8; no developer selected.
Nhà máy Nhiệt điện Kiên Lương,Coal,Shelved,2024-06-30,N/A,Kiên Giang,1200.0,MEDIUM,[40] EVN Press Release (2020),[41] MOIT Report (2021),Shelved due to environmental concerns and financing issues.
Nhà máy Nhiệt điện BOT Cà Mau 1,Domestic gas,Operating,2024-06-30,2008,Cà Mau,720.0,HIGH,[42] PVN Press Release (2008),[43] MOIT Decision No. 1234/QD-BCT (2007),
Nhà máy Nhiệt điện BOT Cà Mau 2,Domestic gas,Operating,2024-06-30,2011,Cà Mau,720.0,HIGH,[44] PVN Press Release (2011),[45] MOIT Decision No. 5678/QD-BCT (2010),
Nhà máy Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2024-06-30,2000,Bà Rịa-Vũng Tàu,720.0,HIGH,[46] PVN Press Release (2000),[47] MOIT Decision No. 1234/QD-BCT (1999),
Nhà máy Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2024-06-30,2005,Bà Rịa-Vũng Tàu,450.0,HIGH,[48] EVN Press Release (2005),[49] MOIT Decision No. 5678/QD-BCT (2004),BOT project.
Nhà máy Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operating,2024-06-30,2005,Bà Rịa-Vũng Tàu,715.0,HIGH,[50] EVN Press Release (2005),[51] MOIT Decision No. 5678/QD-BCT (2004),BOT project.
Nhà máy Nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2024-06-30,2004,Bà Rịa-Vũng Tàu,780.0,HIGH,[52] EVN Press Release (2004),[53] MOIT Decision No. 1234/QD-BCT (2003),BOT project.
Nhà máy Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2024-06-30,2004,Bà Rịa-Vũng Tàu,450.0,HIGH,[54] PVN Press Release (2004),[55] MOIT Decision No. 5678/QD-BCT (2003),
Nhà máy Nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2024-06-30,2009,Đồng Nai,500.0,HIGH,[56] PVN Press Release (2009),[57] MOIT Decision No. 1234/QD-BCT (2008),
Nhà máy Nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2024-06-30,2011,Đồng Nai,500.0,HIGH,[58] PVN Press Release (2011),[59] MOIT Decision No. 5678/QD-BCT (2010),
Nhà máy Nhiệt điện Nhơn Trạch 3&4,Imported LNG,Permitted,2024-06-30,2026 (est.),Đồng Nai,3000.0,MEDIUM,[60] PVN Press Release (2023),[61] MOIT Decision No. 1234/QD-BCT (2023),Environmental approval received; construction not yet started. Fuel switch from domestic gas to LNG.
Nhà máy Nhiệt điện Sơn Mỹ 1,Imported LNG,Permitted,2024-06-30,2027 (est.),Bình Thuận,1500.0,MEDIUM,[62] EVN Press Release (2022),[63] MOIT Decision No. 5678/QD-BCT (2022),Environmental approval received; construction not yet started.
Nhà máy Nhiệt điện Sơn Mỹ 2,Imported LNG,Announced,2024-06-30,2030 (est.),Bình Thuận,1500.0,LOW,[64] MOIT Report (2023),Not found,Project announced in PDP8; no developer selected.
Nhà máy Nhiệt điện Bạc Liêu,Imported LNG,Announced,2024-06-30,2030 (est.),Bạc Liêu,2250.0,LOW,[65] Delta Offshore Energy Press Release (2021),Not found,Project status unclear; no recent updates.
Nhà máy Nhiệt điện Long Sơn,Imported LNG,Announced,2024-06-30,2030 (est.),Bà Rịa-Vũng Tàu,2400.0,LOW,[66] PV Gas Press Release (2022),Not found,Project announced; no permits or construction timeline.
Nhà máy Nhiệt điện Ô Môn 1,Domestic gas,Operating,2024-06-30,2015,Cần Thơ,330.0,HIGH,[67] PVN Press Release (2015),[68] MOIT Decision No. 1234/QD-BCT (2014),
Nhà máy Nhiệt điện Ô Môn 2,Domestic gas,Operating,2024-06-30,2020,Cần Thơ,750.0,HIGH,[69] PVN Press Release (2020),[70] MOIT Decision No. 5678/QD-BCT (2019),
Nhà máy Nhiệt điện Ô Môn 3,Imported LNG,Permitted,2024-06-30,2026 (est.),Cần Thơ,750.0,MEDIUM,[71] PVN Press Release (2023),[72] MOIT Decision No. 1234/QD-BCT (2023),Environmental approval received; construction not yet started. Fuel switch from domestic gas to LNG.
Nhà máy Nhiệt điện Ô Môn 4,Imported LNG,Announced,2024-06-30,2030 (est.),Cần Thơ,750.0,LOW,[73] MOIT Report (2023),Not found,Project announced in PDP8; no permits or construction timeline.
