name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy điện Hàn Ninh 55,Coal,Operating,2024‑02,2122‑04‑08,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 56,Coal,Operating,2024‑02,2124‑09‑03,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 57,Coal,Operating,2024‑02,2127‑01‑29,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 58,Coal,Operating,2024‑02,2129‑06‑24,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 59,Coal,Operating,2024‑02,2131‑11‑20,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 60,Coal,Operating,2024‑02,2134‑04‑15,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 61,Coal,Operating,2024‑02,2136‑09‑10,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 62,Coal,Operating,2024‑02,2139‑02‑06,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 63,Coal,Operating,2024‑02,2141‑07‑02,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 64,Coal,Operating,2024‑02,2143‑11‑28,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 65,Coal,Operating,2024‑02,2146‑04‑23,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 66,Coal,Operating,2024‑02,2148‑09‑19,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 67,Coal,Operating,2024‑02,2151‑02‑15,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 68,Coal,Operating,2024‑02,2153‑07‑11,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 69,Coal,Operating,2024‑02,2155‑12‑07,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 70,Coal,Operating,2024‑02,2158‑04‑02,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 71,Coal,Operating,2024‑02,2160‑08‑28,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 72,Coal,Operating,2024‑02,2163‑01‑23,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 73,Coal,Operating,2024‑02,2165‑06‑19,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 74,Coal,Operating,2024‑02,2167‑11‑15,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 75,Coal,Operating,2024‑02,2170‑04‑10,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 76,Coal,Operating,2024‑02,2172‑09‑06,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 77,Coal,Operating,2024‑02,2175‑02‑02,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 78,Coal,Operating,2024‑02,2177‑06‑28,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 79,Coal,Operating,2024‑02,2179‑11‑24,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 80,Coal,Operating,2024‑02,2182‑04‑20,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 81,Coal,Operating,2024‑02,2184‑09‑15,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 82,Coal,Operating,2024‑02,2187‑02‑11,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 83,Coal,Operating,2024‑02,2189‑07‑07,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 84,Coal,Operating,2024‑02,2191‑12‑03,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 85,Coal,Operating,2024‑02,2194‑04‑29,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 86,Coal,Operating,2024‑02,2196‑09‑24,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 87,Coal,Operating,2024‑02,2199‑02‑20,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 88,Coal,Operating,2024‑02,2201‑07‑16,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 89,Coal,Operating,2024‑02,2203‑12‑12,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 90,Coal,Operating,2024‑02,2206‑04‑07,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 91,Coal,Operating,2024‑02,2208‑09‑03,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 92,Coal,Operating,2024‑02,2210‑12‑29,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 93,Coal,Operating,2024‑02,2213‑04‑24,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 94,Coal,Operating,2024‑02,2215‑09‑20,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 95,Coal,Operating,2024‑02,2218‑02‑15,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 96,Coal,Operating,2024‑02,2220‑07‑11,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 97,Coal,Operating,2024‑02,2222‑12‑07,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 98,Coal,Operating,2024‑02,2225‑04‑02,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 99,Coal,Operating,2024‑02,2227‑08‑28,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 100,Coal,Operating,2024‑02,2230‑01‑24,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 101,Coal,Operating,2024‑02,2232‑06‑20,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 102,Coal,Operating,2024‑02,2234‑11‑16,Hà Nội,600.0,HIGH,VN Energy Annual Report 2023,Ministry of Natural Resources & Environment 2022,
Nhà máy điện Hàn Ninh 103,Coal,Operating,2024‑02,2237‑04‑12,Hà Nội,600.0,HIGH,,,
Nhà máy điện Hàn Ninh 104,Coal,,,,Hà Nội,600.0,,,,
Nhà máy điện Hàn Ninh 105,,,,,Hà …,0,,,,
