name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy Nhiệt điện Long Phú 1,Coal,Construction,2023-12-31,N/A,Sóc Trăng,1200.0,HIGH,GEM Coal Tracker,MOIT PDP8,Severe delays due to Russian EPC contractor sanctions.
Nhà máy Nhiệt điện Quảng Trạch 1,Coal,Construction,2023-12-31,N/A,Quảng Bình,1200.0,HIGH,GEM Coal Tracker,MOIT PDP8,
Nhà máy Nhiệt điện Vũng Áng 2,Coal,Construction,2023-12-31,N/A,Hà Tĩnh,1200.0,HIGH,GEM Coal Tracker,MOIT PDP8,Mitsubishi Corporation.
Nhà máy Nhiệt điện Công Thanh,Coal,Construction,2023-12-31,N/A,Thanh Hóa,600.0,MEDIUM,GEM Coal Tracker,URL not verified,"Private developer; heavily delayed, financial restructuring."
Nhà máy Nhiệt điện Long Phú 2,Coal,Shelved,2023-12-31,N/A,Sóc Trăng,1320.0,HIGH,GEM Coal Tracker,MOIT PDP8,Developers withdrew; not included in PDP8 active pipeline.
Nhà máy Nhiệt điện Sông Hậu 2,Coal,Shelved,2023-12-31,N/A,Hậu Giang,1200.0,HIGH,GEM Coal Tracker,MOIT PDP8,Developer withdrew; PDP8 removed from near-term plan.
Nhà máy Nhiệt điện Nam Định 1,Coal,Cancelled,2023-12-31,N/A,Nam Định,1200.0,HIGH,GEM Coal Tracker,MOIT PDP8,Cancelled in PDP8; province pivoted to LNG/renewables.
Nhà máy Nhiệt điện Bạc Liêu (Than),Coal,Cancelled,2023-12-31,N/A,Bạc Liêu,1200.0,HIGH,GEM Coal Tracker,MOIT PDP8,Formally cancelled in PDP8 to prevent new coal in Mekong Delta.
Nhà máy Điện Phú Mỹ 1,Domestic gas,Operating,2023-12-31,1999,Bà Rịa - Vũng Tàu,450.0,HIGH,GEM Gas Tracker,PV Power / EVN,
Nhà máy Điện Phú Mỹ 2.1,Domestic gas,Operating,2023-12-31,2001,Bà Rịa - Vũng Tàu,450.0,HIGH,GEM Gas Tracker,PV Power / EVN,
Nhà máy Điện Phú Mỹ 2.1 Mở rộng,Domestic gas,Operating,2023-12-31,2004,Bà Rịa - Vũng Tàu,450.0,HIGH,GEM Gas Tracker,PV Power / EVN,
Nhà máy Điện Phú Mỹ 2.2,Domestic gas,Operating,2023-12-31,2005,Bà Rịa - Vũng Tàu,700.0,HIGH,GEM Gas Tracker,MOIT PDP8,
Nhà máy Điện Phú Mỹ 3,Domestic gas,Operating,2023-12-31,2004,Bà Rịa - Vũng Tàu,700.0,HIGH,GEM Gas Tracker,MOIT PDP8,
Nhà máy Điện Phú Mỹ 4,Domestic gas,Operating,2023-12-31,2004,Bà Rịa - Vũng Tàu,450.0,HIGH,GEM Gas Tracker,PV Power / EVN,
Nhà máy Điện Bà Rịa,Domestic gas,Operating,2023-12-31,1994,Bà Rịa - Vũng Tàu,300.0,HIGH,GEM Gas Tracker,PV Power / EVN,"Multiple small units; some retired, 300MW active."
Nhà máy Điện Nhơn Trạch 1,Domestic gas,Operating,2023-12-31,2009,Đồng Nai,450.0,HIGH,GEM Gas Tracker,PV Power IR,
Nhà máy Điện Nhơn Trạch 2,Domestic gas,Operating,2023-12-31,2011,Đồng Nai,750.0,HIGH,GEM Gas Tracker,PV Power IR,
Nhà máy Điện Nhơn Trạch 3 & 4,Imported LNG,Construction,2023-12-31,N/A,Đồng Nai,1600.0,HIGH,GEM Gas Tracker,MOIT PDP8,First major LNG CCGT; faced PPA/gas supply delays.
Nhà máy Điện Cà Mau 1 & 2,Domestic gas,Operating,2023-12-31,2008,Cà Mau,1500.0,HIGH,GEM Gas Tracker,PV Power IR,
Nhà máy Nhiệt điện Ô Môn 1,Domestic gas,Operating,2023-12-31,2015,Cần Thơ,660.0,HIGH,GEM Gas Tracker,EVN Annual Report,
Nhà máy Nhiệt điện Ô Môn 2,Domestic gas,Construction,2023-12-31,N/A,Cần Thơ,660.0,HIGH,GEM Gas Tracker,MOIT PDP8,
Nhà máy Nhiệt điện Ô Môn 3 & 4,Imported LNG,Pre-permit,2023-12-31,N/A,Cần Thơ,1400.0,HIGH,GEM Gas Tracker,MOIT PDP8,Fuel pivot from domestic gas to LNG confirmed in PDP8.
Nhà máy Điện Hiệp Phước,Domestic gas / Diesel,Operating,2023-12-31,1998,Hồ Chí Minh,300.0,MEDIUM,GEM Gas Tracker,URL not verified,Aging asset; partial diesel capability.
Dự án Điện khí Sơn Mỹ (LNG),Imported LNG,Pre-permit,2023-12-31,N/A,Bình Thuận,2250.0,HIGH,GEM Gas Tracker,MOIT PDP8,
Dự án Điện khí Bạc Liêu (LNG),Imported LNG,Announced,2023-12-31,N/A,Bạc Liêu,3200.0,MEDIUM,GEM Gas Tracker,MOIT PDP8,PDP8 lists as potential; developer faces financing hurdles.
Dự án Điện khí Long An 1 & 2 (LNG),Imported LNG,Cancelled,2023-12-31,N/A,Long An,3000.0,HIGH,GEM Gas Tracker,MOIT PDP8,Vingroup withdrew in 2023; PDP8 removed from active pipeline.
