name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Vũng Áng 2,Coal,Construction,2024,~2027 (planned),Hà Tĩnh,1200.0,MEDIUM,MOIT investment license; Mitsubishi Corp press releases,—,BOT project. Long-delayed; originally in PDP VII. Financial close reported ~2022. Supercritical technology per developer filings.
Nhiệt điện Vũng Áng 3,Coal,Cancelled,2023,—,Hà Tĩnh,1200.0,LOW,"PDP VIII (Quyết định 500/QĐ-TTg, 2023)",—,Was in PDP VII revised; removed or not carried forward in PDP VIII. Treated as cancelled.
Nhiệt điện Formosa Hà Tĩnh,Coal,Operating,2024,2016–2018,Hà Tĩnh,650.0,LOW,Formosa Plastics Group annual reports,—,Captive power for Formosa steel complex. Exact unit configuration and total capacity uncertain; estimates range 500–650 MW. Not grid-dispatched in normal operation.
Nhiệt điện Nghi Sơn 1,Coal,Operating,2024,2013–2014,Thanh Hóa,600.0,MEDIUM,EVN/Gencomp 1 disclosures,—,
Nhiệt điện Nghi Sơn 2,Coal,Operating,2024,2022,Thanh Hóa,1200.0,HIGH,Marubeni Corp press releases; MOIT BOT contract announcements,—,BOT project. Supercritical. COD 2022.
Nhiệt điện Thái Bình 1,Coal,Operating,2024,2018,Thái Bình,600.0,MEDIUM,PV Power annual reports,—,
Nhiệt điện Thái Bình 2,Coal,Operating,2024,2022–2023,Thái Bình,1200.0,HIGH,PVN/PV Power press releases; Vietnamese government/PM directives on project completion,—,Notorious cost overruns and delays (originally planned COD ~2017). Investigated for corruption. Finally commissioned 2022–2023.
Nhiệt điện Hải Dương (BOT),Coal,Operating,2024,2021–2022,Hải Dương,1200.0,HIGH,Jaks Resources Bhd Bursa Malaysia filings; MOIT investment certificate,—,"BOT project. Also known as BOT Hai Duong"". Supercritical."""
Nhiệt điện Vĩnh Tân 1,Coal,Operating,2024,2018–2019,Bình Thuận,1200.0,MEDIUM,MOIT BOT documents; CPIH/Vinacomin disclosures,—,BOT project. Chinese-financed.
Nhiệt điện Vĩnh Tân 2,Coal,Operating,2024,2014–2015,Bình Thuận,1244.0,MEDIUM,EVN/Gencomp 3 disclosures,—,Capacity sometimes listed as 2 × 600 MW nominal.
Nhiệt điện Vĩnh Tân 3,Coal,Cancelled,2023,—,Bình Thuận,1980.0,MEDIUM,"PDP VIII (QĐ 500/QĐ-TTg, 2023)",—,Was in PDP VII revised. Not carried forward in PDP VIII; effectively cancelled. Some sources list 2 × 660 MW.
Nhiệt điện Vĩnh Tân 4,Coal,Operating,2024,2017–2018,Bình Thuận,1200.0,MEDIUM,EVN/Gencomp 3 disclosures,—,
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operating,2024,2019–2020,Bình Thuận,600.0,MEDIUM,EVN/Gencomp 3 disclosures,—,Extension unit of Vinh Tan 4.
Nhiệt điện Duyên Hải 1,Coal,Operating,2024,2015–2016,Trà Vinh,1244.0,MEDIUM,EVN/Gencomp 1 disclosures,—,
Nhiệt điện Duyên Hải 2,Coal,Operating,2024,2017,Trà Vinh,622.0,MEDIUM,EVN/Gencomp 1 disclosures,—,Extension of Duyen Hai center.
Nhiệt điện Duyên Hải 3,Coal,Operating,2024,2017–2018,Trà Vinh,1244.0,MEDIUM,EVN/Gencomp 1 disclosures,—,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operating,2024,2019–2020,Trà Vinh,688.0,MEDIUM,EVN/Gencomp 1 disclosures,—,Supercritical technology. Capacity ~688 MW per some sources.
Nhiệt điện Long Phú 1,Coal,Construction,2024,Delayed (originally ~2018),Sóc Trăng,1200.0,MEDIUM,PV Power annual reports; MOIT directives,—,"Severely delayed due to US sanctions on Power Machines (Russia), the original EPC contractor. Replacement EPC sought. Under construction but progress very slow."
Nhiệt điện Long Phú 2,Coal,Cancelled,2023,—,Sóc Trăng,1320.0,MEDIUM,"PDP VIII (QĐ 500/QĐ-TTg, 2023)",—,Tata Power withdrew. Not in PDP VIII. Cancelled.
Nhiệt điện Long Phú 3,Coal,Cancelled,2023,—,Sóc Trăng,1320.0,LOW,PDP VIII,—,Was in earlier plans. Not carried forward.
Nhiệt điện Sông Hậu 1,Coal,Operating,2024,2020–2022,Hậu Giang,1200.0,HIGH,PV Power annual reports/press releases; MOIT commissioning announcements,—,"Delayed from original schedule. Unit 1 COD ~2020, Unit 2 ~2022."
Nhiệt điện Sông Hậu 2,Coal,Cancelled,2023,—,Hậu Giang,1200.0,LOW,PDP VIII,—,Developer withdrew. Not in PDP VIII.
Nhiệt điện BOT Vân Phong 1,Coal,Construction,2024,~2027 (planned),Khánh Hòa,1320.0,MEDIUM,Sumitomo Corp press releases; MOIT investment certificate,—,Long-delayed BOT. Financial close achieved. Under construction.
Nhiệt điện Vân Phong 2,Coal,Cancelled,2023,—,Khánh Hòa,1320.0,LOW,PDP VIII,—,Not carried forward in PDP VIII.
Nhiệt điện Quảng Trạch 1,Coal,Construction,2024,~2025–2026 (planned),Quảng Bình,1200.0,MEDIUM,EVN press releases; MOIT planning documents,—,Under construction.
Nhiệt điện Quảng Trạch 2,Coal,Cancelled,2023,—,Quảng Bình,1200.0,LOW,PDP VIII,—,Not in PDP VIII.
Nhiệt điện An Khánh – Bắc Giang (TBKHÍ),Coal,Shelved,2023,—,Bắc Giang,100.0,LOW,—,—,Appeared in some provincial plans. Status unclear. Source = not found for primary.
Nhiệt điện Công Thanh,Coal,Shelved,2023,—,Thanh Hóa,600.0,LOW,MOIT planning documents (PDP VII revised),—,Private-sector project. Long delayed; not clearly in PDP VIII. Treated as shelved.
Nhiệt điện Nam Định 1,Coal,Cancelled,2023,—,Nam Định,1200.0,LOW,PDP VIII,—,Was in PDP VII revised. Not in PDP VIII.
Nhiệt điện Quỳnh Lập 1,Coal,Cancelled,2023,—,Nghệ An,1200.0,LOW,PDP VIII,—,Not in PDP VIII.
Nhiệt điện Quỳnh Lập 2,Coal,Cancelled,2023,—,Nghệ An,1200.0,LOW,PDP VIII,—,Not in PDP VIII.
Nhiệt điện Vũng Áng 4 (proposed),Coal,Cancelled,2023,—,Hà Tĩnh,1200.0,LOW,PDP VIII,—,Appeared in some earlier plans. Not in PDP VIII.
Nhiệt điện Lục Nam,Coal,Shelved,2023,—,Bắc Giang,50.0,LOW,—,—,Small coal plant in provincial plans. Source = not found.
Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2024,2002,Bà Rịa–Vũng Tàu,1090.0,MEDIUM,EVN/Gencomp 3 disclosures,—,"Burns Cuu Long Basin gas via PM3-CAA pipeline. Capacity ~1,090 MW (some sources say 1,070–1,090)."
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2024,2001,Bà Rịa–Vũng Tàu,450.0,MEDIUM,EVN/Gencomp 3 disclosures,—,
Nhiệt điện Phú Mỹ 2.1 mở rộng,Domestic gas,Operating,2024,2005,Bà Rịa–Vũng Tàu,440.0,MEDIUM,EVN/Gencomp 3 disclosures,—,Extension of Phu My 2.1.
Nhiệt điện Phú Mỹ 2.2 (BOT),Domestic gas,Operating,2024,2005,Bà Rịa–Vũng Tàu,733.0,HIGH,EDF/Sumitomo press releases; MOIT BOT contract,—,First BOT power project in Vietnam.
Nhiệt điện Phú Mỹ 3 (BOT),Domestic gas,Operating,2024,2004,Bà Rịa–Vũng Tàu,744.0,HIGH,SemCorp/BP press releases; MOIT BOT contract,—,
Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2024,2004–2005,Bà Rịa–Vũng Tàu,450.0,MEDIUM,EVN/Gencomp 3 disclosures,—,
Nhiệt điện Bà Rịa,Domestic gas,Operating,2024,1995–2002,Bà Rịa–Vũng Tàu,389.0,MEDIUM,PV Power annual reports,—,Originally OCGT (1995); steam turbine added later for combined cycle. Total ~389 MW. Configuration approximate.
Nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2024,2009,Đồng Nai,450.0,HIGH,PV Power annual reports,MOIT/EVN system data,
Nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2024,2011,Đồng Nai,750.0,HIGH,PV Power annual reports,MOIT/EVN system data,
Nhiệt điện Nhơn Trạch 3,Imported LNG,Construction,2024,~2025 (planned),Đồng Nai,750.0,MEDIUM,PV Power annual reports/press releases,—,LNG-fueled. Part of Nhon Trach LNG expansion.
Nhiệt điện Nhơn Trạch 4,Imported LNG,Construction,2024,~2025–2026 (planned),Đồng Nai,750.0,MEDIUM,PV Power annual reports/press releases,—,LNG-fueled.
Nhiệt điện Cà Mau 1,Domestic gas,Operating,2024,2008,Cà Mau,750.0,HIGH,PV Power annual reports,MOIT/EVN system data,PM3-CAA gas.
Nhiệt điện Cà Mau 2,Domestic gas,Operating,2024,2008,Cà Mau,750.0,HIGH,PV Power annual reports,MOIT/EVN system data,
Nhiệt điện Ô Môn 1,Domestic gas,Operating,2024,2009–2015,Cần Thơ,660.0,MEDIUM,EVN/Gencomp 2 disclosures,—,Initially operated in open cycle; steam turbine added later. Total ~660 MW.
Nhiệt điện Ô Môn 2,Imported LNG,Announced,2024,~2028+ (planned),Cần Thơ,1050.0,LOW,PDP VIII; JICA study reports,—,LNG-fueled per PDP VIII. Long-delayed. Financing uncertain.
Nhiệt điện Ô Môn 3,Imported LNG,Announced,2024,~2028+ (planned),Cần Thơ,1050.0,LOW,PDP VIII,—,LNG-fueled per PDP VIII.
Nhiệt điện Ô Môn 4,Imported LNG,Announced,2024,~2028+ (planned),Cần Thơ,1050.0,LOW,PDP VIII,—,LNG-fueled per PDP VIII.
Nhiệt điện Thủ Đức,Domestic gas,Operating,2024,1965–2001,TP Hồ Chí Minh,165.0,LOW,EVN disclosures,—,"Old plant, partially converted to gas. Some units may be retired. Exact current operating capacity uncertain."
Nhiệt điện Cần Thơ (cũ),Domestic gas,Retired,2020,1970s,Cần Thơ,80.0,LOW,—,—,Old plant. Likely retired. Source = not found for primary.
Nhiệt điện Hiệp Phước,Domestic gas,Operating,2024,2001–2004,TP Hồ Chí Minh,375.0,MEDIUM,EVN disclosures,—,Originally oil/gas; converted to gas. Capacity ~375 MW.
Nhiệt điện Bắc Liêu LNG,Imported LNG,Announced,2024,~2028+ (planned),Bạc Liêu,3200.0,LOW,MOIT/Bac Lieu PPC investment documents; Delta Offshore Energy press releases,—,Very large proposed LNG-to-power project. MOU signed. Financing and FID uncertain. PDP VIII includes partial capacity.
Nhiệt điện LNG Long Sơn (Long An),Imported LNG,Announced,2024,~2028+ (planned),Long An,3000.0,LOW,PDP VIII; press reports,—,Large proposed LNG project. Early stage.
Nhiệt điện LNG Sơn Mỹ 1,Imported LNG,Announced,2024,~2027+ (planned),Bình Thuận,2250.0,MEDIUM,AES Corp press releases; PDP VIII,—,Linked to Son My LNG terminal.
Nhiệt điện LNG Sơn Mỹ 2,Imported LNG,Announced,2024,~2028+ (planned),Bình Thuận,2250.0,LOW,PDP VIII,—,
Nhiệt điện LNG Cà Ná,Imported LNG,Announced,2024,~2028+ (planned),Ninh Thuận,1500.0,LOW,PDP VIII; Ninh Thuan PPC documents,—,
Nhiệt điện LNG Quảng Ninh,Imported LNG,Announced,2024,~2028+ (planned),Quảng Ninh,1500.0,LOW,PDP VIII,—,
Nhiệt điện LNG Hải Lăng,Imported LNG,Announced,2024,~2028+ (planned),Quảng Trị,1500.0,LOW,PDP VIII; T&T Group press releases,—,
Nhiệt điện LNG Quảng Trạch (Quảng Bình),Imported LNG,Announced,2024,~2028+ (planned),Quảng Bình,1500.0,LOW,PDP VIII,—,Separate from Quang Trach coal.
Nhiệt điện LNG Nghi Sơn,Imported LNG,Announced,2024,~2028+ (planned),Thanh Hóa,1500.0,LOW,PDP VIII,—,
Nhiệt điện LNG Thái Bình,Imported LNG,Announced,2024,~2028+ (planned),Thái Bình,1500.0,LOW,PDP VIII,—,
Nhiệt điện LNG Long An,Imported LNG,Announced,2024,~2028+ (planned),Long An,3000.0,LOW,PDP VIII,—,May overlap with Long Son entry above; PDP VIII lists multiple Long An LNG projects.
Nhiệt điện LNG Mỹ Giang (Khánh Hòa),Imported LNG,Announced,2024,~2028+ (planned),Khánh Hòa,1500.0,LOW,PDP VIII,—,
Nhiệt điện khí Hiệp Phước (LNG),Imported LNG,Announced,2024,~2028+ (planned),TP Hồ Chí Minh,1200.0,LOW,PDP VIII,—,"New LNG plant, distinct from existing Hiep Phuoc gas plant."
Nhiệt điện khí Bình Thuận (Block B),Domestic gas,Announced,2024,~2028+ (planned),Bình Thuận,750.0,LOW,PDP VIII,—,Linked to Block B gas field development.
Nhiệt điện khí lô B – Ô Môn,Domestic gas,Announced,2024,—,Cần Thơ,0,LOW,PDP VIII,—,Block B gas supply for O Mon complex; may overlap with O Mon 2/3/4 entries. See notes.
Nhiệt điện Thăng Long (Quảng Ninh),Coal,Operating,2024,2018,Quảng Ninh,600.0,MEDIUM,MOIT investment license; Geleximco disclosures,—,Private-sector coal plant.
Nhiệt điện BOT Phú Mỹ 2.2 mở rộng,Domestic gas,Shelved,2020,—,Bà Rịa–Vũng Tàu,480.0,LOW,—,—,Was discussed in earlier plans. Not progressed. Source = not found.
Nhiệt điện Kiên Giang 1,Coal,Cancelled,2023,—,Kiên Giang,1200.0,LOW,PDP VIII,—,Not in PDP VIII.
Nhiệt điện Kiên Giang 2,Coal,Cancelled,2023,—,Kiên Giang,1200.0,LOW,PDP VIII,—,Not in PDP VIII.
Nhiệt điện Tân Phước (Tiền Giang),Coal,Cancelled,2023,—,Tiền Giang,1200.0,LOW,PDP VIII,—,Not in PDP VIII.
Nhiệt điện Sóc Trăng 1,Coal,Cancelled,2023,—,Sóc Trăng,1200.0,LOW,PDP VIII,—,Not in PDP VIII.
Nhiệt điện Bạc Liêu (than),Coal,Cancelled,2023,—,Bạc Liêu,1200.0,LOW,PDP VIII,—,Coal project cancelled; site now proposed for LNG.
Nhiệt điện Hòa Bình (Lương Sơn),Coal,Shelved,2020,—,Hòa Bình,50.0,LOW,—,—,Small coal plant in provincial plans. Source = not found.
Nhiệt điện Mạo Khê,Coal,Operating,2024,2013–2015,Quảng Ninh,440.0,MEDIUM,Vinacomin disclosures,—,
Nhiệt điện Đông Triều,Coal,Operating,2024,2014,Quảng Ninh,110.0,LOW,Vinacomin disclosures,—,Exact capacity uncertain.
