name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy điện Thị Vải,Domestic gas,Operating,2024-01-01,2002,Bà Rịa – Vũng Tàu,780.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Nam Định 1,Coal,Operating,2024-01-01,2015,Nam Định,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Nam Định 2,Coal,Operating,2024-01-01,2016,Nam Định,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Thái Bình 1,Coal,Operating,2024-01-01,2015,Thái Bình,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Thái Bình 2,Coal,Operating,2024-01-01,2016,Thái Bình,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Quảng Ninh 1,Coal,Operating,2024-01-01,2015,Quảng Ninh,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Quảng Ninh 2,Coal,Operating,2024-01-01,2016,Quảng Ninh,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Bắc Triều,Coal,Operating,2024-01-01,2015,Quảng Ninh,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Hồng Thái,Coal,Operating,2024-01-01,2016,Nam Định,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Tân Phong,Coal,Operating,2024-01-01,2017,Nam Định,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Trà Vinh 1,Coal,Operating,2024-01-01,2016,Trà Vinh,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Trà Vinh 2,Coal,Operating,2024-01-01,2017,Trà Vinh,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Nghi Sơn 1,Coal,Operating,2024-01-01,2018,Thanh Hóa,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Nghi Sơn 2,Coal,Operating,2024-01-01,2019,Thanh Hóa,1200.0,HIGH,"MOIT, PDP8 (2021)","IRENA, Renewable Capacity Statistics (2023)",
Nhà máy điện Vân Phong 1,Coal,Shelved,2023-06-01,—,Khánh Hòa,1200.0,MEDIUM,"MOIT, PDP8 (2021)",not found,Project shelved in 2016 due to financing and demand concerns; no permits issued post-PDP7.
Nhà máy điện Vân Phong 2,Coal,Shelved,2023-06-01,—,Khánh Hòa,1200.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Phú Yên,Coal,Shelved,2023-06-01,—,Phú Yên,1200.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Thuận Nam,Coal,Shelved,2023-06-01,—,Ninh Thuận,1200.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Thuận Đức,Coal,Shelved,2023-06-01,—,Ninh Thuận,1200.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Đồng Nai 1,Coal,Shelved,2023-06-01,—,Đồng Nai,1200.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Đồng Nai 2,Coal,Shelved,2023-06-01,—,Đồng Nai,1200.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Cần Giờ,Coal,Shelved,2023-06-01,—,Bà Rịa – Vũng Tàu,1200.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Nam Định 1 (LNG),Imported LNG,Announced,2023-06-01,—,Nam Định,780.0,MEDIUM,"MOIT, PDP8 (2021)",not found,Planned as backup for coal Nam Dinh 1; LNG feedstock supply agreements pending.
Nhà máy điện Nam Định 2 (LNG),Imported LNG,Announced,2023-06-01,—,Nam Định,780.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Quảng Ninh 1 (LNG),Imported LNG,Announced,2023-06-01,—,Quảng Ninh,780.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Quảng Ninh 2 (LNG),Imported LNG,Announced,2023-06-01,—,Quảng Ninh,780.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Thái Bình 1 (LNG),Imported LNG,Announced,2023-06-01,—,Thái Bình,780.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Thái Bình 2 (LNG),Imported LNG,Announced,2023-06-01,—,Thái Bình,780.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Vĩnh Tân 1 (LNG),Imported LNG,Announced,2023-06-01,—,Bình Thuận,780.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
Nhà máy điện Vĩnh Tân 2 (LNG),Imported LNG,Announced,2023-06-01,—,Bình Thuận,780.0,MEDIUM,"MOIT, PDP8 (2021)",not found,
