name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Vĩnh Tân 2,Coal,Operating,2024,2014–2015,Bình Thuận,1244.0,HIGH,PDP VII revised,EVN annual report,
Nhiệt điện Vĩnh Tân 3,Coal,Cancelled,2023,—,Bình Thuận,1980.0,MEDIUM,"PDP VIII (Decision 500/QĐ-TTg, 2023)","News reports (VnExpress, Tuoi Tre)",Removed from PDP VIII. Originally planned as BOT coal project. Cancelled as part of Vietnam's coal reduction commitments.
Nhiệt điện Vĩnh Tân 4,Coal,Operating,2024,2017–2018,Bình Thuận,1200.0,HIGH,PDP VII revised,EVN annual report,
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operating,2024,2019,Bình Thuận,600.0,MEDIUM,EVN annual report,PDP VII revised,Extension unit at Vinh Tan 4 site.
Nhiệt điện Duyên Hải 1,Coal,Operating,2024,2015–2016,Trà Vinh,1244.0,HIGH,PDP VII revised,EVN annual report,
Nhiệt điện Duyên Hải 2,Coal,Operating,2024,2017,Trà Vinh,622.0,MEDIUM,PDP VII revised,EVN annual report,Sometimes described as Duyen Hai 1 extension.
Nhiệt điện Duyên Hải 3,Coal,Operating,2024,2017–2018,Trà Vinh,1244.0,HIGH,PDP VII revised,EVN annual report,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operating,2024,2019,Trà Vinh,688.0,HIGH,JERA press releases,PDP VII revised; MOIT,Originally a BOT by Janakuasa (Malaysia); later JERA involvement. COD 2019.
Nhiệt điện Long Phú 1,Coal,Construction,2024,Delayed; originally ~2018–2019,Sóc Trăng,1200.0,MEDIUM,PV Power annual report,PDP VII revised; MOIT announcements,Severely delayed. Original EPC by Power Machines (Russia); affected by US sanctions. PV Power seeking replacement contractor. Status uncertain; construction partially complete.
Nhiệt điện Long Phú 2,Coal,Cancelled,2023,—,Sóc Trăng,1320.0,MEDIUM,"PDP VIII (Decision 500/QĐ-TTg, 2023)",News reports,Removed from PDP VIII. Tata Power withdrew.
Nhiệt điện Long Phú 3,Coal,Cancelled,2023,—,Sóc Trăng,1320.0,LOW,PDP VIII,—,Removed from planning.
Nhiệt điện Sông Hậu 1,Coal,Operating,2024,2020–2022,Hậu Giang,1200.0,HIGH,PV Power annual report / press releases,PDP VII revised; MOIT,"Delayed from original schedule. Unit 1 COD ~2020, Unit 2 COD ~2022. Lilama EPC."
Nhiệt điện Sông Hậu 2,Coal,Cancelled,2023,—,Hậu Giang,1200.0,MEDIUM,PDP VIII,News reports,Removed from PDP VIII.
Nhiệt điện Thái Bình 1,Coal,Operating,2024,2018,Thái Bình,600.0,MEDIUM,PDP VII revised,EVN annual report,
Nhiệt điện Thái Bình 2,Coal,Operating,2024,2022–2023,Thái Bình,1200.0,HIGH,PVN press releases (2022–2023),MOIT announcements,"Notorious for massive cost overruns and corruption scandal. Originally expected COD ~2017. Unit 1 COD late 2022, Unit 2 COD 2023."
Nhiệt điện Mạo Khê,Coal,Operating,2024,2012–2013,Quảng Ninh,440.0,MEDIUM,PDP VII revised,Vinacomin data,CFB technology.
Nhiệt điện Đông Triều,Coal,Operating,2024,2015,Quảng Ninh,220.0,MEDIUM,PDP VII revised,Vinacomin data,CFB.
Nhiệt điện Hải Dương (BOT),Coal,Operating,2024,2020–2021,Hải Dương,1200.0,HIGH,Jaks Resources Berhad Bursa Malaysia filings,MOIT BOT project list,"BOT project. Also known as BOT Hai Duong"" or ""Jaks–CEEC Hai Duong."""""
Nhiệt điện Vân Phong 1,Coal,Construction,2024,Expected ~2027,Khánh Hòa,1320.0,MEDIUM,Sumitomo Corp press releases,PDP VIII; MOIT,BOT project. Long-delayed. Originally planned by various developers. Sumitomo took over.
Nhiệt điện Vân Phong 2,Coal,Cancelled,2023,—,Khánh Hòa,1320.0,LOW,PDP VIII,—,Removed from PDP VIII.
Nhiệt điện Quảng Trạch 1,Coal,Construction,2024,Expected ~2025–2026,Quảng Bình,1200.0,MEDIUM,EVN annual report,PDP VIII; MOIT,Under construction.
Nhiệt điện Quảng Trạch 2,Coal,Cancelled,2023,—,Quảng Bình,1200.0,LOW,PDP VIII,—,Removed from PDP VIII planning as coal. Site may be repurposed for LNG.
Nhiệt điện An Khánh – Bắc Giang (TBKHÍ),Coal,—,—,—,Bắc Giang,0,LOW,—,—,Placeholder: some sources reference a small coal plant in Bac Giang area; may be confused with Son Dong. Not confirmed independently. Omit if duplicate.
Nhiệt điện Ghềnh Ráng (Quy Nhơn),Coal,Retired,~2015,1970s,Bình Định,50.0,LOW,—,—,"Old plant, likely retired. Very limited data."
Nhiệt điện Thủ Đức,Domestic gas,Operating,2024,1966 (original); repowered,TP. Hồ Chí Minh,165.0,LOW,EVN data,—,Originally oil-fired; converted. Very old plant. Status uncertain; may be partially retired.
Nhiệt điện Bà Rịa,Domestic gas,Operating,2024,1995–2002,Bà Rịa–Vũng Tàu,389.0,MEDIUM,PV Power annual report,PDP VII revised,Open-cycle gas turbines. Uses Cuu Long basin gas. Capacity sometimes reported ~389 MW.
Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2024,2002–2004,Bà Rịa–Vũng Tàu,1090.0,HIGH,PDP VII revised,EVN annual report,CCGT. Uses Nam Con Son basin gas.
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2024,2001,Bà Rịa–Vũng Tàu,450.0,MEDIUM,EVN annual report,PDP VII revised,
Nhiệt điện Phú Mỹ 2.1 mở rộng,Domestic gas,Operating,2024,2005,Bà Rịa–Vũng Tàu,440.0,MEDIUM,EVN annual report,PDP VII revised,Extension of Phu My 2.1 complex.
Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operating,2024,2005,Bà Rịa–Vũng Tàu,733.0,HIGH,EDF / Sumitomo investor filings,PDP VII revised; MOIT BOT list,BOT project. 20-year PPA. One of Vietnam's first gas BOT IPPs.
Nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2024,2004,Bà Rịa–Vũng Tàu,744.0,HIGH,SembCorp annual report,PDP VII revised; MOIT BOT list,BOT project. Uses Nam Con Son gas.
Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2024,2005,Bà Rịa–Vũng Tàu,450.0,MEDIUM,EVN annual report,PDP VII revised,
Nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2024,2009,Đồng Nai,450.0,HIGH,PV Power annual report,PDP VII revised,Uses Nam Con Son gas.
Nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2024,2011–2012,Đồng Nai,750.0,HIGH,PV Power annual report,PDP VII revised,
Nhiệt điện Nhơn Trạch 3,Imported LNG,Construction,2024,Expected ~2025,Đồng Nai,750.0,MEDIUM,PV Power annual report / press releases (2023),PDP VIII,First LNG-to-power project in Vietnam. Thi Vai LNG terminal.
Nhiệt điện Nhơn Trạch 4,Imported LNG,Construction,2024,Expected ~2025–2026,Đồng Nai,750.0,MEDIUM,PV Power annual report / press releases,PDP VIII,Paired with Nhon Trach 3; same LNG supply.
Nhiệt điện Cà Mau 1,Domestic gas,Operating,2024,2008,Cà Mau,750.0,HIGH,PV Power annual report,PDP VII revised,Uses PM3-CAA gas (Malaysia–Vietnam JDA).
Nhiệt điện Cà Mau 2,Domestic gas,Operating,2024,2008–2009,Cà Mau,750.0,HIGH,PV Power annual report,PDP VII revised,
Trung tâm Điện lực Ô Môn – Nhà máy Ô Môn 1,Domestic gas,Operating,2024,2009–2015,Cần Thơ,660.0,MEDIUM,EVN annual report,PDP VII revised,Initially operated in open cycle (~330 MW) from 2009; CCGT conversion completed ~2015. Uses PM3-CAA gas.
Trung tâm Điện lực Ô Môn – Nhà máy Ô Môn 2,Imported LNG,Announced,2024,Planned ~2026–2028,Cần Thơ,1050.0,MEDIUM,PDP VIII,JICA project documents,Planned to use LNG (possibly from Block B gas or imported LNG). Long-delayed.
Trung tâm Điện lực Ô Môn – Nhà máy Ô Môn 3,Domestic gas,Announced,2024,Planned ~2027–2028,Cần Thơ,750.0,LOW,PDP VIII,—,Planned to use Block B – O Mon gas. Dependent on Block B gas field development.
Trung tâm Điện lực Ô Môn – Nhà máy Ô Môn 4,Domestic gas,Announced,2024,Planned ~2027–2028,Cần Thơ,750.0,LOW,PDP VIII,—,Same Block B gas dependency as O Mon 3.
Nhiệt điện Hiệp Phước,Domestic gas,Operating,2024,2001,TP. Hồ Chí Minh,375.0,MEDIUM,EVN annual report,PDP VII revised,Originally oil/gas; converted to gas CCGT.
Nhiệt điện Cần Thơ,Domestic gas,Operating,2024,2002,Cần Thơ,80.0,LOW,EVN data,—,Small gas turbine plant. Limited data.
Nhiệt điện Thủ Đức (turbine khí),Domestic gas,Operating,2024,Various,TP. Hồ Chí Minh,128.0,LOW,EVN data,—,May overlap with Thu Duc entry above. Old gas turbines. Status uncertain.
Nhiệt điện Bắc Liêu LNG,Imported LNG,Announced,2024,Planned ~2027+,Bạc Liêu,3200.0,LOW,PDP VIII,Delta Offshore Energy press releases,Very large proposed LNG-to-power project. PPA and gas supply not finalized. Feasibility questioned. Included in PDP VIII at reduced capacity.
Nhiệt điện LNG Long An 1,Imported LNG,Announced,2024,Planned ~2028+,Long An,1500.0,LOW,PDP VIII,News reports (VnExpress),In PDP VIII. Early stage.
Nhiệt điện LNG Long An 2,Imported LNG,Announced,2024,Planned ~2030+,Long An,1500.0,LOW,PDP VIII,—,In PDP VIII. Very early stage.
Nhiệt điện LNG Quảng Ninh,Imported LNG,Announced,2024,Planned ~2030+,Quảng Ninh,1500.0,LOW,PDP VIII,—,In PDP VIII.
Nhiệt điện LNG Hải Lăng,Imported LNG,Announced,2024,Planned ~2028+,Quảng Trị,1500.0,LOW,PDP VIII,T&T Group press releases,In PDP VIII. MOU signed.
Nhiệt điện LNG Chân Mây,Imported LNG,Announced,2024,Planned ~2030+,Thừa Thiên Huế,4000.0,LOW,PDP VIII,—,Very large proposed project. In PDP VIII at reduced/phased capacity.
Nhiệt điện LNG Quảng Trạch (khí),Imported LNG,Announced,2024,Planned ~2028+,Quảng Bình,1500.0,LOW,PDP VIII,—,Site may overlap with cancelled Quang Trach 2 coal. Conversion to LNG in PDP VIII.
Nhiệt điện LNG Cà Ná,Imported LNG,Announced,2024,Planned ~2028+,Ninh Thuận,1500.0,LOW,PDP VIII,News reports,In PDP VIII.
Nhiệt điện LNG Sơn Mỹ 1,Imported LNG,Announced,2024,Planned ~2027+,Bình Thuận,2250.0,MEDIUM,AES Corp investor presentations,PDP VIII,Son My LNG terminal under development by AES/PV Gas.
Nhiệt điện LNG Sơn Mỹ 2,Imported LNG,Announced,2024,Planned ~2028+,Bình Thuận,2250.0,LOW,PDP VIII,—,Paired with Son My 1 at same power center.
Nhiệt điện LNG Hiệp Phước (giai đoạn 2),Imported LNG,Announced,2024,Planned ~2028+,TP. Hồ Chí Minh,1200.0,LOW,PDP VIII,—,Expansion of existing Hiep Phuoc site using LNG.
Nhiệt điện LNG Nghi Sơn,Imported LNG,Announced,2024,Planned ~2030+,Thanh Hóa,1500.0,LOW,PDP VIII,—,In PDP VIII.
Nhiệt điện LNG Mỹ Giang (Vân Phong),Imported LNG,Announced,2024,Planned ~2030+,Khánh Hòa,1500.0,LOW,PDP VIII,—,In PDP VIII.
Nhiệt điện BOT Phú Mỹ 2.2 mở rộng / Phú Mỹ complex other,Domestic gas,—,—,—,Bà Rịa–Vũng Tàu,0,LOW,—,—,Placeholder for any additional small units at Phu My complex not separately identified. May be double-counted with above entries.
Nhiệt điện Kiên Giang 1,Coal,Cancelled,2023,—,Kiên Giang,600.0,LOW,PDP VIII,—,Was in PDP VII revised; removed from PDP VIII.
Nhiệt điện Kiên Giang 2,Coal,Cancelled,2023,—,Kiên Giang,0,LOW,PDP VIII,—,Removed from planning.
Nhiệt điện Quỳnh Lập 1,Coal,Cancelled,2023,—,Nghệ An,1200.0,MEDIUM,PDP VIII,News reports,Was in PDP VII revised as BOT. Korean investors withdrew. Removed from PDP VIII.
Nhiệt điện Quỳnh Lập 2,Coal,Cancelled,2023,—,Nghệ An,1200.0,LOW,PDP VIII,—,Removed from PDP VIII.
Nhiệt điện Công Thanh,Coal,Shelved,2023,—,Thanh Hóa,600.0,LOW,PDP VII revised,News reports,Private developer. Project stalled. Not clearly in PDP VIII.
Nhiệt điện Nam Định 1,Coal,Cancelled,2023,—,Nam Định,1200.0,LOW,PDP VIII,—,Was in PDP VII revised; removed from PDP VIII.
Nhiệt điện Hải Hà,Coal,Cancelled,2023,—,Quảng Ninh,2000.0,LOW,PDP VII revised,PDP VIII,Was planned; removed.
Nhiệt điện Lục Nam,Coal,Cancelled,2020,—,Bắc Giang,50.0,LOW,PDP VII revised,—,Small planned coal plant; cancelled.
Nhiệt điện Thăng Long,Coal,Operating,2024,2018,Quảng Ninh,600.0,MEDIUM,MOIT announcements,PDP VII revised,Private/IPP coal plant.
Nhiệt điện BOT Vĩnh Tân 1 mở rộng,Coal,Cancelled,2023,—,Bình Thuận,0,LOW,PDP VIII,—,Was planned; removed from PDP VIII.
Nhiệt điện Sóc Trăng 1,Coal,Cancelled,2023,—,Sóc Trăng,1200.0,LOW,PDP VIII,—,Was in PDP VII revised; removed.
Nhiệt điện Bình Định,Coal,Cancelled,2023,—,Bình Định,600.0,LOW,PDP VII revised,PDP VIII,Removed from PDP VIII.
Nhiệt điện LNG Thái Bình,Imported LNG,Announced,2024,Planned ~2030+,Thái Bình,1500.0,LOW,PDP VIII,—,In PDP VIII.
Nhiệt điện LNG Quảng Ninh (Cẩm Phả),Imported LNG,Announced,2024,Planned ~2030+,Quảng Ninh,1500.0,LOW,PDP VIII,—,"In PDP VIII. May be same as Quang Ninh LNG"" above or separate."""
