name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy nhiệt điện Vĩnh Tân 3 (BOT),Coal,Cancelled,2020,—,Bình Thuận,1980.0,LOW,PDP7 revised (2016),"News of cancellation, 2020 (url not verified)",Cancelled in 2020; replaced by EVN’s Vinh Tan 3 (2x600 MW).
Nhà máy nhiệt điện Vĩnh Tân 3 (EVN),Coal,Construction,2023-01,"Unit 1: 2022, Unit 2: 2024 exp.",Bình Thuận,1200.0,LOW,"EVN, press release Dec 2022 (url not verified)",PDP7 revised amendment (undated),Unit 1 synchronized December 2022; unit 2 under construction. Replaces cancelled BOT.
Nhà máy nhiệt điện Vĩnh Tân 4,Coal,Operating,2023-01,2017–2018,Bình Thuận,1200.0,MEDIUM,"EVN, Annual Report 2018 (url not verified)",PDP7 revised (2016),
Nhà máy nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Cancelled,2023-05,—,Bình Thuận,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),Discontinued under PDP8.
Nhà máy nhiệt điện Duyên Hải 1,Coal,Operating,2023-01,2015,Trà Vinh,1244.0,MEDIUM,"EVN, Annual Report 2016 (url not verified)",PDP7 revised (2016),
Nhà máy nhiệt điện Duyên Hải 2,Coal,Operating,2023-01,2017,Trà Vinh,1200.0,MEDIUM,PDP7 revised (2016),"Industry press, 2017 (url not verified)",BOT plant by Malaysian developer.
Nhà máy nhiệt điện Duyên Hải 3,Coal,Operating,2023-01,2020–2021,Trà Vinh,1320.0,MEDIUM,"EVN, press release 2021 (url not verified)",PDP7 revised (2016),"Unit 1 commercial operation 2020, unit 2 2021."
Nhà máy nhiệt điện Long An 1,Coal,Cancelled,2023-05,—,Long An,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),Cancelled under PDP8; never proceeded to construction.
Nhà máy nhiệt điện Long An 2,Coal,Cancelled,2023-05,—,Long An,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),
Nhà máy nhiệt điện Quảng Trạch 1 (than),Coal,Cancelled,2023-05,—,Quảng Bình,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),Project converted to LNG under PDP8.
Nhà máy nhiệt điện Quảng Trạch 2 (than),Coal,Cancelled,2023-05,—,Quảng Bình,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),
Nhà máy nhiệt điện Quỳnh Lập 1,Coal,Cancelled,2023-05,—,Nghệ An,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),
Nhà máy nhiệt điện Quỳnh Lập 2,Coal,Cancelled,2023-05,—,Nghệ An,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),
Nhà máy nhiệt điện Sông Hậu 1,Coal,Operating,2023-01,2021–2022,Hậu Giang,1200.0,MEDIUM,"EVN, press release 2022 (url not verified)",PDP7 revised (2016),"Unit 1 commercial in 2021, unit 2 2022 after long delays."
Nhà máy nhiệt điện Sông Hậu 2,Coal,Cancelled,2023-05,—,Hậu Giang,2000.0,LOW,PDP7 revised (2016),PDP8 (2023),Cancelled under PDP8.
Nhà máy nhiệt điện Long Phú 1,Coal,Shelved,2023-01,—,Sóc Trăng,1200.0,LOW,PDP7 revised (2016),"Press, 2020 (url not verified)","Construction started, then suspended; status unchanged through PDP8."
Nhà máy nhiệt điện Long Phú 2,Coal,Cancelled,2023-05,—,Sóc Trăng,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),
Nhà máy nhiệt điện Long Phú 3,Coal,Cancelled,2023-05,—,Sóc Trăng,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),
Nhà máy nhiệt điện Nam Định 1,Coal,Shelved,2023-05,—,Nam Định,1200.0,LOW,PDP7 revised (2016),PDP8 (2023),Project shelved; not in PDP8 active list.
Nhà máy nhiệt điện Na Dương 1,Coal,Operating,2023-01,2005,Lạng Sơn,110.0,LOW,"Vinacomin, general information (url not verified)",PDP7 revised (2016),
Nhà máy nhiệt điện Cao Ngạn,Coal,Operating,2023-01,2006,Thái Nguyên,115.0,LOW,"Vinacomin, general information (url not verified)",PDP7 revised (2016),
Nhà máy nhiệt điện An Khánh 1,Coal,Operating,2023-01,2006,Thái Nguyên,115.0,LOW,"Vinacomin, general information (url not verified)",PDP7 revised (2016),
Nhà máy nhiệt điện Sơn Động,Coal,Operating,2023-01,2010–2011,Bắc Giang,220.0,LOW,"Vinacomin, general information (url not verified)",PDP7 revised (2016),
Nhà máy nhiệt điện Mạo Khê 1,Coal,Operating,2023-01,2012,Quảng Ninh,440.0,LOW,"Vinacomin, general information (url not verified)",PDP7 revised (2016),
Nhà máy nhiệt điện Cẩm Phả 2,Coal,Pre‑permit,2023-01,—,Quảng Ninh,600.0,LOW,"Vinacomin investment plan, 2019 (url not verified)",Not found in PDP8 final list,Status uncertain; plans may be suspended.
Nhà máy nhiệt điện Phả Lại 1,Coal,Operating,2023-01,1986–1990,Hải Dương,440.0,MEDIUM,"EVN, historical data (url not verified)",PDP7 revised (2016),Some older units may face retirement but still listed as operating.
Nhà máy nhiệt điện Phả Lại 2,Coal,Operating,2023-01,2004–2005,Hải Dương,1200.0,MEDIUM,"EVN, Annual Report 2005 (url not verified)",PDP7 revised (2016),
Nhà máy nhiệt điện Ninh Bình,Coal,Retired,2016,1974–1976,Ninh Bình,200.0,MEDIUM,"EVN, retirement announcement 2015 (url not verified)",PDP7 revised (2016),Decommissioned 2015/2016.
Nhà máy nhiệt điện Nông Sơn,Coal,Operating,2023-01,2008,Quảng Nam,30.0,LOW,"Vinacomin, general information (url not verified)",PDP7 revised (2016),
Nhà máy điện tuabin khí Phú Mỹ 1,Domestic gas,Operating,2023-01,1999,Bà Rịa – Vũng Tàu,462.0,MEDIUM,"EVN, power plant list (url not verified)",PDP7 revised (2016),
Nhà máy điện tuabin khí Phú Mỹ 2.1,Domestic gas,Operating,2023-01,2001,Bà Rịa – Vũng Tàu,576.0,MEDIUM,"EVN, power plant list (url not verified)",PDP7 revised (2016),
Nhà máy điện tuabin khí Phú Mỹ 2.2,Domestic gas,Operating,2023-01,2005,Bà Rịa – Vũng Tàu,576.0,MEDIUM,"EVN, power plant list (url not verified)",PDP7 revised (2016),
Nhà máy điện tuabin khí Phú Mỹ 3,Domestic gas,Operating,2023-01,2004,Bà Rịa – Vũng Tàu,1480.0,HIGH,"BP Vietnam, press release 2004 (url not verified)",PDP7 revised (2016),
Nhà máy điện tuabin khí Phú Mỹ 4,Domestic gas,Operating,2023-01,2011,Bà Rịa – Vũng Tàu,468.0,MEDIUM,"EVN, press release 2011 (url not verified)",PDP7 revised (2016),
Nhà máy điện Nhơn Trạch 1,Domestic gas,Operating,2023-01,2009–2010,Đồng Nai,900.0,HIGH,PV Power annual report (url not verified),PDP7 revised (2016),
Nhà máy điện Nhơn Trạch 2,Domestic gas,Operating,2023-01,2011,Đồng Nai,750.0,LOW,"PV Power, factsheet (url not verified)",PDP7 revised (2016),Unit count uncertain; cited as a 750‑MW single‑shaft CCGT.
Nhà máy điện Cà Mau 1,Domestic gas,Operating,2023-01,2007,Cà Mau,1000.0,MEDIUM,PV Power annual report (url not verified),PDP7 revised (2016),
Nhà máy điện Cà Mau 2,Domestic gas,Operating,2023-01,2008,Cà Mau,1000.0,MEDIUM,PV Power annual report (url not verified),PDP7 revised (2016),
Nhà máy điện Ô Môn 1,Domestic gas,Operating,2023-01,2015–2016,Cần Thơ,660.0,MEDIUM,"EVN, Annual Report 2016 (url not verified)",PDP7 revised (2016),
Nhà máy điện Ô Môn 2,Domestic gas,Shelved,2023-01,—,Cần Thơ,760.0,LOW,PDP7 revised (2016),"Press, 2020 (url not verified)",Planned in PDP7; no construction start; under review for LNG switch.
Nhà máy điện Hiệp Phước 1,Domestic gas,Operating,2023-01,2012,TP. Hồ Chí Minh,375.0,LOW,"EVN, station list (url not verified)",PDP7 revised (2016),
Nhà máy điện Bà Rịa,Domestic gas,Operating,2023-01,2009,Bà Rịa – Vũng Tàu,388.0,LOW,"EVN, station list (url not verified)",PDP7 revised (2016),
Nhà máy điện Nhơn Trạch 3,Imported LNG,Construction,2023-01,2024 exp.,Đồng Nai,750.0,MEDIUM,"PV Power, progress update 2022 (url not verified)",PDP8 (2023),Part of Nhon Trach 3&4 LNG power complex.
Nhà máy điện Nhơn Trạch 4,Imported LNG,Construction,2023-01,2024 exp.,Đồng Nai,750.0,MEDIUM,"PV Power, progress update 2022 (url not verified)",PDP8 (2023),
Nhà máy điện Sơn Mỹ 1,Imported LNG,Announced,2023-05,after 2030,Bình Thuận,2250.0,LOW,PDP8 (2023),"AES Corp., project description (url not verified)",Scheduled later in PDP8.
Nhà máy điện Sơn Mỹ 2,Imported LNG,Announced,2023-05,after 2030,Bình Thuận,1500.0,LOW,PDP8 (2023),"MOIT approval news, 2023 (url not verified)",
Nhà máy điện Quảng Trạch 1 (LNG),Imported LNG,Pre‑permit,2023-05,after 2025,Quảng Bình,1500.0,LOW,PDP8 (2023),EVN project document (url not verified),Converted from coal to LNG under PDP8.
Nhà máy điện Quảng Trạch 2 (LNG),Imported LNG,Pre‑permit,2023-05,after 2025,Quảng Bình,1500.0,LOW,PDP8 (2023),EVN project document (url not verified),
Nhà máy điện Long Sơn (LNG),Imported LNG,Announced,2023-05,after 2025,Bà Rịa – Vũng Tàu,1500.0,LOW,PDP8 (2023),MOIT approval news (url not verified),
Nhà máy điện Bạc Liêu (LNG),Imported LNG,Cancelled,2023-05,—,Bạc Liêu,3200.0,LOW,PDP7 revised (2016),PDP8 (2023),Massive LNG‑to‑power project cancelled; replaced by smaller alternatives.
Nhà máy điện Quảng Ninh (LNG),Imported LNG,Announced,2023-05,after 2025,Quảng Ninh,1500.0,LOW,PDP8 (2023),MOIT planning document (url not verified),
