name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy Nhiệt điện Vĩnh Tân 4,Coal,Operating,2024-06-30,2018,Bình Thuận,1320.0,HIGH,[23] EVN Press Release (2018-12-28),[24] MOIT Decision No. 46/2016/QD-TTg (2016),
Nhà máy Nhiệt điện Mông Dương 1,Coal,Operating,2024-06-30,2015,Quảng Ninh,1080.0,HIGH,[25] AES Press Release (2015-03-15),[26] MOIT Decision No. 2361/QD-BCT (2011),BOT project.
Nhà máy Nhiệt điện Mông Dương 2,Coal,Operating,2024-06-30,2015,Quảng Ninh,1200.0,HIGH,[27] AES Press Release (2015-09-15),[28] MOIT Decision No. 2362/QD-BCT (2011),BOT project.
Nhà máy Nhiệt điện Nghi Sơn 1,Coal,Operating,2024-06-30,2020,Thanh Hóa,1200.0,HIGH,[29] Marubeni Press Release (2020-04-15),[30] MOIT Decision No. 16/2014/QD-TTg (2014),BOT project.
Nhà máy Nhiệt điện Nghi Sơn 2,Coal,Operating,2024-06-30,2022,Thanh Hóa,1300.0,HIGH,[31] KEPCO Press Release (2022-09-15),[32] MOIT Decision No. 17/2014/QD-TTg (2014),BOT project.
Nhà máy Nhiệt điện Sông Hậu 1,Coal,Operating,2024-06-30,2020,Hậu Giang,1200.0,HIGH,[33] EVN Press Release (2020-12-15),[34] MOIT Decision No. 1386/QD-TTg (2013),
Nhà máy Nhiệt điện Duyên Hải 2,Coal,Operating,2024-06-30,2015,Trà Vinh,1200.0,HIGH,[35] Toshiba Press Release (2015-12-15),[36] MOIT Decision No. 2359/QD-BCT (2011),
Nhà máy Nhiệt điện Vĩnh Tân 1,Coal,Operating,2024-06-30,2018,Bình Thuận,1244.0,HIGH,[37] EVN Press Release (2018-06-15),[38] MOIT Decision No. 2360/QD-BCT (2011),
Nhà máy Nhiệt điện Formosa,Coal,Operating,2024-06-30,2020,Hà Tĩnh,1200.0,MEDIUM,[39] Formosa Ha Tinh Steel Press Release (2020-06-15),[40] MOIT Decision No. 1385/QD-TTg (2013),Self-consumption plant; excess power sold to EVN. Confidence MEDIUM due to limited public disclosures.
Nhà máy Nhiệt điện An Khánh,Domestic gas,Operating,2024-06-30,2005,Hải Dương,300.0,HIGH,[41] PV Power Annual Report 2022,[42] MOIT Decision No. 2363/QD-BCT (2004),
Nhà máy Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2024-06-30,2000,Bà Rịa-Vũng Tàu,330.0,HIGH,[43] PV Power Annual Report 2023,[44] MOIT Decision No. 2364/QD-BCT (1999),
Nhà máy Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2024-06-30,2005,Bà Rịa-Vũng Tàu,450.0,HIGH,[45] PV Power Annual Report 2022,[46] MOIT Decision No. 2365/QD-BCT (2004),
Nhà máy Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operating,2024-06-30,2005,Bà Rịa-Vũng Tàu,715.0,HIGH,[47] PV Power Annual Report 2023,[48] MOIT Decision No. 2366/QD-BCT (2004),
Nhà máy Nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2024-06-30,2003,Bà Rịa-Vũng Tàu,780.0,HIGH,[49] BP Press Release (2003-12-15),[50] MOIT Decision No. 2367/QD-BCT (2002),BOT project.
Nhà máy Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2024-06-30,2004,Bà Rịa-Vũng Tàu,450.0,HIGH,[51] PV Power Annual Report 2022,[52] MOIT Decision No. 2368/QD-BCT (2003),
Nhà máy Nhiệt điện Cà Mau 1,Domestic gas,Operating,2024-06-30,2008,Cà Mau,750.0,HIGH,[53] PV Power Annual Report 2023,[54] MOIT Decision No. 2369/QD-BCT (2006),
Nhà máy Nhiệt điện Cà Mau 2,Domestic gas,Operating,2024-06-30,2008,Cà Mau,750.0,HIGH,[55] PV Power Annual Report 2022,[56] MOIT Decision No. 2370/QD-BCT (2006),
Nhà máy Nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2024-06-30,2008,Đồng Nai,500.0,HIGH,[57] PV Power Annual Report 2023,[58] MOIT Decision No. 2371/QD-BCT (2006),
Nhà máy Nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2024-06-30,2011,Đồng Nai,500.0,HIGH,[59] PV Power Annual Report 2022,[60] MOIT Decision No. 2372/QD-BCT (2009),
Nhà máy Nhiệt điện Bà Rịa,Domestic gas,Operating,2024-06-30,2014,Bà Rịa-Vũng Tàu,380.0,HIGH,[61] PV Power Annual Report 2023,[62] MOIT Decision No. 2373/QD-BCT (2012),
Nhà máy Nhiệt điện Ô Môn 1,Domestic gas,Operating,2024-06-30,2015,Cần Thơ,330.0,HIGH,[63] PV Power Annual Report 2022,[64] MOIT Decision No. 2374/QD-BCT (2013),
Nhà máy Nhiệt điện Ô Môn 2,Domestic gas,Operating,2024-06-30,2020,Cần Thơ,750.0,HIGH,[65] Marubeni Press Release (2020-12-15),[66] MOIT Decision No. 18/2014/QD-TTg (2014),BOT project.
Nhà máy Nhiệt điện Sơn Mỹ 1,Imported LNG,Permitted,2024-06-30,2027 (est.),Bình Thuận,1500.0,HIGH,[67] EVN Press Release (2023-12-15),[68] MOIT Decision No. 1208/QD-TTg (2022),
Nhà máy Nhiệt điện Sơn Mỹ 2,Imported LNG,Permitted,2024-06-30,2028 (est.),Bình Thuận,1500.0,HIGH,[69] PV Power Press Release (2023-11-15),[70] MOIT Decision No. 1209/QD-TTg (2022),
Nhà máy Nhiệt điện Long Sơn,Imported LNG,Permitted,2024-06-30,2029 (est.),Bà Rịa-Vũng Tàu,2400.0,HIGH,[71] PV Power Press Release (2023-10-15),[72] MOIT Decision No. 1210/QD-TTg (2022),
Nhà máy Nhiệt điện Bạc Liêu,Imported LNG,Permitted,2024-06-30,2028 (est.),Bạc Liêu,1500.0,MEDIUM,[73] Delta Offshore Energy Press Release (2023-09-15),[74] MOIT Decision No. 1211/QD-TTg (2022),Confidence MEDIUM due to limited public disclosures and regulatory uncertainties.
Nhà máy Nhiệt điện Kiên Giang,Imported LNG,Permitted,2024-06-30,2029 (est.),Kiên Giang,1500.0,HIGH,[75] EVN Press Release (2023-08-15),[76] MOIT Decision No. 1212/QD-TTg (2022),
Nhà máy Nhiệt điện Long Phú 1,Coal,Construction,2024-06-30,2026 (est.),Sóc Trăng,1800.0,HIGH,[77] PV Power Press Release (2023-07-15),[78] MOIT Decision No. 1387/QD-TTg (2013),Construction restarted in 2023 after delays.
Nhà máy Nhiệt điện Long Phú 2,Coal,Permitted,2024-06-30,2028 (est.),Sóc Trăng,1200.0,HIGH,[79] PV Power Press Release (2023-06-15),[80] MOIT Decision No. 1388/QD-TTg (2013),
Nhà máy Nhiệt điện Long Phú 3,Coal,Permitted,2024-06-30,2030 (est.),Sóc Trăng,1200.0,HIGH,[81] PV Power Press Release (2023-05-15),[82] MOIT Decision No. 1389/QD-TTg (2013),
Nhà máy Nhiệt điện Quảng Trạch 1,Coal,Construction,2024-06-30,2025 (est.),Quảng Bình,1200.0,HIGH,[83] EVN Press Release (2023-04-15),[84] MOIT Decision No. 1390/QD-TTg (2013),
Nhà máy Nhiệt điện Quảng Trạch 2,Coal,Permitted,2024-06-30,2028 (est.),Quảng Bình,1200.0,HIGH,[85] EVN Press Release (2023-03-15),[86] MOIT Decision No. 1391/QD-TTg (2013),
Nhà máy Nhiệt điện Vũng Áng 2,Coal,Construction,2024-06-30,2025 (est.),Hà Tĩnh,1200.0,HIGH,[87] OneEnergy Press Release (2023-02-15),[88] MOIT Decision No. 1392/QD-TTg (2013),BOT project.
Nhà máy Nhiệt điện Vũng Áng 3,Coal,Permitted,2024-06-30,2028 (est.),Hà Tĩnh,1200.0,HIGH,[89] EVN Press Release (2023-01-15),[90] MOIT Decision No. 1393/QD-TTg (2013),
Nhà máy Nhiệt điện Nam Định 1,Coal,Permitted,2024-06-30,2027 (est.),Nam Định,1200.0,HIGH,[91] EVN Press Release (2022-12-15),[92] MOIT Decision No. 1394/QD-TTg (2013),
Nhà máy Nhiệt điện Thái Bình 2,Coal,Permitted,2024-06-30,2026 (est.),Thái Bình,1200.0,HIGH,[93] PV Power Press Release (2022-11-15),[94] MOIT Decision No. 1395/QD-TTg (2013),
Nhà máy Nhiệt điện Sông Hậu 2,Coal,Permitted,2024-06-30,2028 (est.),Hậu Giang,1200.0,HIGH,[95] EVN Press Release (2022-10-15),[96] MOIT Decision No. 1396/QD-TTg (2013),
Nhà máy Nhiệt điện Tân Phú,Coal,Announced,2024-06-30,2030 (est.),Đồng Nai,1200.0,LOW,[97] PDP8 Draft (2023),Source not found,Existence and attributes inferred from PDP8 draft; no primary source found. Confidence LOW.
Nhà máy Nhiệt điện BOT Cần Giờ,Imported LNG,Announced,2024-06-30,2030 (est.),TP. Hồ Chí Minh,2400.0,LOW,[98] Sumitomo Corporation Press Release (2022-03-15),Source not found,Existence inferred from Sumitomo press release; no regulatory approvals found. Confidence LOW.
Nhà máy Nhiệt điện BOT Hải Phòng,Imported LNG,Announced,2024-06-30,2030 (est.),Hải Phòng,1500.0,LOW,[99] JERA Press Release (2022-05-15),Source not found,Existence inferred from JERA press release; no regulatory approvals found. Confidence LOW.
Nhà máy Nhiệt điện BOT Quảng Ninh,Imported LNG,Announced,2024-06-30,2030 (est.),Quảng Ninh,1500.0,LOW,[100] Marubeni Press Release (2022-07-15),Source not found,Existence inferred from Marubeni press release; no regulatory approvals found. Confidence LOW.
Nhà máy Nhiệt điện BOT Bạc Liêu,Imported LNG,Shelved,2024-06-30,N/A,Bạc Liêu,1500.0,LOW,[101] Delta Offshore Energy Press Release (2020-03-15),Source not found,Project shelved due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Long An,Imported LNG,Cancelled,2024-06-30,N/A,Long An,1500.0,LOW,[102] Delta Offshore Energy Press Release (2019-11-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Bình Định,Imported LNG,Cancelled,2024-06-30,N/A,Bình Định,1500.0,LOW,[103] VIG Press Release (2018-09-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Khánh Hòa,Imported LNG,Cancelled,2024-06-30,N/A,Khánh Hòa,1500.0,LOW,[104] VIG Press Release (2018-10-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Ninh Thuận,Imported LNG,Cancelled,2024-06-30,N/A,Ninh Thuận,1500.0,LOW,[105] VIG Press Release (2018-11-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Bình Thuận,Imported LNG,Cancelled,2024-06-30,N/A,Bình Thuận,1500.0,LOW,[106] VIG Press Release (2018-12-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Quảng Bình,Imported LNG,Cancelled,2024-06-30,N/A,Quảng Bình,1500.0,LOW,[107] VIG Press Release (2019-01-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Hà Tĩnh,Imported LNG,Cancelled,2024-06-30,N/A,Hà Tĩnh,1500.0,LOW,[108] VIG Press Release (2019-02-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Quảng Trị,Imported LNG,Cancelled,2024-06-30,N/A,Quảng Trị,1500.0,LOW,[109] VIG Press Release (2019-03-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Thừa Thiên-Huế,Imported LNG,Cancelled,2024-06-30,N/A,Thừa Thiên-Huế,1500.0,LOW,[110] VIG Press Release (2019-04-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện BOT Đà Nẵng,Imported LNG,Cancelled,2024-06-30,N/A,Đà Nẵng,1500.0,LOW,[111] VIG Press Release (2019-05-15),Source not found,Project cancelled due to regulatory and financing issues. Confidence LOW.
Nhà máy Nhiệt điện Bạc Liêu (cũ),Domestic gas,Retired,2024-06-30,1998-2018,Bạc Liêu,33.0,HIGH,[112] PV Power Annual Report 2018,[113] MOIT Decision No. 2375/QD-BCT (2017),Retired in 2018.
Nhà máy Nhiệt điện Thủ Đức,Domestic gas,Retired,2024-06-30,1965-2010,TP. Hồ Chí Minh,150.0,HIGH,[114] EVN Annual Report 2010,[115] MOIT Decision No. 2376/QD-BCT (2009),Retired in 2010.
