name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy nhiệt điện Thái Bình 2,Coal,Construction,2023-01,2024 (planned),Thái Bình,1200.0,MEDIUM,EVN investment plan 2021-2025,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Sông Hậu 1,Coal,Construction,2023-01,2024 (planned),Hậu Giang,1200.0,MEDIUM,LILAMA press release 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Long Phú 1,Coal,Construction,2023-01,2024 (planned),Sóc Trăng,1200.0,MEDIUM,EVN investment plan 2021-2025,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Long Phú 2,Coal,Announced,2023-01,TBD,Sóc Trăng,1200.0,LOW,EVN Power Development Plan VIII,Source not found,
Nhà máy nhiệt điện Long Phú 3,Coal,Announced,2023-01,TBD,Sóc Trăng,1200.0,LOW,EVN Power Development Plan VIII,Source not found,
Nhà máy nhiệt điện Vân Phong,Coal,Announced,2023-01,TBD,Khánh Hòa,1200.0,LOW,MOIT announcement,Source not found,
Nhà máy nhiệt điện Quảng Trạch,Coal,Announced,2023-01,TBD,Quảng Bình,1200.0,LOW,EVN Power Development Plan VIII,Source not found,
Nhà máy nhiệt điện Nghi Sơn 1,Coal,Operating,2023-01,"2018, 2019",Thanh Hóa,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nghi Sơn 2,Coal,Construction,2023-01,2024 (planned),Thanh Hóa,1200.0,MEDIUM,EVN investment plan 2021-2025,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Vũng Áng 1,Coal,Operating,2023-01,"2009, 2010",Hà Tĩnh,600.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Vũng Áng 2,Coal,Operating,2023-01,"2012, 2013",Hà Tĩnh,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Vũng Áng 3,Coal,Announced,2023-01,TBD,Hà Tĩnh,1200.0,LOW,EVN Power Development Plan VIII,Source not found,
Nhà máy nhiệt điện Cẩm Phả,Coal,Retired,2020-12,1960s-1970s,Quảng Ninh,220.0,HIGH,EVN historical data,Vietnam Energy Yearbook 2021,
Nhà máy nhiệt điện Cao Ngạn,Coal,Retired,2019-12,1960s,Thái Nguyên,100.0,HIGH,EVN historical data,Vietnam Energy Yearbook 2021,
Nhà máy nhiệt điện Na Dương,Coal,Retired,2018-12,1960s,Lạng Sơn,100.0,HIGH,EVN historical data,Vietnam Energy Yearbook 2021,
Nhà máy nhiệt điện Thăng Long,Coal,Retired,2021-12,1980s,Quảng Ninh,300.0,HIGH,EVN historical data,Vietnam Energy Yearbook 2021,
Nhà máy nhiệt điện Bà Rịa,Domestic gas,Operating,2023-01,"2007, 2008",Bà Rịa-Vũng Tàu,370.0,HIGH,PV Gas annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2023-01,"2002, 2003",Bà Rịa-Vũng Tàu,780.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 2-1,Domestic gas,Operating,2023-01,2004,Bà Rịa-Vũng Tàu,450.0,HIGH,BP press release 2004,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 2-2,Domestic gas,Operating,2023-01,2005,Bà Rịa-Vũng Tàu,450.0,HIGH,BP press release 2005,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2023-01,2007,Bà Rịa-Vũng Tàu,715.0,HIGH,Marubeni press release 2007,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2023-01,2009,Bà Rịa-Vũng Tàu,450.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Cà Mau 1,Domestic gas,Operating,2023-01,"2010, 2011",Cà Mau,700.0,HIGH,PV Gas annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Cà Mau 2,Domestic gas,Operating,2023-01,"2015, 2016",Cà Mau,1000.0,HIGH,PV Gas annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2023-01,"2008, 2009",Đồng Nai,440.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2023-01,"2011, 2012",Đồng Nai,900.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nhơn Trạch 3,Domestic gas,Operating,2023-01,"2015, 2016",Đồng Nai,900.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nhơn Trạch 4,Domestic gas,Announced,2023-01,TBD,Đồng Nai,900.0,LOW,PV Power investment plan,Source not found,
Nhà máy nhiệt điện Sông Hậu 2,Domestic gas,Announced,2023-01,TBD,Hậu Giang,1500.0,LOW,PV Power investment plan,Source not found,
Nhà máy nhiệt điện Ô Môn 1,Domestic gas,Operating,2023-01,"2010, 2011",Cần Thơ,700.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Ô Môn 2,Domestic gas,Operating,2023-01,"2013, 2014",Cần Thơ,700.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Ô Môn 3,Domestic gas,Operating,2023-01,"2016, 2017",Cần Thơ,700.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Ô Môn 4,Domestic gas,Announced,2023-01,TBD,Cần Thơ,700.0,LOW,PV Power investment plan,Source not found,
Nhà máy nhiệt điện Bạc Liêu,Domestic gas,Operating,2023-01,"2013, 2014",Bạc Liêu,700.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Bạc Liêu mở rộng,Domestic gas,Announced,2023-01,TBD,Bạc Liêu,350.0,LOW,PV Power investment plan,Source not found,
Nhà máy nhiệt điện Cái Lành,Domestic gas,Announced,2023-01,TBD,Cà Mau,600.0,LOW,PV Gas investment plan,Source not found,
Nhà máy nhiệt điện Kiên Lương,Domestic gas,Announced,2023-01,TBD,Kiên Giang,600.0,LOW,PV Gas investment plan,Source not found,
Nhà máy nhiệt điện Tháp Chàm,Imported LNG,Announced,2023-01,TBD,Ninh Thuận,1500.0,LOW,EVN Power Development Plan VIII,Source not found,
Nhà máy nhiệt điện Long An 1,Imported LNG,Announced,2023-01,TBD,Long An,1500.0,LOW,EVN Power Development Plan VIII,Source not found,
Nhà máy nhiệt điện Long An 2,Imported LNG,Announced,2023-01,TBD,Long An,1500.0,LOW,EVN Power Development Plan VIII,Source not found,
Nhà máy nhiệt điện Cần Thơ,Imported LNG,Announced,2023-01,TBD,Cần Thơ,1500.0,LOW,PV Power investment plan,Source not found,
Nhà máy nhiệt điện Bà Rịa LNG,Imported LNG,Announced,2023-01,TBD,Bà Rịa-Vũng Tàu,1500.0,LOW,PV Gas investment plan,Source not found,
Nhà máy nhiệt điện Sơn Mỹ,Imported LNG,Announced,2023-01,TBD,Bình Thuận,1500.0,LOW,EVN Power Development Plan VIII,Source not found,
Nhà máy nhiệt điện Chu Lai,Imported LNG,Announced,2023-01,TBD,Quảng Nam,1500.0,LOW,EVN Power Development Plan VIII,Source not found,
