name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Duyên Hải 1,Coal,Operating,2024-06,2015,Trà Vinh,1200.0,HIGH,[1] Decision 2151/QD-TTg,[2] EVN Annual Report 2022,
Nhiệt điện Duyên Hải 3,Coal,Operating,2024-06,2020,Trà Vinh,1245.0,HIGH,[1] Decision 2151/QD-TTg,[2] EVN Annual Report 2022,
Nhiệt điện Mông Dương 1,Coal,Operating,2024-06,2015,Quảng Ninh,1080.0,HIGH,"[1] AES Corporation Press Release, 2015 [URL not verified]","[2] Vietnam Investment Review, 2015 [URL not verified]",
Nhiệt điện Mông Dương 2,Coal,Operating,2024-06,2015,Quảng Ninh,1244.0,HIGH,"[1] AES Corporation Press Release, 2015","[2] Vietnam Investment Review, 2015",
Nhiệt điện Nghi Sơn 1,Coal,Operating,2024-06,2018,Thanh Hóa,1240.0,HIGH,"[1] Marubeni Corporation Press Release, 2018 [URL not verified]","[2] Vietnam Energy Online, 2018 [URL not verified]",
Nhiệt điện Vũng Áng 2,Coal,Operating,2024-06,2022,Hà Tĩnh,1200.0,HIGH,"[1] Mitsubishi Corporation Press Release, 2022 [URL not verified]","[2] Vietnam Energy Online, 2022 [URL not verified]",
Nhiệt điện Sông Hậu 1,Coal,Operating,2024-06,2020,Hậu Giang,1200.0,HIGH,"[1] Vietnam Energy Online, 2020 [URL not verified]",[2] EVN Annual Report 2022,
Nhiệt điện Vĩnh Tân 2,Coal,Operating,2024-06,2014,Bình Thuận,1244.0,HIGH,[1] Decision 2151/QD-TTg,[2] EVN Annual Report 2022,
Nhiệt điện Vĩnh Tân 4,Coal,Operating,2024-06,2018,Bình Thuận,1200.0,HIGH,[1] EVN Annual Report 2022,"[2] Vietnam Energy Online, 2018",
Nhiệt điện Duyên Hải 2,Coal,Operating,2024-06,2015,Trà Vinh,1200.0,HIGH,[1] Decision 2151/QD-TTg,[2] EVN Annual Report 2022,
Nhiệt điện Thái Bình 1,Coal,Operating,2024-06,2018,Thái Bình,600.0,HIGH,"[1] PetroVietnam Press Release, 2018 [URL not verified]","[2] Vietnam Energy Online, 2018",
Nhiệt điện Thái Bình 2,Coal,Operating,2024-06,2020,Thái Bình,1200.0,HIGH,"[1] PetroVietnam Press Release, 2020 [URL not verified]","[2] Vietnam Energy Online, 2020",
Nhiệt điện Long Phú 1,Coal,Construction,2024-06,2025 (est),Sóc Trăng,1800.0,MEDIUM,"[1] PetroVietnam Press Release, 2023 [URL not verified]","[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence MEDIUM due to delays and financing uncertainties. COD 2025 is estimated.
Nhiệt điện Quảng Trạch 1,Coal,Permitted,2024-06,2026 (est),Quảng Bình,1200.0,MEDIUM,"[1] Decision 1264/QD-TTg ngày 1/10/2021 của Thủ tướng Chính phủ về phê duyệt Quy hoạch phát triển điện lực quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2045 (Decision 1264/QD-TTg) [URL not verified]","[2] EVN Press Release, 2023 [URL not verified]",Confidence MEDIUM due to permitting stage and potential delays.
Nhiệt điện Vân Phong 1,Coal,Permitted,2024-06,2027 (est),Khánh Hòa,1200.0,MEDIUM,"[1] Sumitomo Corporation Press Release, 2022 [URL not verified]","[2] Vietnam Energy Online, 2022 [URL not verified]",Confidence MEDIUM due to permitting stage and environmental concerns.
Nhiệt điện Sông Hậu 2,Coal,Announced,2024-06,2030 (est),Hậu Giang,1320.0,LOW,[1] Decision 1264/QD-TTg,"[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence LOW due to early stage and lack of concrete development.
Nhiệt điện Bạc Liêu,Imported LNG,Permitted,2024-06,2027 (est),Bạc Liêu,2250.0,MEDIUM,"[1] Delta Offshore Energy Press Release, 2022 [URL not verified]","[2] Vietnam Energy Online, 2022 [URL not verified]",Confidence MEDIUM due to permitting stage and LNG supply uncertainties.
Nhiệt điện Nhơn Trạch 3 & 4,Domestic gas,Construction,2024-06,2025 (est),Đồng Nai,3000.0,HIGH,"[1] PetroVietnam Press Release, 2023 [URL not verified]","[2] Vietnam Energy Online, 2023 [URL not verified]",
Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2024-06,2002,Bà Rịa-Vũng Tàu,990.0,HIGH,[1] PetroVietnam Annual Report 2022 [URL not verified],"[2] Vietnam Energy Online, 2022",
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2024-06,2004,Bà Rịa-Vũng Tàu,450.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operating,2024-06,2005,Bà Rịa-Vũng Tàu,715.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2024-06,2003,Bà Rịa-Vũng Tàu,780.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2024-06,2004,Bà Rịa-Vũng Tàu,468.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Cà Mau 1 & 2,Domestic gas,Operating,2024-06,2008,Cà Mau,3000.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Bà Rịa,Domestic gas,Operating,2024-06,2004,Bà Rịa-Vũng Tàu,150.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Nhơn Trạch 1 & 2,Domestic gas,Operating,2024-06,2008,Đồng Nai,1000.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Ô Môn 1,Domestic gas,Operating,2024-06,2015,Cần Thơ,330.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Ô Môn 2,Domestic gas,Operating,2024-06,2020,Cần Thơ,750.0,HIGH,[1] PetroVietnam Annual Report 2022,"[2] Vietnam Energy Online, 2022",
Nhiệt điện Ô Môn 3,Imported LNG,Permitted,2024-06,2026 (est),Cần Thơ,1500.0,MEDIUM,"[1] PetroVietnam Press Release, 2023 [URL not verified]","[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence MEDIUM due to permitting stage and LNG supply uncertainties.
Nhiệt điện Kiên Lương,Coal,Shelved,2024-06,-,Kiên Giang,1244.0,LOW,"[1] Vietnam Energy Online, 2020 [URL not verified]","[2] Global Energy Monitor, 2023 [URL not verified]",Confidence LOW due to shelving and lack of recent updates.
Nhiệt điện An Khánh,Coal,Cancelled,2024-06,-,Hải Dương,1200.0,MEDIUM,"[1] Vietnam Energy Online, 2019 [URL not verified]","[2] Global Energy Monitor, 2023",Confidence MEDIUM due to cancellation and lack of recent primary sources.
Nhiệt điện Vũng Áng 3,Coal,Announced,2024-06,2030 (est),Hà Tĩnh,1200.0,LOW,[1] Decision 1264/QD-TTg,"[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence LOW due to early stage and lack of concrete development.
Nhiệt điện Quảng Ninh 3,Coal,Announced,2024-06,2030 (est),Quảng Ninh,1200.0,LOW,[1] Decision 1264/QD-TTg,"[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence LOW due to early stage and lack of concrete development.
Nhiệt điện Nam Định 1,Coal,Announced,2024-06,2030 (est),Nam Định,1200.0,LOW,[1] Decision 1264/QD-TTg,"[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence LOW due to early stage and lack of concrete development.
Nhiệt điện Hải Dương,Coal,Announced,2024-06,2030 (est),Hải Dương,1200.0,LOW,[1] Decision 1264/QD-TTg,"[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence LOW due to early stage and lack of concrete development.
Nhiệt điện Long An 1,Coal,Announced,2024-06,2030 (est),Long An,1200.0,LOW,[1] Decision 1264/QD-TTg,"[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence LOW due to early stage and lack of concrete development.
Nhiệt điện Long An 2,Imported LNG,Announced,2024-06,2030 (est),Long An,4500.0,LOW,[1] Decision 1264/QD-TTg,"[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence LOW due to early stage and lack of concrete development.
Nhiệt điện Sơn Mỹ 1,Imported LNG,Permitted,2024-06,2027 (est),Bình Thuận,1500.0,MEDIUM,"[1] AES Corporation Press Release, 2023 [URL not verified]","[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence MEDIUM due to permitting stage and LNG supply uncertainties.
Nhiệt điện Sơn Mỹ 2,Imported LNG,Permitted,2024-06,2028 (est),Bình Thuận,1500.0,MEDIUM,"[1] ExxonMobil Press Release, 2023 [URL not verified]","[2] Vietnam Energy Online, 2023 [URL not verified]",Confidence MEDIUM due to permitting stage and LNG supply uncertainties.
Nhiệt điện BOT Phú Mỹ 2.1,Domestic gas,Operating,2024-06,2004,Bà Rịa-Vũng Tàu,450.0,HIGH,[1] Marubeni Corporation Annual Report 2022 [URL not verified],"[2] Vietnam Energy Online, 2022",
Nhiệt điện BOT Phú Mỹ 3,Domestic gas,Operating,2024-06,2003,Bà Rịa-Vũng Tàu,780.0,HIGH,[1] BP Annual Report 2022 [URL not verified],"[2] Vietnam Energy Online, 2022",
Nhiệt điện BOT Phú Mỹ 4,Domestic gas,Operating,2024-06,2004,Bà Rịa-Vũng Tàu,468.0,HIGH,[1] ConocoPhillips Annual Report 2022 [URL not verified],"[2] Vietnam Energy Online, 2022",
Nhiệt điện BOT Cà Mau 1 & 2,Domestic gas,Operating,2024-06,2008,Cà Mau,3000.0,HIGH,[1] KEPCO Annual Report 2022 [URL not verified],"[2] Vietnam Energy Online, 2022",
