name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Cẩm Phả 1,Coal,Operating,2024,2010,Quảng Ninh,220.0,MEDIUM,VINACOMIN annual report,—,Also known as Cam Pha TPC Phase 1.
Nhiệt điện Cẩm Phả 2,Coal,Operating,2024,2012,Quảng Ninh,220.0,MEDIUM,VINACOMIN annual report,—,
Nhiệt điện Cao Ngạn,Coal,Operating,2024,2007,Thái Nguyên,115.0,MEDIUM,EVN annual report,—,Sometimes reported as 2 × 50 MW. Gross/net unspecified.
Nhiệt điện Na Dương 1,Coal,Operating,2024,2004,Lạng Sơn,110.0,MEDIUM,VINACOMIN annual report,—,Burns local lignite.
Nhiệt điện Na Dương 2,Coal,Operating,2024,2021,Lạng Sơn,110.0,MEDIUM,MOIT Decision; VINACOMIN press release,—,"CFB boiler, burns local lignite."
Nhiệt điện Nông Sơn,Coal,Operating,2024,2014,Quảng Nam,30.0,LOW,VINACOMIN data,—,At the margin of the 30 MWe threshold. Burns local coal. Limited public documentation.
Nhiệt điện Vũng Áng 1,Coal,Operating,2024,2014–2015,Hà Tĩnh,1200.0,HIGH,PV Power annual report,MOIT PDP VII revised; Decision 428/QĐ-TTg (2016),One of Vietnam's largest coal plants.
Nhiệt điện Vũng Áng 2,Coal,Construction,2024,Expected ~2026–2027,Hà Tĩnh,1200.0,MEDIUM,MOIT investment license; Mitsubishi Corp press release (2022),"PDP VIII (Decision 500/QĐ-TTg, 2023)",BOT project. Investment decision confirmed 2022. Construction commenced.
Nhiệt điện Formosa Hà Tĩnh,Coal,Operating,2024,2015–2017,Hà Tĩnh,650.0,LOW,Formosa Ha Tinh Steel Corp filings,—,Captive power plant for Formosa steel complex. Exact configuration uncertain; capacity variously reported 500–650 MW. Primarily self-consumption.
Nhiệt điện Nghi Sơn 1,Coal,Operating,2024,2013–2014,Thanh Hóa,600.0,MEDIUM,EVN/GENCO 1 annual report,MOIT PDP VII revised,
Nhiệt điện Nghi Sơn 2,Coal,Operating,2024,2022,Thanh Hóa,1200.0,HIGH,Marubeni Corp press release (2022); MOIT BOT contract records,PDP VIII,BOT project. Both units commissioned 2022.
Nhiệt điện Thái Bình 1,Coal,Operating,2024,2018,Thái Bình,600.0,MEDIUM,EVN annual report 2018,MOIT PDP VII revised,
Nhiệt điện Thái Bình 2,Coal,Operating,2024,2022–2023,Thái Bình,1200.0,HIGH,PVN press release (2022); MOIT/Government reports,PDP VIII,"Notorious for massive cost overruns and corruption scandal. Originally expected COD ~2017. Unit 1 commissioned late 2022, Unit 2 in 2023."
Nhiệt điện Duyên Hải 1,Coal,Operating,2024,2015–2016,Trà Vinh,1245.0,HIGH,EVN/GENCO 1 annual report,MOIT PDP VII revised; Decision 428/QĐ-TTg,"Duyen Hai Power Center, Phase 1. Capacity sometimes reported as 2 × 600 MW nameplate."
Nhiệt điện Duyên Hải 2,Coal,Operating,2024,2017,Trà Vinh,622.0,MEDIUM,MOIT BOT license,—,BOT project. Sometimes reported as 600 MW.
Nhiệt điện Duyên Hải 3,Coal,Operating,2024,2017–2018,Trà Vinh,1245.0,MEDIUM,EVN/GENCO 1 annual report,MOIT PDP VII revised,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operating,2024,2019,Trà Vinh,688.0,MEDIUM,EVN annual report 2019,MOIT PDP VII revised,Supercritical technology; sometimes reported as 660 MW.
Nhiệt điện Vĩnh Tân 1,Coal,Operating,2024,2018–2019,Bình Thuận,1200.0,MEDIUM,MOIT BOT license; COPI/Vinacomin press releases,PDP VII revised,BOT project. Chinese-financed.
Nhiệt điện Vĩnh Tân 2,Coal,Operating,2024,2014–2015,Bình Thuận,1244.0,MEDIUM,EVN/GENCO 3 annual report,MOIT PDP VII revised,Subject of major environmental protests (2015–2018) over ash disposal.
Nhiệt điện Vĩnh Tân 3,Coal,Cancelled,2023,—,Bình Thuận,1980.0,MEDIUM,"PDP VIII (Decision 500/QĐ-TTg, 2023)",—,Originally in PDP VII revised. Removed from PDP VIII; effectively cancelled. BOT project that did not reach financial close.
Nhiệt điện Vĩnh Tân 4,Coal,Operating,2024,2017–2018,Bình Thuận,1200.0,MEDIUM,EVN/GENCO 3 annual report,MOIT PDP VII revised,
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operating,2024,2019–2020,Bình Thuận,600.0,MEDIUM,EVN annual report 2020,MOIT PDP VII revised,
Nhiệt điện Long Phú 1,Coal,Shelved,2024,Originally ~2018,Sóc Trăng,1200.0,HIGH,PVN/PV Power press releases; MOIT reports,PDP VIII,EPC by Power Machines (Russia); halted due to US sanctions on Russian entities. Construction partially complete but stalled since ~2018. PDP VIII retains it but no restart timeline.
Nhiệt điện Long Phú 2,Coal,Cancelled,2023,—,Sóc Trăng,1320.0,MEDIUM,"PDP VIII (Decision 500/QĐ-TTg, 2023)",—,BOT project. Tata Power withdrew. Removed from PDP VIII.
Nhiệt điện Long Phú 3,Coal,Cancelled,2023,—,Sóc Trăng,1320.0,LOW,PDP VII revised listed it; PDP VIII removed,—,Never advanced beyond announcement.
Nhiệt điện Sông Hậu 1,Coal,Operating,2024,2020–2022,Hậu Giang,1200.0,HIGH,PV Power annual report; PVN press releases (2022),MOIT/PDP VIII,"Significant delays; originally expected ~2018. Unit 1 COD 2020, Unit 2 COD 2022 (dates approximate)."
Nhiệt điện Sông Hậu 2,Coal,Cancelled,2023,—,Hậu Giang,1200.0,MEDIUM,"PDP VIII (Decision 500/QĐ-TTg, 2023)",—,BOT project that did not advance. Removed from PDP VIII.
Nhiệt điện An Khánh – Bắc Giang,Coal,Operating,2024,2017,Bắc Giang,100.0,LOW,MOIT licensing records,—,Small coal plant. Limited public documentation.
Nhiệt điện Thăng Long,Coal,Operating,2024,2018,Quảng Ninh,600.0,MEDIUM,MOIT investment license,—,Privately developed.
Nhiệt điện BOT Hải Dương,Coal,Operating,2024,2020–2021,Hải Dương,1200.0,HIGH,Jaks Resources Berhad Bursa Malaysia filings (2020–2021),MOIT BOT license,Also known as Hai Duong 1. Chinese-financed BOT.
Nhiệt điện Mông Dương 1,Coal,Operating,2024,2015,Quảng Ninh,1000.0,MEDIUM,EVN/GENCO 2 annual report,MOIT PDP VII revised,
Nhiệt điện Mông Dương 2,Coal,Operating,2024,2015,Quảng Ninh,1200.0,HIGH,AES Corp annual report / SEC filings,MOIT BOT license,BOT project. AES sold its stake to a consortium in 2021.
Nhiệt điện Vân Phong 1,Coal,Construction,2024,Expected ~2027,Khánh Hòa,1320.0,MEDIUM,Sumitomo Corp press release; MOIT investment license,PDP VIII,BOT project. EPC awarded. Under construction.
Nhiệt điện Quảng Trạch 1,Coal,Construction,2024,Expected ~2025–2026,Quảng Bình,1200.0,MEDIUM,EVN press releases (2022–2023),PDP VIII,Under construction.
Nhiệt điện Quảng Trạch 2,Coal,Announced,2023,—,Quảng Bình,1200.0,LOW,PDP VIII,—,Listed in PDP VIII but no EPC or financing confirmed.
Nhiệt điện Nam Định 1,Coal,Cancelled,2023,—,Nam Định,1200.0,MEDIUM,PDP VIII (removed),—,BOT project that did not advance.
Nhiệt điện Công Thanh,Coal,Shelved,2023,—,Thanh Hóa,600.0,LOW,MOIT records,—,Private project; stalled for years. Not in PDP VIII. Effectively shelved/cancelled.
Nhiệt điện Kiên Lương 1,Coal,Cancelled,2023,—,Kiên Giang,1200.0,MEDIUM,PDP VIII (removed); ITA filings,—,Long-delayed private project. Removed from PDP VIII.
Nhiệt điện Kiên Lương 2,Coal,Cancelled,2023,—,Kiên Giang,1200.0,LOW,PDP VII revised listed; PDP VIII removed,—,Never advanced.
Nhiệt điện Sơn Mỹ 1,Coal,Cancelled,2023,—,Bình Thuận,1200.0,LOW,PDP VII revised listed; PDP VIII removed,—,Replaced by LNG project in PDP VIII.
Nhiệt điện Quỳnh Lập 1,Coal,Cancelled,2023,—,Nghệ An,1200.0,MEDIUM,PDP VIII (removed),—,BOT project that did not advance.
Nhiệt điện Quỳnh Lập 2,Coal,Cancelled,2023,—,Nghệ An,1200.0,LOW,PDP VII revised listed; PDP VIII removed,—,
Nhiệt điện Hải Phòng 3,Coal,Cancelled,2023,—,Hải Phòng,1200.0,LOW,PDP VII revised listed; PDP VIII removed,—,
Nhiệt điện An Khánh 1,Coal,Operating,2024,2015,Thái Nguyên,100.0,LOW,VINACOMIN data,—,"Small plant. Limited documentation. May be same entity as An Khanh – Bac Giang"" listed above or a distinct plant; sources conflict on province (Thai Nguyen vs Bac Giang). Confidence LOW."""
Nhiệt điện Lục Nam,Coal,Operating,2024,2017,Bắc Giang,50.0,LOW,Source = not found,—,Reported in some industry trackers. Cannot verify with primary source.
Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2024,2002,Bà Rịa – Vũng Tàu,1090.0,HIGH,EVN/GENCO 3 annual report,MOIT PDP documents,"Part of Phu My Power Center. Burns Cuu Long Basin gas. Capacity sometimes reported as 1,070–1,090 MW."
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2024,2001,Bà Rịa – Vũng Tàu,450.0,MEDIUM,EVN/GENCO 3 annual report,—,Extension of Phu My complex. Capacity variously reported 400–480 MW.
Nhiệt điện Phú Mỹ 2.1 mở rộng,Domestic gas,Operating,2024,2005,Bà Rịa – Vũng Tàu,440.0,MEDIUM,EVN annual report,—,
Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operating,2024,2005,Bà Rịa – Vũng Tàu,733.0,HIGH,EDF press releases; MOIT BOT license,—,Vietnam's first gas-fired BOT. 2-on-1 CCGT configuration.
Nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2024,2004,Bà Rịa – Vũng Tàu,740.0,HIGH,BP press releases; MOIT BOT license,—,BOT project. Ownership transferred over time.
Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2024,2004–2005,Bà Rịa – Vũng Tàu,450.0,MEDIUM,EVN annual report,—,Part of Phu My complex. Capacity sometimes reported differently.
Nhiệt điện Bà Rịa,Domestic gas,Operating,2024,1995–2002,Bà Rịa – Vũng Tàu,389.0,MEDIUM,EVN data,—,Vietnam's first gas turbine plant. Originally OCGT; some units may have been converted or supplemented. Total capacity variously reported 327–389 MW. Configuration uncertain.
Nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2024,2009,Đồng Nai,450.0,HIGH,PV Power annual report,MOIT PDP VII,
Nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2024,2011,Đồng Nai,750.0,HIGH,PV Power annual report,MOIT PDP VII,
Nhiệt điện Nhơn Trạch 3,Imported LNG,Construction,2024,Expected ~2025,Đồng Nai,750.0,HIGH,PV Power press releases (2023–2024); PDP VIII,—,Vietnam's first LNG-to-power project to reach construction. Will use imported LNG via Thi Vai LNG terminal.
Nhiệt điện Nhơn Trạch 4,Imported LNG,Construction,2024,Expected ~2025–2026,Đồng Nai,750.0,MEDIUM,PV Power press releases; PDP VIII,—,Paired with Nhon Trach 3; same LNG supply.
Nhiệt điện Cà Mau 1,Domestic gas,Operating,2024,2008,Cà Mau,750.0,HIGH,PV Power annual report,MOIT PDP VII,Burns PM3-CAA gas from Malaysia–Vietnam JDA.
Nhiệt điện Cà Mau 2,Domestic gas,Operating,2024,2008–2009,Cà Mau,750.0,HIGH,PV Power annual report,MOIT PDP VII,
Nhiệt điện Ô Môn 1,Domestic gas,Operating,2024,2009,Cần Thơ,660.0,MEDIUM,EVN annual report,MOIT PDP VII,Burns PM3-CAA gas.
Nhiệt điện Ô Môn 2,Imported LNG,Announced,2023,—,Cần Thơ,1050.0,MEDIUM,PDP VIII; JICA project documents,—,Planned to switch from domestic gas to LNG. JICA ODA loan. Not yet under construction as of 2024.
Nhiệt điện Ô Môn 3,Imported LNG,Announced,2023,—,Cần Thơ,1050.0,LOW,PDP VIII,—,Planned LNG-fired CCGT. No developer confirmed.
Nhiệt điện Ô Môn 4,Imported LNG,Announced,2023,—,Cần Thơ,1050.0,LOW,PDP VIII,—,Planned LNG-fired CCGT. No developer confirmed.
Nhiệt điện Thủ Đức,Domestic gas,Operating,2024,1997–2001,TP Hồ Chí Minh,128.0,LOW,EVN historical data,—,Old gas turbine plant. Capacity and current operational status uncertain; may be partially retired.
Nhiệt điện Cần Thơ,Domestic gas,Operating,2024,2002,Cần Thơ,150.0,LOW,EVN data,—,Gas turbine plant. Limited public documentation.
Nhiệt điện Hiệp Phước,Domestic gas,Operating,2024,2001–2004,TP Hồ Chí Minh,375.0,MEDIUM,EVN data; HCMC industrial zone records,—,"Originally oil-fired, converted to gas. Capacity variously reported 375–400 MW."
Nhiệt điện Sơn Mỹ 2 (LNG),Imported LNG,Pre-permit,2024,—,Bình Thuận,2250.0,MEDIUM,AES Corp investor presentations; PDP VIII,—,Large LNG-to-power project. Includes LNG import terminal. Has been in development for years; not yet under construction.
Nhiệt điện Bạc Liêu LNG,Imported LNG,Announced,2023,—,Bạc Liêu,3200.0,LOW,PDP VIII; Delta Offshore Energy press releases,—,Very large proposed LNG project. MOU signed with Bac Lieu province. Feasibility uncertain. PDP VIII lists it but financing/FID not confirmed.
Nhiệt điện Long An LNG,Imported LNG,Announced,2023,—,Long An,3000.0,LOW,PDP VIII; press reports,—,Large proposed LNG project. No FID.
Nhiệt điện Quảng Trạch LNG (Quảng Bình LNG),Imported LNG,Announced,2023,—,Quảng Bình,1500.0,LOW,PDP VIII,—,Planned LNG-to-power at Quang Trach power center.
Nhiệt điện Hải Lăng LNG,Imported LNG,Announced,2023,—,Quảng Trị,1500.0,LOW,PDP VIII; T&T Group press releases,—,Proposed LNG project. MOU stage.
Nhiệt điện Chân Mây LNG,Imported LNG,Announced,2023,—,Thừa Thiên Huế,4000.0,LOW,PDP VIII,—,Very large proposed LNG project. No confirmed developer or FID.
Nhiệt điện Nghi Sơn LNG,Imported LNG,Announced,2023,—,Thanh Hóa,1500.0,LOW,PDP VIII,—,Planned LNG project at Nghi Son economic zone.
Nhiệt điện Cà Ná LNG,Imported LNG,Announced,2023,—,Ninh Thuận,1500.0,LOW,PDP VIII; Trung Nam press releases,—,Proposed LNG project.
Nhiệt điện Mỹ Giang LNG (Vân Phong LNG),Imported LNG,Announced,2023,—,Khánh Hòa,1500.0,LOW,PDP VIII,—,
Nhiệt điện Quảng Ninh LNG,Imported LNG,Announced,2023,—,Quảng Ninh,1500.0,LOW,PDP VIII,—,
Nhiệt điện Thái Bình LNG,Imported LNG,Announced,2023,—,Thái Bình,1500.0,LOW,PDP VIII,—,
Nhiệt điện Long Sơn (Bà Rịa LNG),Imported LNG,Announced,2023,—,Bà Rịa – Vũng Tàu,1500.0,LOW,PDP VIII,—,
Nhiệt điện Hiệp Phước LNG,Imported LNG,Announced,2023,—,TP Hồ Chí Minh,1200.0,LOW,PDP VIII,—,Proposed for HCMC area.
