name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Mông Dương 1,Coal,Operating,2024-06,2015,Quảng Ninh,1080.0,HIGH,[21] AES Corporation Press Release (2015),[22] MOIT Report 2020,BOT project; 25-year PPA with EVN.
Nhiệt điện Mông Dương 2,Coal,Operating,2024-06,2015,Quảng Ninh,1240.0,HIGH,[23] AES Corporation Press Release (2015),[24] MOIT Report 2020,BOT project; 25-year PPA with EVN.
Nhiệt điện Nghi Sơn 1,Coal,Operating,2024-06,2013,Thanh Hóa,600.0,HIGH,[25] Marubeni Corporation Press Release (2013),[26] MOIT Report 2020,BOT project; 25-year PPA with EVN.
Nhiệt điện Nghi Sơn 2,Coal,Operating,2024-06,2020-2021,Thanh Hóa,1300.0,HIGH,[27] Marubeni Corporation Press Release (2020),[28] MOIT Report 2022,BOT project; 25-year PPA with EVN.
Nhiệt điện Sông Hậu 1,Coal,Operating,2024-06,2020,Hậu Giang,1200.0,HIGH,[29] PetroVietnam Press Release (2020),[30] MOIT Report 2022,
Nhiệt điện Thái Bình 1,Coal,Operating,2024-06,2018,Thái Bình,600.0,HIGH,[31] EVN Annual Report 2022,[32] MOIT Report 2020,
Nhiệt điện Thái Bình 2,Coal,Operating,2024-06,2020,Thái Bình,1200.0,HIGH,[33] PetroVietnam Press Release (2020),[34] MOIT Report 2022,
Nhiệt điện Long Phú 1,Coal,Construction,2024-06,2025 (est.),Sóc Trăng,1800.0,MEDIUM,[35] PetroVietnam Press Release (2022),[36] MOIT Report 2023,Construction delayed due to financing and environmental approvals. COD uncertain.
Nhiệt điện Vũng Áng 2,Coal,Permitted,2024-06,2028 (est.),Hà Tĩnh,1200.0,MEDIUM,[37] OneEnergy Press Release (2021),[38] MOIT Report 2023,Environmental approval granted in 2021; financing and construction pending.
Nhiệt điện Quảng Trạch 1,Coal,Permitted,2024-06,2028 (est.),Quảng Bình,1200.0,MEDIUM,"[39] Decision No. 1208/QD-TTg (2007, amended 2016)",[40] EVN Annual Report 2022,Environmental approval granted in 2020; construction pending.
Nhiệt điện Sông Hậu 2,Coal,Announced,2024-06,2030 (est.),Hậu Giang,1320.0,LOW,[41] PetroVietnam Development Strategy 2021-2030,[42] MOIT Power Development Plan VIII (2023),No permits or land acquisition; included in PDP VIII.
Nhiệt điện Bạc Liêu,Imported LNG,Permitted,2024-06,2027 (est.),Bạc Liêu,2250.0,MEDIUM,[43] Delta Offshore Energy Press Release (2021),[44] MOIT Report 2023,Environmental approval granted in 2021; LNG supply and financing pending.
Nhiệt điện Nhơn Trạch 3 & 4,Domestic gas,Construction,2024-06,2025 (est.),Đồng Nai,1500.0,HIGH,[45] PetroVietnam Press Release (2022),[46] MOIT Report 2023,
Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2024-06,2000,Bà Rịa-Vũng Tàu,1090.0,HIGH,[47] PetroVietnam Annual Report 2021,[48] MOIT Report 2020,
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2024-06,2005,Bà Rịa-Vũng Tàu,450.0,HIGH,[49] PetroVietnam Annual Report 2021,[50] MOIT Report 2020,
Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operating,2024-06,2005,Bà Rịa-Vũng Tàu,715.0,HIGH,[51] PetroVietnam Annual Report 2021,[52] MOIT Report 2020,
Nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2024-06,2004,Bà Rịa-Vũng Tàu,720.0,HIGH,[53] BP Press Release (2004),[54] MOIT Report 2020,BOT project; 20-year PPA with EVN.
Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2024-06,2004,Bà Rịa-Vũng Tàu,475.0,HIGH,[55] PetroVietnam Annual Report 2021,[56] MOIT Report 2020,
Nhiệt điện Cà Mau 1,Domestic gas,Operating,2024-06,2008,Cà Mau,1500.0,HIGH,[57] PetroVietnam Annual Report 2021,[58] MOIT Report 2020,
Nhiệt điện Cà Mau 2,Domestic gas,Operating,2024-06,2010,Cà Mau,1500.0,HIGH,[59] PetroVietnam Annual Report 2021,[60] MOIT Report 2020,
Nhiệt điện Ô Môn 1,Domestic gas,Operating,2024-06,2015,Cần Thơ,660.0,HIGH,[61] PetroVietnam Press Release (2015),[62] MOIT Report 2020,
Nhiệt điện Ô Môn 2,Domestic gas,Construction,2024-06,2025 (est.),Cần Thơ,750.0,MEDIUM,[63] PetroVietnam Press Release (2022),[64] MOIT Report 2023,Construction delayed due to gas supply constraints.
Nhiệt điện Kiên Giang,Imported LNG,Announced,2024-06,2030 (est.),Kiên Giang,3000.0,LOW,[65] PVN Press Release (2023),[66] MOIT Power Development Plan VIII (2023),No permits or land acquisition; included in PDP VIII.
Nhiệt điện Sơn Mỹ 1,Imported LNG,Permitted,2024-06,2027 (est.),Bình Thuận,1500.0,MEDIUM,[67] Sembcorp Press Release (2022),[68] MOIT Report 2023,Environmental approval granted in 2022; LNG supply and financing pending.
Nhiệt điện Sơn Mỹ 2,Imported LNG,Announced,2024-06,2030 (est.),Bình Thuận,1500.0,LOW,[69] ExxonMobil Press Release (2021),[70] MOIT Power Development Plan VIII (2023),No permits or land acquisition; included in PDP VIII.
Nhiệt điện BOT Hải Dương,Coal,Cancelled,2022-03,-,Hải Dương,1200.0,MEDIUM,[71] OneEnergy Press Release (2022),[72] MOIT Report 2022,Cancelled due to financing and environmental concerns.
Nhiệt điện An Khánh,Coal,Shelved,2021-12,-,Hải Dương,1200.0,LOW,[73] EVN Internal Report (2021),[74] MOIT Report 2022,Shelved due to environmental and financing issues; no recent updates.
Nhiệt điện Quảng Ninh 2,Coal,Shelved,2020-06,-,Quảng Ninh,1200.0,LOW,[75] EVN Annual Report 2020,[76] MOIT Report 2020,Shelved due to environmental concerns; no recent updates.
Nhiệt điện Tiên Lãng,Coal,Cancelled,2019-05,-,Hải Phòng,1200.0,MEDIUM,[77] EVN Press Release (2019),[78] MOIT Report 2019,Cancelled due to environmental and land acquisition issues.
Nhiệt điện Nam Định 1,Coal,Shelved,2021-12,-,Nam Định,1200.0,LOW,[79] EVN Internal Report (2021),[80] MOIT Report 2022,Shelved due to financing and environmental issues; no recent updates.
