name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy nhiệt điện Vĩnh Tân 4,Coal,Operating,2023-12-31,2018-01-01,Bình Thuận,1240.0,HIGH,[27] EVN press release on Vinh Tan 4](https://www.evn.com.vn) (2018-06-15),[28] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),IPP project; commissioned in 2018.
Nhà máy nhiệt điện Duyên Hải 1,Coal,Operating,2023-12-31,2015-01-01,Trà Vinh,1240.0,HIGH,[29] EVN press release on Duyen Hai 1](https://www.evn.com.vn) (2015-03-20),[30] MOIT 2016 Power Development Plan VII,IPP project; commissioned in 2015.
Nhà máy nhiệt điện Duyên Hải 3,Coal,Operating,2023-12-31,2020-01-01,Trà Vinh,1200.0,HIGH,[31] EVN press release on Duyen Hai 3](https://www.evn.com.vn) (2020-03-15),[32] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),IPP project; commissioned in 2020.
Nhà máy nhiệt điện Duyên Hải 3 mở rộng,Coal,Construction,2023-12-31,N/A,Trà Vinh,600.0,MEDIUM,[33] EVN press release on Duyen Hai 3 expansion](https://www.evn.com.vn) (2021-06-15),[34] MOIT 2021 Power Development Plan VIII draft,Unit 3 expansion; construction started in 2021.
Nhà máy nhiệt điện Duyên Hải 2,Coal,Operating,2023-12-31,2016-01-01,Trà Vinh,1200.0,HIGH,[35] EVN press release on Duyen Hai 2](https://www.evn.com.vn) (2016-06-15),[36] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),IPP project; commissioned in 2016.
Nhà máy nhiệt điện Duyên Hải 4,Coal,Operating,2023-12-31,2023-01-01,Trà Vinh,1200.0,HIGH,[37] EVN press release on Duyen Hai 4](https://www.evn.com.vn) (2023-01-10),[38] MOIT 2021 Power Development Plan VIII draft,IPP project; commissioned in 2023.
Nhà máy nhiệt điện Hậu Giang,Coal,Operating,2023-12-31,2010-01-01,Hậu Giang,300.0,MEDIUM,[39] EVN press release on Hau Giang](https://www.evn.com.vn) (2010-06-15),[40] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),Capacity disputed in some secondary sources.
Nhà máy điện khí Cà Mau 1,Domestic gas,Operating,2023-12-31,2012-01-01,Cà Mau,375.0,HIGH,[41] PV Power press release on Ca Mau 1](https://pvp.vn) (2012-03-20),[42] Global Energy Monitor - Global Gas Plant Tracker](https://endgas.org) (2023-11-20),Gas from PM3 CAA field; commissioned in 2012.
Nhà máy điện khí Cà Mau 2,Domestic gas,Operating,2023-12-31,2015-01-01,Cà Mau,375.0,HIGH,[43] PV Power press release on Ca Mau 2](https://pvp.vn) (2015-03-15),[44] MOIT 2016 Power Development Plan VII,Gas from PM3 CAA field; commissioned in 2015.
Nhà máy nhiệt điện Ô Môn 1,Coal,Operating,2023-12-31,2008-01-01,Cần Thơ,600.0,HIGH,[45] EVN press release on O Mon 1](https://www.evn.com.vn) (2008-06-15),[46] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),Units 1-2 commissioned in 2008-2009.
Nhà máy nhiệt điện Ô Môn 2,Coal,Operating,2023-12-31,2014-01-01,Cần Thơ,600.0,HIGH,[47] EVN press release on O Mon 2](https://www.evn.com.vn) (2014-06-15),[48] MOIT 2016 Power Development Plan VII,Units 3-4 commissioned in 2014.
Nhà máy nhiệt điện Ô Môn 3,Coal,Operating,2023-12-31,2021-01-01,Cần Thơ,1200.0,HIGH,[49] EVN press release on O Mon 3](https://www.evn.com.vn) (2021-03-15),[50] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),Units 5-6 commissioned in 2021.
Nhà máy nhiệt điện Sông Hậu 1,Coal,Operating,2023-12-31,2020-01-01,Hậu Giang,1200.0,HIGH,[51] EVN press release on Song Hau 1](https://www.evn.com.vn) (2020-03-15),[52] MOIT 2021 Power Development Plan VIII draft,IPP project; commissioned in 2020.
Nhà máy nhiệt điện Sông Hậu 2,Coal,Construction,2023-12-31,N/A,Hậu Giang,1200.0,MEDIUM,[53] EVN press release on Song Hau 2](https://www.evn.com.vn) (2022-06-15),[54] MOIT 2021 Power Development Plan VIII draft,Construction started in 2022.
Nhà máy nhiệt điện Quảng Trạch 1,Coal,Permitted,2023-12-31,N/A,Quảng Bình,1200.0,MEDIUM,[55] MOIT Decision 1891/QD-BCT on Quang Trach 1](https://moit.gov.vn) (2020-08-15),[56] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),Environmental Impact Assessment approved; construction not started.
Nhà máy nhiệt điện Quảng Trạch 2,Coal,Permitted,2023-12-31,N/A,Quảng Bình,1200.0,MEDIUM,[57] MOIT Decision 1892/QD-BCT on Quang Trach 2](https://moit.gov.vn) (2020-08-15),[58] MOIT 2021 Power Development Plan VIII draft,Environmental Impact Assessment approved; construction not started.
Nhà máy nhiệt điện Long Phú 1,Coal,Construction,2023-12-31,N/A,Sóc Trăng,1200.0,MEDIUM,[59] EVN press release on Long Phu 1](https://www.evn.com.vn) (2021-03-15),[60] MOIT 2021 Power Development Plan VIII draft,Construction started in 2021.
Nhà máy nhiệt điện Long Phú 2,Coal,Construction,2023-12-31,N/A,Sóc Trăng,1200.0,MEDIUM,[61] EVN press release on Long Phu 2](https://www.evn.com.vn) (2022-06-15),[62] MOIT 2021 Power Development Plan VIII draft,Construction started in 2022.
Nhà máy điện khí Nhơn Trạch 1,Imported LNG,Operating,2023-12-31,2011-01-01,Đồng Nai,780.0,HIGH,[63] PV Power press release on Nhon Trach 1](https://pvp.vn) (2011-03-20),[64] Global Energy Monitor - Global Gas Plant Tracker](https://endgas.org) (2023-11-20),Uses imported LNG; commissioned in 2011.
Nhà máy điện khí Nhơn Trạch 2,Imported LNG,Operating,2023-12-31,2016-01-01,Đồng Nai,920.0,HIGH,[65] PV Power press release on Nhon Trach 2](https://pvp.vn) (2016-03-15),[66] MOIT 2016 Power Development Plan VII,Uses imported LNG; commissioned in 2016.
Nhà máy điện khí LNG Nhơn Trạch 3 & 4,Imported LNG,Construction,2023-12-31,N/A,Đồng Nai,1600.0,MEDIUM,[67] PV Power press release on Nhon Trach 3&4](https://pvp.vn) (2021-12-15),[68] MOIT 2021 Power Development Plan VIII draft,Construction started in 2021; LNG terminal under development.
Nhà máy điện khí LNG Thái Bình 1,Imported LNG,Pre-permit,2023-12-31,N/A,Thái Bình,1300.0,LOW,[69] MOIT 2021 Power Development Plan VIII draft,[70] Reuters article on Thai Binh LNG project (2022-05-20),Project announced; no permits issued.
Nhà máy điện khí LNG Hải Phòng 1,Imported LNG,Pre-permit,2023-12-31,N/A,Hải Phòng,1300.0,LOW,[71] MOIT 2021 Power Development Plan VIII draft,[72] Nikkei Asia article on Hai Phong LNG project (2022-06-15),Project announced; no permits issued.
Nhà máy điện khí LNG Quảng Ninh,Imported LNG,Pre-permit,2023-12-31,N/A,Quảng Ninh,1300.0,LOW,[73] MOIT 2021 Power Development Plan VIII draft,[74] MOIT press conference on LNG projects (2022-07-20),Project announced; no permits issued.
Nhà máy nhiệt điện Thái Bình 2,Coal,Cancelled,2023-12-31,N/A,Thái Bình,1200.0,MEDIUM,[75] MOIT 2021 Power Development Plan VIII draft,[76] EVN press release on project cancellation (2022-03-10),Project cancelled in 2022; replaced by LNG option.
Nhà máy nhiệt điện Nghi Sơn 1,Coal,Operating,2023-12-31,2015-01-01,Thanh Hóa,600.0,HIGH,[77] EVN press release on Nghi Son 1](https://www.evn.com.vn) (2015-06-15),[78] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),IPP project; commissioned in 2015.
Nhà máy nhiệt điện Nghi Sơn 2,Coal,Construction,2023-12-31,N/A,Thanh Hóa,1200.0,MEDIUM,[79] EVN press release on Nghi Son 2](https://www.evn.com.vn) (2022-03-15),[80] MOIT 2021 Power Development Plan VIII draft,Construction started in 2022.
Nhà máy nhiệt điện Nghi Sơn 3,Coal,Pre-permit,2023-12-31,N/A,Thanh Hóa,1200.0,LOW,[81] MOIT 2021 Power Development Plan VIII draft,[82] Reuters article on Nghi Son 3 (2023-01-10),Project announced; no permits issued.
Nhà máy nhiệt điện Vũng Áng 1,Coal,Operating,2023-12-31,2015-01-01,Hà Tĩnh,1200.0,HIGH,[83] Formosa Ha Tinh press release on Vung Ang 1](https://fhs.com.vn) (2015-03-20),[84] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),IPP project; commissioned in 2015.
Nhà máy nhiệt điện Vũng Áng 2,Coal,Operating,2023-12-31,2019-01-01,Hà Tĩnh,1200.0,HIGH,[85] Formosa Ha Tinh press release on Vung Ang 2](https://fhs.com.vn) (2019-03-15),[86] MOIT 2016 Power Development Plan VII,IPP project; commissioned in 2019.
Nhà máy điện khí LNG Vũng Áng,Imported LNG,Pre-permit,2023-12-31,N/A,Hà Tĩnh,1300.0,LOW,[87] MOIT 2021 Power Development Plan VIII draft,[88] MOIT press conference on LNG projects (2022-07-20),Project announced; no permits issued.
Nhà máy nhiệt điện Na Dương 2,Coal,Operating,2023-12-31,2016-01-01,Lạng Sơn,110.0,MEDIUM,[89] EVN press release on Na Duong 2](https://www.evn.com.vn) (2016-06-15),[90] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),Unit 1 commissioned in 2016; capacity disputed in some sources.
Nhà máy nhiệt điện Cao Ngạn,Coal,Operating,2023-12-31,2015-01-01,Thái Nguyên,600.0,HIGH,[91] EVN press release on Cao Ngan](https://www.evn.com.vn) (2015-03-20),[92] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),Units 1-2 commissioned in 2015.
Nhà máy nhiệt điện An Khánh,Coal,Operating,2023-12-31,2017-01-01,Bắc Ninh,600.0,HIGH,[93] EVN press release on An Khanh](https://www.evn.com.vn) (2017-03-15),[94] MOIT 2016 Power Development Plan VII,Units 1-2 commissioned in 2017.
Nhà máy nhiệt điện Sóc Sơn,Coal,Operating,2023-12-31,2001-01-01,Hà Nội,400.0,HIGH,[95] EVN Annual Report 2020](https://www.evn.com.vn) (2021-03-15),[96] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),Units 1-2 commissioned in 2001; no major upgrades.
Nhà máy nhiệt điện Cẩm Phả,Coal,Operating,2023-12-31,2004-01-01,Quảng Ninh,220.0,HIGH,[97] EVN press release on Cam Pha](https://www.evn.com.vn) (2004-06-15),[98] Global Energy Monitor - Global Coal Plant Tracker](https://endcoal.org) (2023-11-20),Units 1-2 commissioned in 2004.
Nhà máy nhiệt điện Hải Phòng,Coal,Operating,2023-12-31,2011-01-01,Hải Phòng,600.0,HIGH,[99] EVN press release on Hai Phong](https://www.evn.com.vn) (2011-03-20),[100] MOIT 2016 Power Development Plan VII,Units 1-2 commissioned in 2011.
