name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy nhiệt điện Sông Hậu 1,Coal,Operating,2024,2021‑2022,Hậu Giang,0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker; PV Power announcements",Both units commercial.
Nhà máy nhiệt điện Thái Bình 1,Coal,Operating,2024,2016,Thái Bình,600.0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",
Nhà máy nhiệt điện Thái Bình 2,Coal,Operating,2024,2023,Thái Bình,0,MEDIUM,PDP8 – Appendix I (under construction),Bloomberg/EVN news 2023 on first fire,Delayed for years; both units reportedly online 2023; formal COD pending official declaration.
Nhà máy nhiệt điện Hải Phòng 1,Coal,Operating,2024,2013,Hải Phòng,600.0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",
Nhà máy nhiệt điện Hải Phòng 2,Coal,Operating,2024,2016,Hải Phòng,600.0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",
Nhà máy nhiệt điện Nghi Sơn 1,Coal,Operating,2024,2013‑2014,Thanh Hóa,0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",
Nhà máy nhiệt điện Vũng Áng 1,Coal,Operating,2024,2014‑2015,Hà Tĩnh,0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",
Nhà máy nhiệt điện An Khánh,Coal,Operating,2024,2015,Thái Nguyên,120.0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",Circulating fluidised bed.
Nhà máy nhiệt điện Na Dương 1,Coal,Operating,2024,2005,Lạng Sơn,110.0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",
Nhà máy nhiệt điện Cao Ngạn,Coal,Operating,2024,2006,Thái Nguyên,115.0,MEDIUM,PDP8 – Appendix II,None,Captive plant but supplies grid; ownership structure complex.
Nhà máy nhiệt điện Sơn Động,Coal,Operating,2024,2009,Bắc Giang,220.0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",
Nhà máy nhiệt điện Formosa Hà Tĩnh,Coal,Operating,2024,2017‑2019,Hà Tĩnh,0,HIGH,PDP8 – Appendix II,"GEM, Global Coal Plant Tracker",Captive plant for steel complex; surplus sold to grid.
Nhà máy nhiệt điện Quảng Ninh 2,Coal,Cancelled,2023,(2025 planned),Quảng Ninh,600.0,HIGH,"Decision 500 (PDP8), exclusion from plan","GEM, Global Coal Plant Tracker",Excluded from PDP8; previously in PDP7.
Nhà máy nhiệt điện Nghi Sơn 2,Coal,Shelved,2023,(2025 planned),Thanh Hóa,0,HIGH,PDP8 (not listed); PDP7 revised,"GEM, Global Coal Plant Tracker","Investors withdrew; project suspended, no formal cancellation."
Nhà máy nhiệt điện Hải Phòng 3,Coal,Cancelled,2023,–,Hải Phòng,600.0,HIGH,PDP8 (not listed),"GEM, Global Coal Plant Tracker",Excluded from PDP8.
Nhà máy nhiệt điện Long Phụ 2,Coal,Cancelled,2023,–,Sóc Trăng,0,HIGH,PDP8 (not listed),"GEM, Global Coal Plant Tracker",Indian investor (Tata) withdrew; project cancelled.
Nhà máy nhiệt điện Long Phụ 3 (than),Coal,Cancelled,2023,–,Sóc Trăng,0,HIGH,PDP8 converts to LNG,"GEM, Global Coal Plant Tracker",Coal version cancelled; replaced by LNG project (see separate row).
Nhà máy nhiệt điện Quảng Trạch 1,Coal,Cancelled,2023,–,Quảng Bình,0,HIGH,PDP8 cancels; replaced by Quang Trach II LNG,"GEM, Global Coal Plant Tracker",
Nhà máy nhiệt điện Na Dương 2,Coal,Cancelled,2023,–,Lạng Sơn,110.0,HIGH,PDP8 (not listed),"GEM, Global Coal Plant Tracker",
Nhà máy điện Phú Mỹ 1,Domestic gas,Operating,2024,2001,Bà Rịa – Vũng Tàu,0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",4 GT + 2 ST in single block.
Nhà máy điện Phú Mỹ 2.1,Domestic gas,Operating,2024,2003 (CCGT),Bà Rịa – Vũng Tàu,450.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker","Originally 2×150 MW OCGT (1997); steam turbine added, now CCGT."
Nhà máy điện Phú Mỹ 2.2,Domestic gas,Operating,2024,2005,Bà Rịa – Vũng Tàu,715.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",
Nhà máy điện Phú Mỹ 3,Domestic gas,Operating,2024,2004,Bà Rịa – Vũng Tàu,720.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",
Nhà máy điện Phú Mỹ 4,Domestic gas,Operating,2024,2004,Bà Rịa – Vũng Tàu,450.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",
Nhà máy điện Nhơn Trạch 1,Domestic gas,Operating,2024,2008,Đồng Nai,450.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",
Nhà máy điện Nhơn Trạch 2,Domestic gas,Operating,2024,2011,Đồng Nai,750.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",
Nhà máy điện Cà Mau 1,Domestic gas,Operating,2024,2007,Cà Mau,750.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",Gas from PM3‑CAA field.
Nhà máy điện Cà Mau 2,Domestic gas,Operating,2024,2008,Cà Mau,750.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",
Nhà máy điện Ô Môn I,Domestic gas,Operating,2024,2015,Cần Thơ,660.0,HIGH,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",Originally designed for Block B gas; ran on oil temporarily; now on domestic gas.
Nhà máy điện Hiệp Phước,Domestic gas,Operating,2024,1998,TP. Hồ Chí Minh,375.0,MEDIUM,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",
Nhà máy điện Cần Thơ (OF),Domestic gas,Operating,2024,1992,Cần Thơ,188.0,MEDIUM,PDP8 – Appendix II,"GEM, Global Gas Plant Tracker",Open‑cycle gas turbines; capacity used for peaking.
Nhà máy điện Nhơn Trạch 3,Imported LNG,Construction,2024,2025,Đồng Nai,750.0,HIGH,PDP8 – Appendix I,"GEM, Global Gas Plant Tracker",First LNG‑to‑power project in Vietnam.
Nhà máy điện Nhơn Trạch 4,Imported LNG,Construction,2024,2025,Đồng Nai,750.0,HIGH,PDP8 – Appendix I,"GEM, Global Gas Plant Tracker",
Nhà máy điện Ô Môn II,Imported LNG,Construction,2024,2025,Cần Thơ,750.0,HIGH,PDP8 – Appendix I,EVN news 2024,Designed for Block B gas; first phase will use LNG; turbine installation in progress.
Nhà máy điện Ô Môn III,Imported LNG,Announced,2024,(2028),Cần Thơ,750.0,HIGH,PDP8 – Appendix I,–,Dual‑fuel capability for later domestic gas.
Nhà máy điện Ô Môn IV,Imported LNG,Announced,2024,(2030),Cần Thơ,750.0,HIGH,PDP8 – Appendix I,–,
Nhà máy điện LNG Long An,Imported LNG,Announced,2024,(2028),Long An,0,MEDIUM,PDP8 – Appendix I,PV Power announcement,EPC bids expected.
Nhà máy điện LNG Bạc Liêu,Imported LNG,Announced,2024,(2026‑2030),Bạc Liêu,0,MEDIUM,PDP8 – Appendix I,Trade press 2023,"Phased; Phase 1 1 600 MW, Phase 2 1 600 MW."
Nhà máy điện LNG Quảng Ninh,Imported LNG,Announced,2024,(2028),Quảng Ninh,0,MEDIUM,PDP8 – Appendix I,,
Nhà máy điện LNG Nghi Sơn,Imported LNG,Announced,2024,(2028),Thanh Hóa,0,MEDIUM,PDP8 – Appendix I,,
Nhà máy điện LNG Hải Lăng,Imported LNG,Announced,2024,(2028),Quảng Trị,0,MEDIUM,PDP8 – Appendix I,,
Nhà máy điện LNG Quảng Trạch II,Imported LNG,Announced,2024,(2028),Quảng Bình,0,HIGH,PDP8 – Appendix I,,Replaces cancelled Quang Trach 1 coal.
Nhà máy điện LNG Cà Ná (giai đoạn 1),Imported LNG,Announced,2024,(2028),Ninh Thuận,0,MEDIUM,PDP8 – Appendix I,,Phase 2 an additional 1 500 MW later.
Nhà máy điện LNG Sơn Mỹ 1,Imported LNG,Announced,2024,(2028),Bình Thuận,0,HIGH,PDP8 – Appendix I,,
Nhà máy điện LNG Sơn Mỹ 2,Imported LNG,Announced,2024,(2030),Bình Thuận,0,HIGH,PDP8 – Appendix I,,Joint development with foreign investors.
Nhà máy điện LNG Thái Bình,Imported LNG,Announced,2024,(2030),Thái Bình,0,MEDIUM,PDP8 – Appendix I,,
Nhà máy điện LNG Quảng Ngãi (Dung Quất),Imported LNG,Announced,2024,(2030),Quảng Ngãi,0,LOW,PDP8 – Appendix I,,Project name “Dung Quat LNG”.
Nhà máy điện LNG Cà Mau 3 (mở rộng),Imported LNG,Announced,2024,(2030),Cà Mau,0,MEDIUM,PDP8 – Appendix I,,Phase 3 of Ca Mau gas power complex.
Nhà máy điện LNG Phú Mỹ 5,Imported LNG,Announced,2024,(2030),Bà Rịa – Vũng Tàu,0,MEDIUM,PDP8 – Appendix I,,
Nhà máy điện LNG Long Phụ 3,Imported LNG,Announced,2024,(2030),Sóc Trăng,0,HIGH,PDP8 – Appendix I,,Conversion of cancelled coal project.
