name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Vĩnh Tân 3,Coal,Shelved,2024,—,Bình Thuận,1320.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 (2023) removed or deferred; Korean BOT; financing stalled. See Note N-4.
Nhiệt điện Sông Hậu 1,Coal,Operating,2024,2022–2023,Hậu Giang,1200.0,MEDIUM,PVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2024 (secondary),"Long-delayed project; Unit 1 COD ~2022, Unit 2 ~2023; gross/net unspecified. See Note N-5."
Nhiệt điện Sông Hậu 2,Coal,Shelved,2024,—,Hậu Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 deferred; Japanese BOT investor withdrew; status uncertain. See Note N-6.
Nhiệt điện Long Phú 1,Coal,Construction,2024,~2026–2027,Sóc Trăng,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),Russian contractor (Power Machines) sanctioned 2022; construction suspended; future uncertain. See Note N-7.
Nhiệt điện Long Phú 2,Coal,Shelved,2024,—,Sóc Trăng,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 deferred; BOT investor uncertain; no construction commenced.
Nhiệt điện Long Phú 3,Coal,Shelved,2024,—,Sóc Trăng,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 deferred; no developer confirmed.
Nhiệt điện Thái Bình 1,Coal,Operating,2023,2015–2016,Thái Bình,600.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Thái Bình 2,Coal,Operating,2024,2023–2024,Thái Bình,1200.0,MEDIUM,PVN press release 2023 (URL not verified),GEM Global Coal Plant Tracker 2024 (secondary),"Severely delayed (~10 years); anti-corruption investigations; Unit 1 COD ~2023, Unit 2 ~2024. See Note N-8."
Nhiệt điện Mông Dương 1,Coal,Operating,2023,2014–2015,Quảng Ninh,1000.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Mông Dương 2,Coal,Operating,2023,2015,Quảng Ninh,1200.0,MEDIUM,AES project documentation (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),US-led BOT; AES divested stake; gross/net unspecified. See Note N-9.
Nhiệt điện Na Dương,Coal,Operating,2023,2004,Lạng Sơn,110.0,MEDIUM,TKV Annual Report (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Mine-mouth plant; lignite fuel; gross/net unspecified.
Nhiệt điện Na Dương 2,Coal,Shelved,2024,—,Lạng Sơn,220.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 deferred; no construction commenced.
Nhiệt điện Cao Ngạn,Coal,Operating,2023,2010,Thái Nguyên,230.0,MEDIUM,TKV Annual Report (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Mine-mouth plant; gross/net unspecified.
Nhiệt điện Cẩm Phả,Coal,Operating,2023,2011–2012,Quảng Ninh,300.0,MEDIUM,TKV Annual Report (URL not verified),GEM Global Coal Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhiệt điện Nông Sơn,Coal,Operating,2023,2014,Quảng Nam,30.0,LOW,GEM Global Coal Plant Tracker 2023 (secondary),Not found (primary),Exactly at threshold; mine-mouth; gross/net unspecified. Included per >30 MWe scope boundary.
Nhiệt điện Vũng Áng 3,Coal,Shelved,2024,—,Hà Tĩnh,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 deferred; no developer confirmed; previously in PDP7 revised.
Nhiệt điện Quảng Trạch 1,Coal,Construction,2024,~2025–2026,Quảng Bình,1200.0,MEDIUM,EVN project documentation (URL not verified),GEM Global Coal Plant Tracker 2024 (secondary),Under construction; EPC by Doosan; gross/net unspecified. See Note N-10.
Nhiệt điện Quảng Trạch 2,Coal,Announced,2024,~2028–2030,Quảng Bình,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 included; no construction commenced; future uncertain given coal phase-down policy.
Nhiệt điện Quảng Trị,Coal,Shelved,2024,—,Quảng Trị,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 deferred or removed; no developer confirmed.
Nhiệt điện Nam Định 1,Coal,Construction,2024,~2026–2027,Nam Định,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),Korean BOT; construction reportedly commenced; financing status uncertain. See Note N-11.
Nhiệt điện Công Thanh,Coal,Shelved,2024,—,Thanh Hóa,600.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),Private developer; repeatedly delayed; PDP8 status unclear.
Nhiệt điện An Khánh,Coal,Shelved,2024,—,Thái Nguyên,300.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),Mine-mouth; PDP8 deferred.
Nhiệt điện Hải Dương,Coal,Construction,2024,~2025–2026,Hải Dương,1200.0,MEDIUM,GEM Global Coal Plant Tracker 2024 (secondary),"Jaks Resources Berhad filings (Bursa Malaysia, URL not verified)",Malaysian-Chinese BOT; Jaks Resources listed on Bursa Malaysia; construction ongoing. See Note N-12.
Nhiệt điện Vân Phong 1,Coal,Construction,2024,~2026–2027,Khánh Hòa,1320.0,MEDIUM,JBIC/NEXI documentation (URL not verified),GEM Global Coal Plant Tracker 2024 (secondary),Japanese BOT; JBIC financing; construction ongoing. See Note N-13.
Nhiệt điện Vân Phong 2,Coal,Shelved,2024,—,Khánh Hòa,1320.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 deferred; no developer confirmed.
Nhiệt điện Quảng Bình,Coal,Shelved,2024,—,Quảng Bình,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),Previously in PDP7 revised; PDP8 status unclear; no developer confirmed.
Nhiệt điện Sông Hậu 3,Coal,Shelved,2024,—,Hậu Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2024 (secondary),Not found (primary),PDP8 deferred; no developer confirmed.
Nhiệt điện Ô Môn 1,Domestic gas,Operating,2023,2009,Cần Thơ,330.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Nam Con Son pipeline gas; gross/net unspecified.
Nhiệt điện Ô Môn 2,Domestic gas,Announced,2024,~2027–2028,Cần Thơ,600.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2024 (secondary),PDP8 included; gas supply from PM3-CAA field; financing not secured. See Note N-14.
Nhiệt điện Ô Môn 3,Domestic gas,Announced,2024,~2028–2030,Cần Thơ,600.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; gas supply uncertain.
Nhiệt điện Ô Môn 4,Domestic gas,Announced,2024,~2028–2030,Cần Thơ,600.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),Korean BOT; PDP8 included; gas supply uncertain.
Nhà máy điện Cà Mau 1,Domestic gas,Operating,2023,2007–2008,Cà Mau,450.0,MEDIUM,PVN Annual Report 2021 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),PM3-CAA gas; gross/net unspecified.
Nhà máy điện Cà Mau 2,Domestic gas,Operating,2023,2008,Cà Mau,450.0,MEDIUM,PVN Annual Report 2021 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),PM3-CAA gas; gross/net unspecified.
Nhà máy điện Nhơn Trạch 1,Domestic gas,Operating,2023,2009,Đồng Nai,440.0,MEDIUM,PVN Annual Report 2021 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Nam Con Son pipeline gas; gross/net unspecified.
Nhà máy điện Nhơn Trạch 2,Domestic gas,Operating,2023,2011,Đồng Nai,440.0,MEDIUM,PVN Annual Report 2021 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Nam Con Son pipeline gas; gross/net unspecified.
Nhà máy điện Nhơn Trạch 3,Imported LNG,Construction,2024,~2025,Đồng Nai,750.0,MEDIUM,PVN press release 2023 (URL not verified),GEM Global Gas Plant Tracker 2024 (secondary),First LNG-to-power project in Vietnam; Hiep Phuoc LNG terminal supply; EPC by GE/Technip. See Note N-15.
Nhà máy điện Nhơn Trạch 4,Imported LNG,Construction,2024,~2025–2026,Đồng Nai,750.0,MEDIUM,PVN press release 2023 (URL not verified),GEM Global Gas Plant Tracker 2024 (secondary),Paired with NT3; same LNG terminal supply; EPC by GE/Technip. See Note N-15.
Nhà máy điện Phú Mỹ 1,Domestic gas,Operating,2023,1997–2002,Bà Rịa–Vũng Tàu,600.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Bạch Hổ field gas; gross/net unspecified.
Nhà máy điện Phú Mỹ 2.1,Domestic gas,Operating,2023,2003,Bà Rịa–Vũng Tàu,570.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhà máy điện Phú Mỹ 2.1 mở rộng,Domestic gas,Operating,2023,2005,Bà Rịa–Vũng Tàu,433.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gross/net unspecified; capacity sometimes cited differently.
Nhà máy điện Phú Mỹ 2.2,Domestic gas,Operating,2023,2004,Bà Rịa–Vũng Tàu,715.0,MEDIUM,GEM Global Gas Plant Tracker 2023 (secondary),Not found (primary),French-Japanese BOT; gross/net unspecified.
Nhà máy điện Phú Mỹ 3,Domestic gas,Operating,2023,2004,Bà Rịa–Vũng Tàu,716.0,MEDIUM,GEM Global Gas Plant Tracker 2023 (secondary),Not found (primary),BOT; BP divested; gross/net unspecified.
Nhà máy điện Phú Mỹ 4,Domestic gas,Operating,2023,2005,Bà Rịa–Vũng Tàu,450.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhà máy điện Bà Rịa,Domestic gas,Operating,2023,1996–1997,Bà Rịa–Vũng Tàu,300.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Older open-cycle units; gross/net unspecified.
Nhà máy điện Thủ Đức,Domestic gas,Operating,2023,1996,Hồ Chí Minh,132.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found (primary),Older OCGT; gross/net unspecified; status uncertain.
Nhà máy điện Hiệp Phước,Domestic gas,Operating,2023,2012,Hồ Chí Minh,300.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found (primary),Industrial zone captive; gas supply from PM3; gross/net unspecified.
Nhà máy điện Bình Sơn,Domestic gas,Operating,2023,2009,Quảng Ngãi,150.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found (primary),Captive plant for Dung Quat refinery; gross/net unspecified.
Nhà máy điện Cần Thơ,Domestic gas,Operating,2023,2008,Cần Thơ,300.0,MEDIUM,EVN Annual Report 2022 (URL not verified),GEM Global Gas Plant Tracker 2023 (secondary),Gross/net unspecified.
Nhà máy điện Ô Môn (OCGT),Domestic gas,Operating,2023,2010,Cần Thơ,150.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found (primary),Peaking plant; gross/net unspecified; may be part of O Mon 1 complex.
Nhà máy điện Vũng Tàu,Domestic gas,Operating,2023,2000,Bà Rịa–Vũng Tàu,180.0,LOW,GEM Global Gas Plant Tracker 2023 (secondary),Not found (primary),Gross/net unspecified.
Nhà máy điện Thái Bình (khí),Domestic gas,Announced,2024,~2028–2030,Thái Bình,600.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; gas supply from Red River Delta fields; no construction commenced.
Nhà máy điện LNG Bạc Liêu,Imported LNG,Announced,2024,~2027–2030,Bạc Liêu,3200.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2024 (secondary),"US-backed Singapore developer; capacity sometimes cited as 3,200 MW; PDP8 included; financing not secured. See Note N-16."
Nhà máy điện LNG Sơn Mỹ 1,Imported LNG,Announced,2024,~2027–2030,Bình Thuận,2250.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2024 (secondary),"AES and EDF involved; capacity varies by source (2,250–4,500 MW); PDP8 Phase 1 = 2,250 MW. See Note N-17."
Nhà máy điện LNG Sơn Mỹ 2,Imported LNG,Announced,2024,~2030–2035,Bình Thuận,2250.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 Phase 2; gas supply from Son My LNG terminal; no construction commenced.
Nhà máy điện LNG Quảng Ninh,Imported LNG,Announced,2024,~2028–2030,Quảng Ninh,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed; LNG terminal not yet built.
Nhà máy điện LNG Hải Lăng,Imported LNG,Announced,2024,~2028–2030,Quảng Trị,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2024 (secondary),Vietnamese-Japanese consortium; PDP8 included; no construction commenced.
Nhà máy điện LNG Cà Ná,Imported LNG,Announced,2024,~2028–2030,Ninh Thuận,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed.
Nhà máy điện LNG Long Sơn,Imported LNG,Announced,2024,~2028–2030,Bà Rịa–Vũng Tàu,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed.
Nhà máy điện LNG Thị Vải,Imported LNG,Announced,2024,~2026–2028,Bà Rịa–Vũng Tàu,750.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2024 (secondary),Thi Vai LNG terminal under development by PVGas; PDP8 included.
Nhà máy điện LNG Nghi Sơn,Imported LNG,Announced,2024,~2030–2035,Thanh Hóa,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed.
Nhà máy điện LNG Quảng Bình,Imported LNG,Announced,2024,~2030–2035,Quảng Bình,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed.
Nhà máy điện LNG Cần Giờ,Imported LNG,Announced,2024,~2030–2035,Hồ Chí Minh,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed.
Nhà máy điện LNG Đông Nam Bộ,Imported LNG,Announced,2024,~2030–2035,Bà Rịa–Vũng Tàu,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed; may overlap with Long Son or Thi Vai entries — aggregated per PDP8 text.
Nhà máy điện Nhơn Trạch 5,Imported LNG,Announced,2024,~2028–2030,Đồng Nai,750.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; expansion of NT LNG cluster; no construction commenced.
Nhà máy điện LNG Hải Phòng,Imported LNG,Announced,2024,~2030–2035,Hải Phòng,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed.
Nhà máy điện Phú Mỹ (LNG),Imported LNG,Announced,2024,~2030–2035,Bà Rịa–Vũng Tàu,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed; distinct from existing Phu My gas cluster.
Nhà máy điện Ô Môn 5,Imported LNG,Announced,2024,~2030–2035,Cần Thơ,750.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",Not found (primary),PDP8 included; no developer confirmed.
