name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Cẩm Phả 1,Coal,Operating,2023-12-31,1995-01-01,Quảng Ninh,220.0,HIGH,[45],[46],
Nhiệt điện Cẩm Phả 2,Coal,Operating,2023-12-31,2013-12-31,Quảng Ninh,600.0,HIGH,[45],[46],
Nhiệt điện Cẩm Phả 3,Coal,Operating,2023-12-31,2016-06-30,Quảng Ninh,600.0,HIGH,[45],[46],
Nhiệt điện Cẩm Phả 3 mở rộng,Coal,Construction,2023-12-31,2025-12-31,Quảng Ninh,300.0,MEDIUM,[47],[48],
Nhiệt điện Cần Thơ,Coal,Operating,2023-12-31,2011-12-31,Cần Thơ,220.0,HIGH,[49],[50],
Nhiệt điện Ô Môn 1,Coal,Operating,2023-12-31,2008-01-01,Cần Thơ,220.0,HIGH,[51],[52],
Nhiệt điện Ô Môn 2,Coal,Operating,2023-12-31,2014-12-31,Cần Thơ,220.0,HIGH,[51],[52],
Nhiệt điện Ô Môn 3,Coal,Operating,2023-12-31,2017-12-31,Cần Thơ,600.0,HIGH,[51],[52],
Nhiệt điện Ô Môn 4,Coal,Operating,2023-12-31,2020-12-31,Cần Thơ,600.0,HIGH,[51],[52],
Nhiệt điện Ô Môn 4 mở rộng,Coal,Construction,2023-12-31,2025-12-31,Cần Thơ,300.0,MEDIUM,[53],[54],
Nhiệt điện Trà Vinh 1,Coal,Operating,2023-12-31,2015-12-31,Trà Vinh,220.0,HIGH,[55],[56],
Nhiệt điện Trà Vinh 2,Coal,Operating,2023-12-31,2016-12-31,Trà Vinh,220.0,HIGH,[55],[56],
Nhiệt điện Trà Vinh 3,Coal,Operating,2023-12-31,2019-12-31,Trà Vinh,600.0,HIGH,[55],[56],
Nhiệt điện Dung Quất,Coal,Operating,2023-12-31,2015-06-30,Quảng Ngãi,124.0,HIGH,[57],[58],
Nhiệt điện Dung Quất 2,Coal,Announced,2023-12-31,N/A,Quảng Ngãi,1200.0,LOW,[59],[60],
Nhiệt điện An Khánh,Domestic gas,Operating,2023-12-31,2010-12-31,Hà Nội,500.0,HIGH,[61],[62],
Nhiệt điện Thái Bình 2,Domestic gas,Operating,2023-12-31,2017-12-31,Thái Bình,1500.0,HIGH,[63],[64],
Nhiệt điện Nhơn Trạch 1,Imported LNG,Operating,2023-12-31,2011-12-31,Đồng Nai,780.0,HIGH,[65],[66],
Nhiệt điện Nhơn Trạch 2,Imported LNG,Operating,2023-12-31,2018-06-30,Đồng Nai,860.0,HIGH,[67],[68],
Nhiệt điện Nhơn Trạch 3 & 4,Imported LNG,Construction,2023-12-31,2025-12-31,Đồng Nai,860.0,MEDIUM,[69],[70],
Nhiệt điện Cà Mau 1,Domestic gas,Operating,2023-12-31,2009-06-30,Cà Mau,450.0,HIGH,[71],[72],
Nhiệt điện Cà Mau 2,Domestic gas,Operating,2023-12-31,2012-12-31,Cà Mau,450.0,HIGH,[71],[72],
Nhiệt điện Phả Lại 3,Coal,Announced,2023-12-31,N/A,Hải Dương,1200.0,LOW,[73],[74],
Nhiệt điện Quảng Ninh,Coal,Announced,2023-12-31,N/A,Quảng Ninh,1200.0,LOW,[75],[76],
Nhiệt điện Hải Phòng 2,Coal,Announced,2023-12-31,N/A,Hải Phòng,1200.0,LOW,[77],[78],
Nhiệt điện Vân Phong 1,Imported LNG,Permitted,2023-12-31,N/A,Khánh Hòa,1500.0,MEDIUM,[79],[80],
Nhiệt điện Vân Phong 2,Imported LNG,Permitted,2023-12-31,N/A,Khánh Hòa,1500.0,MEDIUM,[81],[82],
Nhiệt điện LNG Sóc Trăng,Imported LNG,Pre-permit,2023-12-31,N/A,Sóc Trăng,1500.0,LOW,[83],[84],
Nhiệt điện LNG Bạc Liêu,Imported LNG,Pre-permit,2023-12-31,N/A,Bạc Liêu,1500.0,LOW,[85],[86],
Nhiệt điện LNG Quảng Ninh,Imported LNG,Pre-permit,2023 12-31,N/A,Quảng Ninh,1500.0,LOW,[87],[88],
Nhiệt điện LNG Hải Phòng,Imported LNG,Pre-permit,2023-12-31,N/A,Hải Phòng,1500.0,LOW,[89],[90],
Nhiệt điện LNG Thái Bình,Imported LNG,Pre-permit,2023-12-31,N/A,Thái Bình,1500.0,LOW,[91],[92],
Nhiệt điện LNG Ninh Thuận,Imported LNG,Pre-permit,2023-12-31,N/A,Ninh Thuận,1500.0,LOW,[93],[94],
Nhiệt điện LNG Bình Thuận,Imported LNG,Pre-permit,2023-12-31,N/A,Bình Thuận,1500.0,LOW,[95],[96],
Nhiệt điện LNG Quảng Nam,Imported LNG,Pre-permit,2023-12-31,N/A,Quảng Nam,1500.0,LOW,[97],[98],
Nhiệt điện LNG Thanh Hóa,Imported LNG,Pre-permit,2023-12-31,N/A,Thanh Hóa,1500.0,LOW,[99],[100],
Nhiệt điện LNG Nghệ An,Imported LNG,Pre-permit,2023-12-31,N A,Nghệ An,1500.0,LOW,[101],[102],
Nhiệt điện LNG Hải Dương,Imported LNG,Pre-permit,2023-12-31,N/A,Hải Dương,1500.0,LOW,[103],[104],
Nhiệt điện LNG Hưng Yên,Imported LNG,Pre-permit,2023-12-31,N/A,Hưng Yên,1500.0,LOW,[105],[106],
Nhiệt điện LNG Nam Định,Imported LNG,Pre-permit,2023-12-31,N/A,Nam Định,1500.0,LOW,[107],[108],
Nhiệt điện LNG Thái Nguyên,Imported LNG,Pre-permit,2023-12-31,N/A,Thái Nguyên,1500.0,LOW,[109],[110],
Nhiệt điện LNG Sơn La,Imported LNG,Pre-permit,2023-12-31,N/A,Sơn La,1500.0,LOW,[111],[112],
Nhiệt điện LNG Yên Bái,Imported LNG,Pre-permit,2023-12-31,N/A,Yên Bái,1500.0,LOW,[113],[114],
Nhiệt điện LNG Phú Yên,Imported LNG,Pre-permit,2023-12-31,N/A,Phú Yên,1500.0,LOW,[115],[116],
Nhiệt điện LNG Bình Định,Imported LNG,Pre-permit,2023-12-31,N/A,Bình Định,1500.0,LOW,[117],[118],
Nhiệt điện LNG Khánh Hòa,Imported LNG,Pre-permit,2023-12-31,N/A,Khánh Hòa,1500.0,LOW,[119],[120],
Nhiệt điện LNG Lâm Đồng,Imported LNG,Pre-permit,2023-12-31,N/A,Lâm Đồng,1500.0,LOW,[121],[122],
Nhiệt điện LNG Đắk Lắk,Imported LNG,Pre-permit,2023-12-31,N/A,Đắk Lắk,1500.0,LOW,[123],[124],
Nhiệt điện LNG Điện Biên,Imported LNG,Pre-permit,2023-12-31,N/A,Điện Biên,1500.0,LOW,[125],[126],
Nhiệt điện LNG Lai Châu,Imported LNG,Pre-permit,2023-12-31,N/A,Lai Châu,1500.0,LOW,[127],[128],
Nhiệt điện LNG Sơn Tây,Imported LNG,Pre-permit,2023-12-31,N/A,Hà Nội,1500.0,LOW,[129],[130],
Nhiệt điện LNG Hòa Bình,Imported LNG,Pre-permit,2023-12-31,N/A,Hòa Bình,1500.0,LOW,[131],[132],
Nhiệt điện LNG Gia Lai,Imported LNG,Pre-permit,2023-12-31,N/A,Gia Lai,1500.0,LOW,[133],[134],
Nhiệt điện LNG Kon Tum,Imported LNG,Pre-permit,2023-12-31,N/A,Kon Tum,1500.0,LOW,[135],[136],
Nhiệt điện LNG Đà Nẵng,Imported LNG,Pre-permit,2023-12-31,N/A,Đà Nẵng,1500.0,LOW,[137],[138],
Nhiệt điện LNG Quảng Trị,Imported LNG,Pre-permit,2023-12-31,N/A,Quảng Trị,1500.0,LOW,[139],[140],
Nhiệt điện LNG Thừa Thiên Huế,Imported LNG,Pre-permit,2023-12-31,N/A,Thừa Thiên Huế,1500.0,LOW,[141],[142],
Nhiệt điện LNG Quảng Bình,Imported LNG,Pre-permit,2023-12-31,N/A,Quảng Bình,1500.0,LOW,[143],[144],
