name,fuel,status,cod,province,capacity_mwe
Son My 2,imported LNG,Planned (PDP8),Planned 2030,Ba Ria-Vung Tau,2000
Vung Ang 3,imported LNG,Planned (PDP8),Planned 2028,Ha Tinh,1500
O Mon 4,imported LNG,Planned (PDP8),Planned 2029,Can Tho,1320
Long Son,imported LNG,Planned (PDP8),Planned 2029,Ba Ria-Vung Tau,1500
Thang Long,imported LNG,Planned (PDP8),Planned 2029,Thai Binh,1500
Thai Binh 3,imported LNG,Planned (PDP8),Planned 2030,Thai Binh,1500
Hau Giang,imported LNG,Planned (PDP8),Planned 2029,Hau Giang,1800
Kien Giang,imported LNG,Planned (PDP8),Planned 2030,Kien Giang,2400
Hai Lang,imported LNG,Planned (PDP8),Planned 2030,Quang Tri,1500
Da Nang,imported LNG,Planned (PDP8),Planned 2030,Da Nang,1200
Nam Dinh 1,imported LNG,Planned (PDP8),Planned 2030,Nam Dinh,1500
Quang Ngai,imported LNG,Planned (PDP8),Planned 2030,Quang Ngai,1200
Tien Giang,imported LNG,Planned (PDP8),Planned 2030,Tien Giang,1200
Ben Tre,imported LNG,Planned (PDP8),Planned 2030,Ben Tre,1200
Ca Mau,imported LNG,Planned (PDP8),Planned 2030,Ca Mau,1200
Bac Lieu,imported LNG,Planned (PDP8),Planned 2030,Bac Lieu,2400
Hiep Phuoc,imported LNG,Planned (Post-2030 / PDP7 Holdover),Post-2030,Ho Chi Minh City,1500
Lap Vo,imported LNG,Planned (Post-2030 / PDP7 Holdover),Post-2030,Dong Thap,1500
Phu Yen,imported LNG,Planned (Post-2030 / PDP7 Holdover),Post-2030,Phu Yen,1800
Nhon Trach LNG Terminal,imported LNG (Terminal),Operational,2023,Dong Nai,0
Thi Vai LNG Terminal,imported LNG (Terminal),Operational,2023,Ba Ria-Vung Tau,0
Son My LNG Terminal,imported LNG (Terminal),Under Construction,Planned 2026,Ba Ria-Vung Tau,0
Quang Trach LNG Terminal,imported LNG (Terminal),Under Construction,Planned 2026,Quang Binh,0
Da Nang LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2030,Da Nang,0
Quang Ngai LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2030,Quang Ngai,0
Tien Giang LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2030,Tien Giang,0
Kien Giang LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2030,Kien Giang,0
Ben Tre LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2030,Ben Tre,0
Ca Mau LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2030,Ca Mau,0
Bac Lieu LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2030,Bac Lieu,0
Hau Giang LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2029,Hau Giang,0
Long Son LNG Terminal,imported LNG (Terminal),Planned (PDP8),Planned 2029,Ba Ria-Vung Tau,0
