name,fuel,status,cod,province,capacity_mwe
Vinh Tan 4 (Unit 1),Coal,PDP7,Planned 2025,Binh Thuan,1062
Vinh Tan 4 (Unit 2),Coal,PDP7,Planned 2026,Binh Thuan,1062
Long Phu 1 (Unit 1),Coal,PDP7,Planned 2026,Soc Trang,622
Long Phu 1 (Unit 2),Coal,PDP7,Planned 2027,Soc Trang,622
Thien Tan 1 (Unit 1),Coal,PDP7,Planned 2025,Quang Ninh,1200
Thien Tan 2 (Unit 2),Coal,PDP7,Planned 2027,Quang Ninh,1200
Nam Định B1 (Unit 1),Coal (Flex LNG),PDP7,Planned 2026,Nam Định,330
Son My 2,Imported LNG,PDP8,Planned 2026,Ninh Thuan,1200
Bac Lieu LNG Terminal (Phase 1),Imported LNG,PDP8,Planned 2025,Bac Lieu,1330
---,,,,,0
### **PLANNED FROM PDP7 (Not Yet Built)**,,,,,0
Long Phu 2 (Units 1-2),Coal,PDP7,Planned 2028-2029,Soc Trang,1244
Quynh Lap 1,Coal,PDP7,Planned 2027,Nghe An,1200
Quynh Lap 2,Coal,PDP7,Planned 2028,Nghe An,1200
O Mon 1 (Unit 1),Coal,PDP7,TBA,Can Tho,622
O Mon 1 (Unit 2),Coal,PDP7,TBA,Can Tho,622
---,,,,,0
### **PLANNED FROM PDP8 (New 2023 Updates)**,,,,,0
Nghi Son 1 (Unit 1),Imported LNG (Dual-fuel),PDP8,Planned 2026,Thanh Hoa,300
Nghi Son 1 (Unit 2),Imported LNG (Dual-fuel),PDP8,Planned 2027,Thanh Hoa,300
Nghi Son 2 (Phase 1),Imported LNG,PDP8,Planned 2028,Thanh Hoa,1500
Nghi Son 3 (Unit 1),Coal,PDP8,Planned 2030,Thanh Hoa,1500
Son My 1 (Unit 1),Imported LNG (Flexible),PDP8,Planned 2029,Binh Thuan,1330
Son My 1 (Unit 2),Coal (Backup),PDP8,Planned 2029,Binh Thuan,1330
Tan Phuoc 1,Imported LNG,PDP8,Planned 2027,Bac Lieu,330
LOTUS II LNG Terminal,Terminal,Under Construction,,Thuan An (Thua Thien Hue),0
Binh Thuan LNG Terminal,Terminal,Permitting,,Binh Thuan,0
Ninh Thuan LNG Terminal,Terminal,Under EIA,,Ninh Thuan,0
---,,,,,0
### **CANCELLED OR DELAYED (PDP7 Revisions)**,,,,,0
O Mon 2 (Dong Nai),Coal,PDP7 Revised,2023,Can Tho,1200
Ha Tinh 1,Coal,PDP7 Revised,TBA,Ha Tinh,1200
---,,,,,0
