name,fuel,status,cod,province,capacity_mwe
Son My 4 LNG-to-Power,Imported LNG,Planned,2029,Binh Thuan,750
Son My 5 LNG-to-Power,Imported LNG,Planned,2030,Binh Thuan,750
Lien Chieu LNG-to-Power,Imported LNG,Under Construction,2024,Da Nang,1400
Kien Giang LNG-to-Power,Imported LNG,Planned,2028,Kien Giang,1500
Hai Lang LNG-to-Power,Imported LNG,Planned,2026,Quang Tri,1320
Cam Ranh LNG-to-Power,Imported LNG,Planned,2027,Khanh Hoa,1200
Dung Quat LNG-to-Power,Imported LNG,Planned,2027,Quang Ngai,1500
Bac Luong Son LNG-to-Power,Imported LNG,Planned,2028,Quang Ninh,1500
Southeast Asia Gas Power Project (SEAGPP),Imported LNG,Planned,2029,Ba Ria - Vung Tau,2000
Central Southern Gas Power Project (CSGPP),Imported LNG,Planned,2029,Ninh Thuan,1500
Mekong Delta Gas Power Project (MDGPP),Imported LNG,Planned,2030,Can Tho,1500
Northern Vietnam Gas Power Project (NVGPP),Imported LNG,Planned,2030,Hai Phong,1500
Central Vietnam Gas Power Project (CVGPP),Imported LNG,Planned,2030,Nghe An,1500
Phan Thiet LNG Terminal,Imported LNG,Under Construction,2024,Binh Thuan,0
Thi Vai LNG Terminal,Imported LNG,Under Construction,2023,Ba Ria - Vung Tau,0
SBC LNG Terminal,Imported LNG,Planned,2025,Binh Thuan,0
Nghi Son LNG Terminal,Imported LNG,Planned,2027,Thanh Hoa,0
VSM Import LNG Terminal,Imported LNG,Planned,2028,Ba Ria - Vung Tau,0
Cai Mep Ha LNG Terminal,Imported LNG,Planned,2028,Ba Ria - Vung Tau,0
Ha Tien 1,Coal,Planned,2030,-,600
Ha Tien 2,Coal,Planned,2030,-,600
