name,fuel,status,cod,province,capacity_mwe
Thái Bình II,Gas,Ongoing,,Thái Bình,1200
Ô Môn I,Coal,Ongoing,,An Giang,660
Ô Môn II,Gas,Delayed,,An Giang,1050
Ô Môn III,Gas,Delayed,,An Giang,750
Ô Môn IV,Gas,Delayed,,An Giang,750
Dung Quất I,Gas,Ongoing,,Quảng Ngãi,750
Dung Quất II,Gas,Delayed,,Quảng Ngãi,750
Dung Quất III,Gas,Delayed,,Quảng Ngãi,750
Miền Trung I,Gas,Planned,,Quảng Trị,750
Miền Trung II,Gas,Planned,,Quảng Ngãi,750
Sơn Mỹ II,Gas,Delayed,,Bình Dương,2250
Sơn Mỹ I,Gas,Planned,,Bình Dương,2250
Long Sơn,LNG,Planned,,I Bà Rịa,1500
Long An I,LNG,Planned,,Long An,1500
Long An II,LNG,Planned,,Long An,1500
Bạc Liêu,LNG,Planned,,Bạc Liêu,3200
Cà Mau,LNG,Planned,,Cà Mau,3000
Hiệp Phước,LNG,Planned,,Tiền Giang,2400
Tân Phước,LNG,Planned,,Tiền Giang,4500
Nhơn Trạch 3 & 4,LNG,Planned,,Bà Rịa,1500
Cà Ná,LNG,Planned,,Ninh Thuận,6000
Quảng Ninh,LNG,Planned,,Quảng Ninh,3000
Hải Phòng,LNG,Planned,,Hải Phòng,12000
Thái Bình,LNG,Planned,,Thái Bình,9000
Nghi Sơn,LNG,Planned,,Thanh Hóa,5000
Hà Tĩnh,LNG,Planned,,Hà Tĩnh,6000
Quảng Bình,LNG,Planned,,Quảng Bình,3000
Hải Lăng,LNG,Planned,,Quảng Trị,4500
Chân Mây,LNG,Planned,,Thừa Thiên Huế,4000
Phong Điền,LNG,Planned,,Thừa Thiên Huế,3000
Quảng Nam,LNG,Planned,,Quảng Nam,4000
Bình Định,LNG,Planned,,Bình Định,5000
Mũi Kê Gà,LNG,Planned,,Ninh Thuận,3600
Long Sơn,LNG,Planned,,Bà Rịa,3600
Tân Phúc,LNG,Planned,,Tiền Giang,4500
Cái Mép,LNG,Planned,,Bà Rịa,6000
Đồng Nai,LNG,Planned,,Bình Dương,1200
Bến Tre,LNG,Planned,,Bến Tre,3000
Sông Đốc,LNG,Planned,,Cà Mau,3000
Tân Thuận,LNG,Planned,,Cà Mau,3200
Cẩm Hà,Coal,Operational,,Quảng Ninh,2100
Hải Hà II,Coal,Operational,,Quảng Ninh,300
Formosa HT2,Coal,Operational,,Hà Tĩnh,650
Hòa Phát II,Gas,Operational,,Hà Tĩnh,300
Đức Giang,Coal,Operational,,Quảng Ninh,100
Đa Nhim Extension,Coal,Delayed,,Lâm Đồng,80
Trung Sơn,Coal,Operational,,Yên Bái,260
Thác Mơ,Coal,Operational,,Lâm Đồng,75
Lai Châu 2 & 3,Coal,Operational,,Lai Châu,800
Hậu Môn 3,Gas,Delayed,,Kiên Giang,1500
Hậu Môn 1,Gas,Delayed,,Kiên Giang,750
Ô Môn V,Gas,Planned,,An Giang,750
